Description
h3_3

Time;11:52:25.272;11:52:26.103;11:52:27.400;11:52:28.241;11:52:29.218;11:52:30.213;11:52:31.209;11:52:32.249;11:52:33.212;11:52:34.223;11:52:35.220
565,1;0;297;280;312;362;305;241;204;216;207;228
567,3;0;317;334;311;387;318;261;247;272;272;270
569,6;0;223;263;254;335;254;196;210;210;213;223
571,8;0;204;209;201;272;225;171;186;200;165;173
574,1;0;211;183;208;242;170;162;171;167;171;177
576,3;0;174;152;168;184;218;161;159;142;156;149
578,6;0;158;163;151;171;167;151;153;161;153;142
580,8;0;99;90;135;154;131;108;96;78;116;100
583,0;0;117;130;132;118;147;119;107;120;127;133
585,3;0;87;71;72;98;95;100;68;93;101;82
587,5;0;98;118;95;77;105;108;115;101;87;106
589,7;0;123;127;126;139;136;108;118;129;117;116
591,9;0;107;100;91;111;93;120;95;71;117;86
594,1;0;139;138;168;116;120;181;142;153;115;149
596,3;0;198;192;172;161;182;201;179;179;166;168
598,4;0;268;264;248;249;232;257;261;278;237;252
600,6;0;289;332;283;320;271;286;299;268;289;307
602,8;0;337;342;306;330;327;335;368;323;327;308
605,0;0;423;413;408;425;368;417;400;436;385;383
607,1;0;436;403;419;411;411;402;416;420;430;407
609,3;0;458;478;466;456;455;459;479;466;427;467
611,4;0;465;453;473;451;448;457;450;451;461;469
613,6;0;481;445;465;445;465;451;439;472;482;438
615,7;0;452;436;445;405;397;428;440;419;399;419
617,8;0;389;415;429;441;436;407;395;428;427;424
620,0;0;392;400;357;367;356;357;365;387;372;378
622,1;0;355;389;373;396;339;379;383;367;346;370
624,2;0;280;326;311;290;287;277;277;300;335;317
626,3;0;323;285;329;307;336;305;285;301;285;289
628,4;0;272;216;232;225;223;277;271;247;272;251
630,5;0;228;244;233;263;215;242;251;219;235;246
632,6;0;258;289;265;238;230;236;280;254;234;256
634,7;0;228;191;215;216;237;229;219;220;207;208
636,7;0;235;205;214;175;190;172;182;176;172;232
638,8;0;138;182;151;165;141;142;139;152;147;159
640,9;0;192;173;213;181;164;168;167;166;161;164
642,9;0;176;145;130;122;127;126;158;122;115;131
645,0;0;162;152;165;141;143;156;144;159;157;150
647,0;0;111;118;105;107;116;130;110;95;79;128
649,1;0;135;161;114;144;128;111;151;138;118;126
651,1;0;106;109;108;119;102;100;84;76;117;81
653,1;0;80;77;93;86;76;70;75;91;54;92
655,1;0;51;82;32;53;55;50;5;50;32;57
657,1;0;73;84;63;98;46;91;59;74;91;74
659,2;0;58;76;69;74;70;96;100;64;76;66
661,2;0;58;49;78;59;44;37;57;61;68;68
663,1;0;68;78;74;52;44;56;84;37;82;48
665,1;0;71;67;70;78;76;84;77;77;81;72
667,1;0;8;1;23;14;1;3;35;41;12;5
669,1;0;39;43;29;40;33;31;7;51;38;31
671,1;0;71;67;68;62;61;47;60;88;68;71
673,0;0;63;56;39;57;47;63;31;56;59;43
675,0;0;66;67;61;49;21;45;81;55;31;42
676,9;0;75;40;52;81;30;24;52;33;52;58
678,9;0;53;38;47;27;0;38;43;30;19;46
680,8;0;6;62;24;29;30;34;24;40;49;47
682,7;0;45;61;64;42;31;43;36;28;16;52
684,7;0;54;19;27;28;31;56;35;38;27;25
686,6;0;21;18;35;72;64;56;17;19;21;58
688,5;0;39;24;13;8;39;0;26;6;26;0
690,4;0;12;0;33;28;0;22;0;13;35;11
692,3;0;75;43;36;59;55;47;0;47;47;55
694,2;0;42;64;46;41;55;68;63;42;50;54
696,1;0;69;42;32;40;29;34;24;79;57;60
697,9;0;0;0;0;0;0;0;0;0;0;20
699,8;0;20;31;29;19;6;1;5;32;28;27
701,7;0;17;37;74;17;54;51;39;72;38;62
703,5;0;17;14;0;17;0;12;11;36;7;30
705,4;0;36;29;52;46;58;38;36;36;43;56
707,2;0;37;1;0;0;3;0;8;0;1;18
709,1;0;36;38;10;38;37;41;30;60;35;39
710,9;0;41;25;26;33;12;19;29;33;12;12
712,7;0;1;8;0;28;0;0;29;28;0;1
714,6;0;9;22;21;8;8;15;21;13;0;0
716,4;0;0;0;0;0;0;0;0;0;0;0
718,2;0;19;6;50;40;8;30;15;0;0;20
720,0;0;15;32;22;30;15;22;51;21;10;7
721,8;0;47;15;14;21;18;62;24;38;0;44
723,6;0;18;27;19;12;41;46;58;38;30;7
725,4;0;19;8;13;38;23;3;17;6;0;8
727,1;0;13;27;1;0;0;31;0;0;3;13
728,9;0;44;42;25;17;40;0;0;12;5;19
730,7;0;0;0;0;5;0;13;0;0;9;0
732,4;0;0;0;0;0;0;0;0;0;0;0
734,2;0;27;50;25;33;0;3;0;4;0;26
735,9;0;13;40;56;28;15;26;20;35;47;19
737,7;0;28;47;39;15;11;29;58;22;75;77
739,4;0;0;0;0;0;0;11;6;27;0;15
741,1;0;0;0;9;2;0;0;0;0;0;0
742,8;0;7;25;2;42;17;22;13;43;34;12
744,5;0;30;47;17;0;9;44;25;16;47;50
746,3;0;0;0;0;0;0;0;0;9;0;12
748,0;0;22;15;0;23;0;0;0;5;25;42
749,6;0;0;0;0;0;0;0;0;0;0;0
751,3;0;25;22;25;33;18;41;24;31;1;20
753,0;0;0;0;8;10;11;0;24;16;13;29
754,7;0;24;4;25;12;23;40;32;28;0;18
756,4;0;44;2;24;32;0;31;21;30;19;48
758,0;0;0;21;0;0;0;0;11;17;30;0
759,7;0;0;13;0;0;0;24;16;0;0;23
761,3;0;28;17;24;44;12;0;22;0;31;43
763,0;0;26;0;0;0;0;0;0;0;0;0
764,6;0;0;0;0;0;0;0;0;0;0;0
766,2;0;10;10;27;27;16;32;0;0;3;14
767,9;0;42;92;33;63;38;26;50;3;25;53
769,5;0;19;0;0;0;11;19;2;30;6;19
771,1;0;0;0;0;0;0;10;0;0;0;0
772,7;0;51;72;18;28;3;32;40;11;31;27
774,3;0;32;47;35;26;37;41;63;19;35;48
775,9;0;32;21;38;15;14;0;31;35;53;16
777,5;0;2;21;0;19;7;0;0;0;11;7
779,1;0;34;0;22;6;0;0;0;5;15;0
780,6;0;9;21;10;1;0;25;31;25;2;9
782,2;0;32;45;32;38;36;53;53;58;34;19
783,8;0;0;21;10;14;0;0;0;0;12;12
785,3;0;3;7;18;22;20;0;45;12;20;9
786,9;0;17;0;0;15;15;15;23;15;30;13
788,4;0;6;32;8;0;17;22;1;15;14;29
790,0;0;5;0;0;0;0;0;0;0;0;22
791,5;0;0;4;40;0;8;0;15;4;0;12
793,0;0;28;29;11;31;26;23;28;2;0;44
794,5;0;26;24;26;23;0;0;4;28;0;1
796,0;0;8;0;4;1;0;0;2;7;18;0
797,6;0;18;41;21;42;14;25;15;39;11;40
799,1;0;0;0;0;0;0;17;0;0;0;4
800,6;0;12;3;5;4;0;0;0;0;0;4
802,1;0;0;0;3;10;0;5;0;0;0;5
803,5;0;35;12;5;45;18;23;16;22;27;40
805,0;0;0;7;0;0;0;0;0;0;0;0
806,5;0;0;0;10;0;0;2;0;0;19;5
808,0;0;7;0;27;3;0;12;0;4;0;5
809,4;0;0;0;16;0;0;0;14;0;0;0
810,9;0;13;52;20;31;20;0;51;37;35;29
812,3;0;8;8;20;13;0;23;24;0;14;0
813,8;0;21;10;8;18;0;5;12;0;7;25
815,2;0;28;18;11;11;19;22;21;0;18;26
816,7;0;34;50;26;31;33;16;55;32;39;49
818,1;0;21;46;38;45;10;46;68;14;21;21
819,5;0;0;28;12;20;6;0;38;22;0;42
820,9;0;21;18;34;10;31;29;30;16;21;32
822,3;0;0;0;0;0;0;0;0;0;8;7
823,7;0;0;0;8;0;10;11;0;0;35;6
825,1;0;0;9;0;20;8;0;22;3;18;12
826,5;0;18;5;21;21;0;45;3;0;0;5
827,9;0;19;27;16;20;22;9;19;0;0;36
829,3;0;45;10;18;0;19;24;18;0;0;9
830,7;0;8;0;10;1;26;0;4;0;2;7
832,1;0;0;0;6;0;0;29;0;27;0;0
833,4;0;0;0;13;0;0;19;0;18;10;0
834,8;0;7;14;5;0;0;12;0;0;3;19
836,2;0;0;1;0;0;0;0;0;0;0;0
837,5;0;37;39;21;33;25;43;22;35;29;15
838,9;0;0;0;0;0;0;0;0;0;0;0
840,2;0;21;30;32;37;27;39;45;51;8;50
841,5;0;11;3;18;0;20;0;0;0;28;0
842,9;0;0;25;10;8;10;15;14;0;8;13
844,2;0;0;0;0;0;1;18;0;0;0;0
845,5;0;0;13;0;5;5;0;1;5;14;0
846,9;0;0;0;0;0;0;0;0;0;0;0
848,2;0;0;21;0;0;0;0;0;0;0;0
849,5;0;0;0;0;0;0;24;0;0;0;0
850,8;0;0;6;0;0;0;0;0;0;0;0
852,1;0;15;5;23;14;0;12;0;4;0;10
853,4;0;4;0;23;0;0;8;5;0;32;0
854,7;0;12;8;10;36;0;0;0;0;26;12
856,0;0;19;15;1;19;4;12;28;8;16;0
857,2;0;1;0;0;0;5;0;0;0;0;0
858,5;0;0;6;12;9;0;0;9;6;0;0
859,8;0;0;14;0;14;12;12;0;0;29;9
861,0;0;0;0;17;0;0;11;0;0;0;0
862,3;0;0;0;0;0;0;0;0;0;0;0
863,6;0;19;10;0;7;2;0;21;0;0;0
864,8;0;0;0;22;14;0;18;22;6;1;0
866,1;0;5;34;6;0;0;9;7;22;11;0
867,3;0;13;0;0;0;0;0;0;0;0;0
868,6;0;0;0;0;0;0;0;0;0;10;0
869,8;0;26;31;38;0;11;33;0;29;24;16
871,0;0;0;0;1;0;0;39;13;0;0;7
872,3;0;0;17;0;0;0;0;0;0;0;0
873,5;0;15;51;13;40;34;28;32;2;8;15
874,7;0;0;0;0;0;0;15;4;0;0;0
875,9;0;65;41;22;18;29;0;10;0;18;26
877,1;0;0;0;0;20;13;0;0;0;9;17
878,3;0;18;0;8;8;0;0;0;8;19;10
879,6;0;0;8;0;24;0;15;0;0;0;20
880,8;0;21;2;0;6;0;0;29;24;36;0
882,0;0;13;27;9;11;41;34;27;44;6;20
883,1;0;34;31;9;39;23;0;7;22;0;41
