Description
h4_2

Time;11:55:10.102;11:55:10.587;11:55:11.798;11:55:12.427;11:55:13.421;11:55:14.446;11:55:15.436;11:55:16.546;11:55:17.444;11:55:18.462;11:55:19.447
571,8;0;192;172;195;177;189;204;186;209;171;186
574,1;0;177;152;172;156;191;184;179;169;146;164
576,3;0;147;134;160;148;156;146;156;126;160;166
578,6;0;116;107;149;117;129;105;119;98;123;148
580,8;0;115;116;122;126;102;112;96;129;87;110
583,0;0;115;126;113;105;102;121;140;137;83;99
585,3;0;61;62;66;88;83;101;58;74;61;59
587,5;0;104;131;106;109;89;76;82;102;100;93
589,7;0;91;97;93;127;125;96;86;124;103;92
591,9;0;149;127;178;210;122;160;150;150;197;179
594,1;0;157;148;181;165;181;154;176;181;178;201
596,3;0;231;214;219;212;222;206;185;213;199;185
598,4;0;216;242;207;252;233;238;255;234;213;234
600,6;0;301;291;285;276;279;288;254;290;271;267
602,8;0;363;377;387;368;369;388;376;353;349;370
605,0;0;391;388;350;402;384;381;375;370;409;361
607,1;0;393;395;410;420;408;410;388;361;411;361
609,3;0;440;460;450;463;438;450;444;447;460;431
611,4;0;476;432;465;466;449;460;443;483;437;427
613,6;0;467;474;444;442;465;475;446;437;428;454
615,7;0;425;384;400;403;424;400;400;379;390;373
617,8;0;369;361;358;407;400;393;381;386;379;374
620,0;0;345;365;342;347;372;342;354;331;356;341
622,1;0;343;315;324;372;311;318;337;319;313;330
624,2;0;271;271;255;237;249;254;254;238;226;275
626,3;0;273;259;327;295;304;277;290;287;272;293
628,4;0;232;245;211;229;223;206;233;248;207;219
630,5;0;251;225;199;232;235;220;195;219;234;254
632,6;0;194;204;220;248;215;192;217;192;187;192
634,7;0;200;193;225;201;226;196;169;211;185;215
636,7;0;177;136;148;201;174;180;201;194;156;186
638,8;0;159;179;185;146;167;134;154;165;148;166
640,9;0;175;176;172;157;145;128;149;160;161;175
642,9;0;151;164;147;152;164;144;156;136;144;122
645,0;0;140;97;112;129;131;111;135;112;120;122
647,0;0;113;170;93;75;130;129;101;96;99;117
649,1;0;141;143;113;147;149;148;106;120;131;129
651,1;0;86;102;66;76;78;83;110;55;70;66
653,1;0;90;73;95;102;75;82;71;90;59;67
655,1;0;78;61;22;54;59;60;67;70;55;67
657,1;0;52;62;91;57;59;66;64;67;50;62
659,2;0;81;61;102;53;51;44;64;75;56;55
661,2;0;75;91;110;98;69;92;97;77;79;92
663,1;0;89;46;82;90;72;28;52;63;68;55
665,1;0;38;35;61;49;37;85;60;81;57;58
667,1;0;82;55;80;15;37;86;51;51;78;69
669,1;0;49;67;85;96;45;62;69;55;47;77
671,1;0;71;50;54;79;41;32;51;48;56;42
673,0;0;40;55;45;6;36;11;23;47;48;16
675,0;0;48;4;42;53;42;52;37;40;34;31
676,9;0;33;20;34;70;31;54;47;53;31;28
678,9;0;60;50;43;19;19;35;44;40;33;44
680,8;0;74;27;46;31;39;22;31;39;48;33
682,7;0;0;38;8;13;9;28;28;36;33;18
684,7;0;19;5;26;40;0;45;54;19;53;34
686,6;0;37;10;38;56;28;16;35;43;50;39
688,5;0;59;81;45;48;74;59;73;91;36;38
690,4;0;50;56;10;42;19;35;30;19;30;38
692,3;0;41;60;10;4;32;21;15;20;48;48
694,2;0;10;5;3;0;4;0;2;9;37;22
696,1;0;33;32;31;41;43;54;31;64;55;54
697,9;0;44;8;51;27;24;22;27;61;77;24
699,8;0;30;27;50;41;38;28;31;31;42;10
701,7;0;0;0;0;0;0;1;0;0;0;0
703,5;0;26;20;6;20;11;0;4;13;18;35
705,4;0;15;0;4;0;0;0;0;0;0;10
707,2;0;3;0;1;8;0;3;0;22;0;0
709,1;0;53;55;38;28;38;37;19;32;9;18
710,9;0;42;19;37;9;9;16;1;0;41;29
712,7;0;31;33;0;8;8;30;28;19;13;8
714,6;0;7;0;13;21;26;41;25;48;1;26
716,4;0;28;36;29;37;32;13;32;35;55;21
718,2;0;21;46;0;14;1;0;26;20;24;13
720,0;0;39;13;26;32;33;23;8;48;55;30
721,8;0;10;0;0;9;15;9;13;6;0;11
723,6;0;8;37;45;33;40;37;5;20;14;33
725,4;0;0;0;0;0;0;0;0;0;0;27
727,1;0;48;25;53;65;29;30;48;33;65;29
728,9;0;8;26;24;28;38;5;55;12;22;17
730,7;0;0;0;0;11;0;12;0;0;27;0
732,4;0;0;0;0;0;5;0;30;2;0;3
734,2;0;7;18;16;24;13;52;0;9;11;33
735,9;0;7;4;0;5;0;6;23;35;22;4
737,7;0;35;12;0;10;46;7;15;0;13;10
739,4;0;11;0;25;0;45;0;25;35;0;10
741,1;0;16;20;19;43;20;20;29;13;7;21
742,8;0;9;15;26;35;38;24;35;10;23;32
744,5;0;0;0;0;25;7;19;0;30;10;0
746,3;0;23;40;23;46;0;28;10;54;32;2
748,0;0;12;21;0;0;55;0;0;15;0;2
749,6;0;11;0;2;22;6;0;0;0;0;0
751,3;0;6;0;0;14;5;32;15;0;22;0
753,0;0;35;26;8;8;0;19;17;17;34;17
754,7;0;1;0;0;22;0;0;0;11;0;0
756,4;0;1;9;7;35;0;20;0;12;0;0
758,0;0;11;0;0;6;5;0;0;0;0;27
759,7;0;6;25;23;0;11;2;23;30;1;11
761,3;0;72;28;18;35;40;5;62;20;35;45
763,0;0;26;32;0;9;9;0;16;0;0;26
764,6;0;23;3;33;51;6;20;30;32;0;16
766,2;0;48;51;21;37;23;58;23;42;29;14
767,9;0;41;11;0;29;0;36;42;7;27;0
769,5;0;0;3;0;3;0;11;28;0;11;28
771,1;0;48;12;1;0;12;22;26;0;16;7
772,7;0;41;52;39;52;33;39;41;39;38;38
774,3;0;0;12;1;4;8;15;1;18;0;25
775,9;0;4;1;5;0;17;25;21;19;1;15
777,5;0;10;38;22;13;37;35;44;14;39;40
779,1;0;7;0;26;5;4;0;27;19;0;0
780,6;0;49;0;31;35;13;19;52;9;30;31
782,2;0;0;13;0;14;0;4;0;0;0;0
783,8;0;0;0;0;2;8;0;0;0;11;0
785,3;0;14;0;24;12;0;21;7;28;7;12
786,9;0;0;17;18;26;24;0;8;0;37;4
788,4;0;14;0;23;5;15;0;8;14;8;0
790,0;0;0;0;0;0;0;10;3;0;10;0
791,5;0;27;11;12;9;0;42;24;3;6;8
793,0;0;45;8;29;56;38;19;28;35;18;27
794,5;0;0;10;0;22;11;27;16;13;10;12
796,0;0;15;0;0;23;0;33;11;11;15;0
797,6;0;0;0;12;0;23;23;0;0;8;0
799,1;0;16;0;28;29;21;14;26;28;32;1
800,6;0;60;41;36;49;58;22;39;38;48;45
802,1;0;12;8;56;3;7;11;6;17;0;0
803,5;0;0;14;21;0;0;0;0;19;3;8
805,0;0;34;29;0;33;0;25;34;6;18;25
806,5;0;0;0;34;0;3;3;0;3;0;0
808,0;0;8;0;14;23;0;0;0;5;1;11
809,4;0;0;0;40;0;8;10;23;0;12;0
810,9;0;1;42;7;23;16;1;43;40;34;16
812,3;0;12;0;14;0;0;15;2;2;6;0
813,8;0;0;19;0;14;0;0;5;4;13;0
815,2;0;61;12;65;38;41;51;23;76;39;28
816,7;0;14;0;0;0;0;0;5;9;0;0
818,1;0;0;0;7;6;0;0;0;0;0;0
819,5;0;32;38;23;0;16;23;15;9;28;0
820,9;0;46;0;46;35;30;19;18;14;15;17
822,3;0;0;0;0;0;0;0;0;0;0;29
823,7;0;39;10;39;34;0;33;29;16;63;41
825,1;0;0;0;0;0;0;0;0;0;0;0
826,5;0;38;8;10;0;0;27;2;7;24;7
827,9;0;15;20;4;34;18;54;12;34;44;51
829,3;0;47;6;29;9;20;28;6;5;19;24
830,7;0;9;36;34;33;0;44;32;41;33;0
832,1;0;23;0;0;10;0;25;0;29;3;0
833,4;0;0;0;0;0;0;0;0;2;0;0
834,8;0;0;0;0;0;0;0;37;2;0;0
836,2;0;0;0;2;13;0;0;8;27;0;13
837,5;0;37;1;43;17;0;0;12;29;26;6
838,9;0;8;20;28;34;13;12;42;28;0;8
840,2;0;0;0;8;0;0;0;0;0;0;0
841,5;0;19;13;3;27;6;5;1;0;8;26
842,9;0;4;0;0;12;0;23;25;13;18;0
844,2;0;0;2;25;0;0;11;33;37;26;43
845,5;0;28;11;0;21;18;2;0;0;27;15
846,9;0;0;0;0;0;0;13;0;0;0;0
848,2;0;45;0;32;28;15;28;13;41;33;23
849,5;0;0;0;0;0;28;8;0;0;0;18
850,8;0;9;6;14;9;6;0;8;32;0;20
852,1;0;27;23;0;44;17;22;27;7;21;26
853,4;0;12;0;8;0;10;19;23;0;0;1
854,7;0;2;51;27;51;56;55;55;71;55;52
856,0;0;22;0;0;14;13;16;11;17;8;0
857,2;0;1;0;0;48;0;0;22;0;0;9
858,5;0;2;13;6;36;6;26;1;15;0;0
859,8;0;14;12;27;6;0;0;4;15;0;17
861,0;0;21;0;16;0;29;4;3;18;0;11
862,3;0;0;0;0;2;0;9;23;13;0;20
863,6;0;0;0;0;0;0;9;17;12;0;1
864,8;0;0;0;0;0;22;0;32;0;6;0
866,1;0;30;2;0;39;12;0;0;11;1;32
867,3;0;0;8;0;18;18;23;0;0;21;0
868,6;0;26;0;25;4;18;5;16;31;2;11
869,8;0;42;47;67;47;31;30;57;43;50;44
871,0;0;4;0;13;0;0;0;0;0;0;0
872,3;0;0;8;15;29;10;0;5;29;16;11
873,5;0;0;1;1;26;18;14;9;28;19;22
874,7;0;3;0;11;0;9;0;51;23;0;0
875,9;0;9;0;0;0;0;15;0;0;0;0
877,1;0;43;14;22;12;14;29;28;38;25;19
878,3;0;38;37;16;31;41;42;31;14;24;34
879,6;0;34;0;0;13;0;0;8;19;26;0
880,8;0;0;2;0;21;0;0;0;19;0;0
882,0;0;30;0;5;14;23;46;12;0;0;18
883,1;0;0;10;0;0;0;0;15;0;0;0
