Description
h4_3

Time;11:56:39.435;11:56:40.176;11:56:41.445;11:56:42.202;11:56:43.166;11:56:44.314;11:56:45.416;11:56:46.251;11:56:47.148;11:56:48.173;11:56:49.242
571,8;0;192;168;188;203;212;203;200;204;195;176
574,1;0;171;152;177;166;148;163;188;181;149;184
576,3;0;117;171;125;148;125;146;166;130;144;149
578,6;0;112;120;159;123;111;120;108;112;96;107
580,8;0;132;125;117;150;125;139;148;111;123;98
583,0;0;124;106;112;85;99;93;103;108;120;110
585,3;0;43;59;52;41;76;44;77;59;44;56
587,5;0;124;89;98;110;103;89;118;90;96;103
589,7;0;110;75;105;87;97;72;109;89;119;95
591,9;0;96;103;144;131;90;109;166;129;127;124
594,1;0;134;113;133;122;122;110;103;139;140;148
596,3;0;148;167;146;148;178;161;171;193;175;167
598,4;0;231;235;228;205;205;225;224;234;234;232
600,6;0;313;314;325;296;272;324;324;276;285;293
602,8;0;338;348;323;349;333;352;354;330;326;313
605,0;0;387;362;412;381;357;361;379;368;387;374
607,1;0;394;398;370;365;390;419;391;372;375;401
609,3;0;435;425;454;463;445;450;399;454;426;427
611,4;0;458;465;484;435;449;464;454;453;471;470
613,6;0;487;454;461;460;468;488;430;449;471;445
615,7;0;420;411;408;408;398;413;407;415;432;397
617,8;0;395;390;407;411;374;433;365;383;371;380
620,0;0;358;392;406;383;351;340;370;371;335;338
622,1;0;389;381;339;341;329;338;361;336;374;342
624,2;0;278;263;289;239;235;271;263;260;250;252
626,3;0;237;247;268;219;247;256;224;235;250;262
628,4;0;267;241;261;236;228;224;257;212;224;229
630,5;0;250;274;247;240;222;276;239;236;252;238
632,6;0;253;212;226;243;175;215;244;233;241;202
634,7;0;177;164;159;171;132;173;143;148;153;151
636,7;0;174;233;185;178;190;202;188;183;175;185
638,8;0;155;151;124;147;129;144;149;119;128;124
640,9;0;120;133;147;157;141;130;142;166;126;124
642,9;0;117;120;135;91;97;118;92;114;105;106
645,0;0;167;124;112;158;99;130;155;120;153;156
647,0;0;166;119;141;143;139;133;134;136;153;152
649,1;0;103;127;111;87;107;109;97;93;90;77
651,1;0;92;91;68;69;85;68;83;63;88;88
653,1;0;73;53;72;56;31;57;40;69;59;50
655,1;0;69;82;75;85;111;72;59;77;83;57
657,1;0;65;89;77;92;81;69;79;50;42;82
659,2;0;60;40;41;85;32;78;35;37;75;43
661,2;0;45;50;26;54;39;69;62;66;45;70
663,1;0;40;22;11;37;37;21;27;30;21;30
665,1;0;39;48;44;46;34;40;16;62;42;50
667,1;0;89;102;69;76;60;52;72;73;74;46
669,1;0;38;47;30;16;41;43;53;44;74;39
671,1;0;48;30;40;38;47;57;59;42;58;60
673,0;0;11;0;7;29;0;43;46;15;17;45
675,0;0;70;76;68;66;70;49;81;68;78;29
676,9;0;57;52;51;35;29;47;39;40;27;18
678,9;0;13;12;0;15;2;5;37;35;22;22
680,8;0;50;62;23;27;29;38;44;56;46;51
682,7;0;6;49;33;29;53;28;43;34;31;31
684,7;0;3;30;21;25;30;12;28;21;0;32
686,6;0;65;36;68;30;36;64;21;28;61;51
688,5;0;7;47;30;14;56;25;44;38;35;0
690,4;0;29;51;52;23;41;46;39;49;53;61
692,3;0;49;55;47;41;35;63;33;31;44;32
694,2;0;54;30;37;61;41;61;39;63;60;37
696,1;0;47;54;32;37;48;12;43;91;31;21
697,9;0;32;57;22;26;14;27;65;50;26;27
699,8;0;13;0;0;0;24;0;0;6;6;1
701,7;0;15;33;0;28;0;16;6;6;40;30
703,5;0;59;58;44;30;52;81;45;56;39;53
705,4;0;35;15;16;29;13;37;39;33;61;34
707,2;0;28;47;31;62;26;48;33;42;59;34
709,1;0;16;17;13;13;0;8;46;43;5;0
710,9;0;0;26;4;20;0;20;41;21;0;9
712,7;0;20;5;0;19;0;0;14;0;10;24
714,6;0;0;0;0;0;0;0;0;0;10;0
716,4;0;2;26;26;19;21;18;41;12;10;33
718,2;0;22;40;18;20;13;33;8;28;59;36
720,0;0;52;27;20;5;20;17;30;27;33;0
721,8;0;6;1;25;12;15;7;0;19;18;0
723,6;0;9;11;17;17;13;1;7;0;11;0
725,4;0;36;13;0;18;4;11;36;0;25;5
727,1;0;29;25;0;0;12;0;0;7;3;0
728,9;0;0;16;0;0;0;0;0;5;0;0
730,7;0;0;9;4;0;0;0;8;2;0;17
732,4;0;46;66;14;5;27;24;41;52;7;25
734,2;0;4;0;0;3;20;0;16;35;6;6
735,9;0;28;15;26;1;19;30;15;1;10;0
737,7;0;21;6;7;0;7;0;6;8;5;0
739,4;0;4;0;0;0;0;0;17;0;1;0
741,1;0;34;33;20;54;40;36;10;28;37;14
742,8;0;0;5;1;0;0;0;10;2;29;20
744,5;0;2;0;0;0;0;8;17;1;31;2
746,3;0;25;4;27;7;30;56;10;13;19;38
748,0;0;31;43;0;27;13;27;50;32;41;33
749,6;0;0;0;0;0;6;0;0;0;38;0
751,3;0;0;0;0;0;0;0;0;0;0;0
753,0;0;33;32;0;23;8;1;0;13;14;2
754,7;0;9;8;33;34;25;8;8;1;13;0
756,4;0;17;0;24;25;16;11;44;17;40;14
758,0;0;0;4;0;0;11;15;13;7;0;0
759,7;0;21;31;35;0;39;0;19;37;22;22
761,3;0;0;0;7;0;0;0;0;0;14;0
763,0;0;4;9;31;0;0;29;0;25;0;0
764,6;0;0;0;0;0;0;0;0;0;0;0
766,2;0;21;12;30;20;25;26;10;0;48;11
767,9;0;44;62;29;31;38;55;39;17;41;35
769,5;0;0;9;22;24;14;29;44;15;27;3
771,1;0;8;23;35;22;31;45;11;25;6;4
772,7;0;21;21;34;23;14;36;33;11;39;68
774,3;0;0;22;23;17;13;0;10;14;28;38
775,9;0;0;0;0;12;0;6;0;25;0;0
777,5;0;4;21;0;19;8;0;2;9;20;15
779,1;0;11;0;0;13;7;30;5;11;4;0
780,6;0;24;45;26;12;4;26;31;18;47;14
782,2;0;1;6;0;3;4;0;0;5;1;0
783,8;0;0;0;15;1;18;7;0;7;26;0
785,3;0;0;12;6;0;0;7;0;0;0;2
786,9;0;0;0;0;0;0;0;0;0;0;0
788,4;0;9;6;0;0;0;16;10;0;0;21
790,0;0;8;29;0;0;10;0;3;0;0;4
791,5;0;0;0;2;5;2;10;16;0;5;3
793,0;0;0;0;0;0;0;0;0;0;0;0
794,5;0;0;15;15;3;22;0;20;5;9;0
796,0;0;0;0;0;0;0;0;0;0;0;0
797,6;0;0;12;0;10;0;0;0;0;0;0
799,1;0;4;0;0;0;0;0;1;0;20;0
800,6;0;0;23;0;0;12;17;0;0;0;0
802,1;0;37;11;10;6;0;16;31;5;21;7
803,5;0;11;33;17;21;24;35;13;57;15;18
805,0;0;0;0;5;21;2;6;0;9;24;17
806,5;0;26;26;16;14;2;16;13;43;11;3
808,0;0;0;39;0;15;19;0;18;18;16;10
809,4;0;0;3;0;0;0;0;18;0;0;0
810,9;0;0;8;0;0;0;0;12;0;0;0
812,3;0;39;56;17;7;1;2;16;1;19;19
813,8;0;0;0;0;0;0;0;0;0;0;0
815,2;0;6;0;0;0;0;0;0;0;13;0
816,7;0;0;0;0;0;0;16;2;0;0;0
818,1;0;3;9;25;0;0;12;17;1;17;0
819,5;0;26;0;7;14;6;14;7;0;3;9
820,9;0;0;0;0;0;0;8;0;0;3;0
822,3;0;0;0;0;0;0;5;21;0;46;6
823,7;0;0;0;30;0;0;0;0;0;0;0
825,1;0;25;16;21;27;19;14;27;32;22;0
826,5;0;7;0;0;0;0;8;0;0;0;0
827,9;0;27;38;11;40;6;14;14;0;8;41
829,3;0;20;33;0;9;18;22;0;8;49;5
830,7;0;10;7;2;4;0;6;6;0;0;9
832,1;0;0;0;0;0;0;0;0;0;0;10
833,4;0;19;31;0;0;0;0;0;15;0;0
834,8;0;0;0;0;0;27;5;0;0;0;8
836,2;0;20;28;0;32;18;7;5;0;0;23
837,5;0;21;24;15;0;0;0;3;0;6;21
838,9;0;0;8;16;1;1;8;27;18;17;0
840,2;0;27;0;18;22;0;0;28;4;0;23
841,5;0;0;2;1;0;0;0;0;0;0;0
842,9;0;21;65;37;12;0;20;17;15;6;24
844,2;0;5;5;27;9;0;0;10;4;45;7
845,5;0;12;20;0;19;1;17;6;4;2;0
846,9;0;0;3;0;0;0;1;0;0;0;0
848,2;0;6;11;0;11;0;3;0;0;44;0
849,5;0;5;0;0;0;8;0;16;0;0;2
850,8;0;47;65;30;38;12;33;24;22;30;13
852,1;0;10;0;0;0;0;0;0;0;0;0
853,4;0;10;0;0;5;0;0;8;0;8;0
854,7;0;42;10;15;12;33;3;6;4;17;24
856,0;0;0;0;0;0;12;0;9;0;0;0
857,2;0;16;0;42;14;1;27;14;18;44;0
858,5;0;18;15;23;0;3;0;29;21;27;0
859,8;0;0;0;0;0;0;0;0;0;0;0
861,0;0;0;0;3;0;0;0;0;0;0;0
862,3;0;15;21;8;0;0;33;25;30;31;33
863,6;0;4;21;41;13;18;0;0;0;23;22
864,8;0;0;30;0;20;1;19;14;8;7;0
866,1;0;0;22;1;35;25;2;22;57;0;2
867,3;0;19;5;0;0;0;0;0;11;0;0
868,6;0;22;32;9;1;8;17;7;11;0;7
869,8;0;0;25;0;1;0;27;15;7;34;19
871,0;0;0;0;17;0;1;0;32;0;0;0
872,3;0;0;0;5;0;0;0;0;0;0;0
873,5;0;0;0;0;0;0;0;0;0;0;0
874,7;0;0;0;0;0;0;0;0;0;0;0
875,9;0;0;12;7;0;0;0;0;0;0;0
877,1;0;30;32;9;23;26;24;29;10;9;21
878,3;0;0;0;0;0;0;0;0;0;0;0
879,6;0;0;0;0;0;4;0;4;0;3;0
880,8;0;11;48;25;24;50;24;28;51;8;23
882,0;0;4;0;0;0;1;4;10;4;37;28
883,1;0;0;16;0;12;17;20;0;0;0;5
