Description
h3_3

Time;11:46:11.376;11:46:12.105;11:46:13.489;11:46:14.087;11:46:15.086;11:46:16.253;11:46:17.116;11:46:18.094;11:46:19.130;11:46:20.149;11:46:21.118
544,4;0;406;373;430;441;442;449;474;456;479;468
546,7;0;436;410;462;466;446;452;467;484;538;482
549,1;0;487;473;520;532;494;510;471;522;535;505
551,4;0;459;446;486;485;448;482;465;517;548;500
553,7;0;531;509;579;552;518;555;523;570;562;552
556,0;0;510;520;509;494;498;503;519;542;571;539
558,2;0;502;489;532;512;496;486;497;494;518;518
560,5;0;483;471;496;470;460;464;496;452;520;518
562,8;0;480;441;411;445;462;425;445;439;499;462
565,1;0;443;413;418;374;418;419;417;421;425;447
567,3;0;343;422;360;368;358;375;376;380;376;423
569,6;0;377;335;357;350;382;325;350;351;356;368
571,8;0;278;280;277;255;276;259;270;258;312;330
574,1;0;291;277;270;264;271;284;297;290;295;272
576,3;0;214;227;226;225;216;224;201;203;227;245
578,6;0;220;216;219;183;214;192;221;221;224;211
580,8;0;158;150;171;168;156;175;181;155;190;179
583,0;0;185;172;185;197;166;174;180;191;208;179
585,3;0;169;143;151;175;164;148;171;197;177;181
587,5;0;174;142;149;169;129;150;151;142;159;126
589,7;0;178;168;175;156;167;155;187;191;164;174
591,9;0;165;158;179;184;198;185;157;197;139;201
594,1;0;173;163;170;186;158;140;133;189;156;158
596,3;0;227;227;253;241;214;244;219;216;230;239
598,4;0;321;324;327;325;306;306;329;275;311;301
600,6;0;290;317;334;293;306;304;318;310;326;335
602,8;0;396;393;406;385;415;379;408;394;405;407
605,0;0;427;439;453;428;466;456;418;446;437;424
607,1;0;518;525;519;507;480;478;507;503;505;490
609,3;0;491;515;478;507;502;500;465;493;505;476
611,4;0;569;542;540;552;523;507;540;537;491;519
613,6;0;542;522;519;529;508;497;494;498;498;520
615,7;0;475;445;478;442;477;470;427;468;451;444
617,8;0;461;455;475;443;484;484;448;446;457;422
620,0;0;445;456;436;413;408;404;413;416;401;428
622,1;0;422;389;372;396;375;400;408;405;411;389
624,2;0;365;355;347;336;337;350;313;313;372;328
626,3;0;400;361;397;386;367;380;375;370;356;363
628,4;0;368;317;317;317;277;302;294;289;311;294
630,5;0;350;313;294;285;276;269;302;311;307;301
632,6;0;313;318;278;277;244;264;268;295;245;265
634,7;0;268;268;221;262;228;278;247;232;239;235
636,7;0;268;274;242;250;244;222;216;259;256;206
638,8;0;281;246;239;199;226;210;213;250;208;225
640,9;0;247;231;208;209;184;194;186;202;189;209
642,9;0;239;220;202;220;198;207;198;204;184;191
645,0;0;220;192;194;200;196;219;176;178;159;141
647,0;0;182;169;203;162;177;144;124;118;180;156
649,1;0;122;150;116;143;125;142;109;112;107;95
651,1;0;172;142;129;172;99;124;147;131;152;129
653,1;0;109;84;80;78;101;112;84;113;58;80
655,1;0;120;146;122;130;134;97;68;103;126;122
657,1;0;107;78;75;83;80;95;91;72;82;75
659,2;0;66;86;68;73;71;58;71;52;76;93
661,2;0;87;78;79;85;77;57;84;77;55;94
663,1;0;93;81;74;77;67;68;76;60;84;79
665,1;0;57;48;66;35;26;34;58;38;46;13
667,1;0;47;65;33;22;74;26;25;48;46;37
669,1;0;56;26;69;18;68;53;52;48;60;47
671,1;0;31;52;36;41;35;69;68;70;59;40
673,0;0;54;28;13;47;29;19;47;47;15;28
675,0;0;44;67;65;59;48;32;48;72;52;38
676,9;0;76;57;39;61;67;47;68;76;89;52
678,9;0;64;68;79;36;60;58;62;72;61;52
680,8;0;37;42;28;51;48;30;39;80;21;48
682,7;0;32;40;0;51;40;28;20;0;49;38
684,7;0;17;40;29;5;29;0;30;22;53;8
686,6;0;6;0;0;25;10;4;16;38;20;0
688,5;0;45;46;0;26;30;7;22;49;33;32
690,4;0;29;56;25;44;30;18;58;14;25;19
692,3;0;38;43;46;55;25;46;23;44;46;41
694,2;0;74;73;48;65;86;68;60;63;60;54
696,1;0;46;43;0;7;44;41;36;27;24;31
697,9;0;14;13;0;22;8;0;12;0;15;0
699,8;0;33;4;0;11;3;14;27;0;9;11
701,7;0;23;6;12;13;28;0;4;0;28;9
703,5;0;43;37;33;14;26;15;18;25;24;57
705,4;0;0;8;12;10;0;10;0;0;0;0
707,2;0;18;0;25;34;0;0;0;35;7;4
709,1;0;1;3;0;2;42;29;0;7;27;18
710,9;0;30;47;24;42;40;54;32;56;51;28
712,7;0;2;28;3;0;12;0;7;0;0;0
714,6;0;26;36;10;38;20;8;49;24;37;0
716,4;0;39;19;26;0;41;20;18;24;39;0
718,2;0;10;18;29;30;26;9;24;4;41;18
720,0;0;0;19;7;7;12;22;38;17;40;5
721,8;0;14;7;8;0;5;0;10;0;1;2
723,6;0;4;41;0;4;11;0;0;1;0;29
725,4;0;0;0;0;0;0;0;0;16;0;0
727,1;0;9;47;7;32;46;13;18;39;65;36
728,9;0;4;13;0;0;4;0;7;7;10;3
730,7;0;24;30;14;4;19;19;12;33;8;13
732,4;0;34;44;35;17;9;10;2;28;36;1
734,2;0;2;33;16;10;0;19;0;0;0;0
735,9;0;23;8;0;27;12;18;45;22;19;0
737,7;0;10;2;4;9;7;0;0;47;26;15
739,4;0;11;30;0;22;25;10;17;22;12;30
741,1;0;6;9;0;0;12;16;0;38;0;0
742,8;0;16;26;1;0;1;0;12;8;3;0
744,5;0;3;16;46;3;11;12;2;22;32;12
746,3;0;0;0;14;0;14;0;1;3;0;0
748,0;0;14;26;33;48;42;27;34;32;30;41
749,6;0;0;0;19;7;5;0;0;12;2;2
751,3;0;0;0;0;0;0;0;0;0;0;0
753,0;0;6;29;25;10;6;22;26;0;17;17
754,7;0;7;11;15;30;37;16;34;20;11;14
756,4;0;19;10;4;1;10;25;0;9;0;0
758,0;0;1;22;0;0;22;0;0;1;3;26
759,7;0;10;0;3;6;0;29;8;0;11;10
761,3;0;0;2;0;15;0;0;0;0;0;0
763,0;0;17;0;7;0;14;7;0;0;0;0
764,6;0;0;0;0;0;29;0;4;0;0;0
766,2;0;12;0;7;0;0;0;0;0;0;0
767,9;0;0;14;0;20;0;0;5;0;0;4
769,5;0;13;0;0;0;39;0;18;0;0;24
771,1;0;0;0;0;0;0;0;0;10;0;0
772,7;0;19;0;18;0;0;0;1;16;0;14
774,3;0;24;13;6;13;0;0;0;0;0;0
775,9;0;6;26;3;31;47;22;25;23;29;12
777,5;0;0;0;0;25;0;0;0;0;0;0
779,1;0;0;0;0;0;0;0;0;0;0;0
780,6;0;25;12;0;0;0;0;15;0;0;0
782,2;0;0;0;17;6;0;30;14;39;19;12
783,8;0;37;43;18;0;16;21;18;2;37;13
785,3;0;43;44;32;39;33;28;28;24;32;39
786,9;0;0;0;0;0;0;0;0;0;0;0
788,4;0;21;34;26;12;6;44;45;34;19;5
790,0;0;2;0;0;0;0;0;31;19;0;0
791,5;0;31;32;59;29;60;25;5;40;8;4
793,0;0;0;17;0;0;0;24;19;12;8;6
794,5;0;2;0;0;0;20;0;0;0;0;31
796,0;0;12;22;0;3;26;0;19;24;11;0
797,6;0;2;40;0;20;0;0;10;24;17;0
799,1;0;0;19;15;7;0;3;0;0;0;0
800,6;0;11;1;25;5;19;0;14;0;4;0
802,1;0;36;20;34;53;28;18;30;19;34;37
803,5;0;17;0;0;0;10;0;4;14;0;0
805,0;0;0;1;7;9;17;0;0;9;15;0
806,5;0;4;0;0;0;0;0;0;0;16;0
808,0;0;2;10;10;0;3;0;4;0;0;0
809,4;0;0;0;0;0;0;0;0;0;0;0
810,9;0;40;46;54;20;44;35;45;32;33;38
812,3;0;23;26;5;14;34;26;24;0;16;0
813,8;0;0;0;0;0;0;0;0;10;0;0
815,2;0;26;8;12;20;15;20;23;29;26;11
816,7;0;16;16;5;0;0;0;9;6;4;7
818,1;0;0;22;22;32;20;32;23;39;6;2
819,5;0;0;0;0;0;0;0;0;0;0;0
820,9;0;0;0;0;0;10;0;0;0;0;0
822,3;0;23;28;23;9;12;0;8;33;3;0
823,7;0;0;0;0;0;0;13;0;14;0;0
825,1;0;17;17;0;11;3;5;5;0;0;0
826,5;0;0;0;0;0;0;0;0;5;0;0
827,9;0;0;0;0;0;12;0;0;0;0;0
829,3;0;0;0;0;0;0;0;0;0;0;0
830,7;0;0;0;0;0;0;0;0;0;0;0
832,1;0;0;0;0;0;0;0;0;0;0;0
833,4;0;47;26;0;29;32;42;42;19;16;23
834,8;0;14;14;27;0;31;12;0;43;0;0
836,2;0;0;0;20;4;0;0;0;11;0;0
837,5;0;8;22;0;9;27;18;30;24;30;29
838,9;0;0;0;29;13;2;33;16;0;0;0
840,2;0;0;0;0;0;0;0;0;0;0;0
841,5;0;4;0;12;4;0;4;0;0;0;6
842,9;0;2;6;0;10;11;0;0;17;5;7
844,2;0;0;8;1;29;2;2;9;26;0;0
845,5;0;0;3;50;32;24;0;0;19;2;11
846,9;0;23;0;0;8;0;10;0;23;10;0
848,2;0;6;0;0;13;0;7;0;0;32;0
849,5;0;0;0;0;0;0;0;0;0;0;0
850,8;0;0;21;4;0;23;0;0;0;0;7
852,1;0;0;0;0;0;0;0;11;15;0;0
853,4;0;0;0;15;25;10;0;0;17;0;6
854,7;0;0;0;0;0;0;0;0;0;0;0
856,0;0;21;15;0;16;12;11;0;0;26;0
857,2;0;0;0;7;0;0;0;0;0;0;3
858,5;0;7;0;0;0;19;0;0;0;0;14
859,8;0;6;0;7;4;0;3;0;0;12;8
861,0;0;0;0;0;0;0;0;0;0;0;0
862,3;0;0;0;0;0;0;0;0;5;0;0
863,6;0;33;30;0;23;37;28;25;44;46;29
864,8;0;18;0;7;0;15;21;0;15;7;0
866,1;0;0;22;0;9;14;15;0;0;0;0
867,3;0;0;3;2;0;3;0;7;0;3;1
868,6;0;0;0;0;18;0;0;0;10;0;0
869,8;0;0;0;0;0;2;0;0;2;0;16
871,0;0;19;0;0;0;0;0;0;0;34;5
872,3;0;0;37;0;0;13;0;7;27;0;0
873,5;0;7;34;0;13;12;8;29;36;44;12
874,7;0;0;0;29;30;0;34;0;46;0;13
875,9;0;21;2;14;7;0;0;8;0;7;29
877,1;0;0;0;0;0;0;11;0;0;0;0
878,3;0;1;20;0;0;0;0;0;1;4;0
879,6;0;0;13;39;0;7;0;19;11;10;0
880,8;0;7;0;0;0;0;16;6;2;5;0
882,0;0;26;0;0;2;15;24;0;32;3;27
883,1;0;0;0;0;0;0;0;0;0;0;0
