Description
rl_2

Time;11:57:50.748;11:57:51.446;11:57:52.787;11:57:53.482;11:57:54.468;11:57:55.467;11:57:56.542;11:57:57.593;11:57:58.477;11:57:59.480;11:58:00.495
574,1;0;166;187;180;176;145;167;160;174;175;179
576,3;0;127;122;139;151;115;147;160;130;115;104
578,6;0;103;137;143;136;130;121;138;133;134;118
580,8;0;131;90;99;91;104;116;89;101;87;81
583,0;0;108;118;124;113;115;124;103;70;117;102
585,3;0;117;111;98;86;83;116;106;109;122;96
587,5;0;105;113;101;97;103;102;120;87;100;111
589,7;0;129;126;122;116;79;110;93;107;111;101
591,9;0;79;114;115;120;100;116;116;118;81;100
594,1;0;119;125;146;145;137;136;152;118;133;135
596,3;0;203;177;186;209;203;201;204;156;202;177
598,4;0;249;233;220;267;209;248;240;219;252;269
600,6;0;251;260;248;240;268;278;269;277;260;234
602,8;0;296;308;317;296;287;309;294;288;282;296
605,0;0;320;356;335;348;353;319;351;285;344;337
607,1;0;368;388;360;402;368;393;381;396;383;378
609,3;0;352;358;328;346;357;329;363;314;370;333
611,4;0;365;378;386;397;354;382;410;364;391;370
613,6;0;380;370;362;359;343;359;345;347;350;325
615,7;0;344;331;352;370;369;311;328;309;360;386
617,8;0;328;307;326;331;310;296;346;325;332;325
620,0;0;336;338;310;299;283;310;326;304;332;324
622,1;0;276;278;235;256;237;252;270;230;232;237
624,2;0;222;226;229;221;219;241;254;215;209;204
626,3;0;216;200;192;177;171;193;221;160;158;170
628,4;0;168;152;181;182;160;190;155;173;176;180
630,5;0;202;178;175;185;160;162;194;192;155;201
632,6;0;137;91;140;138;135;121;130;160;111;123
634,7;0;170;128;131;133;134;123;152;126;134;109
636,7;0;100;112;123;123;142;136;127;137;127;137
638,8;0;131;106;154;150;116;95;102;141;114;135
640,9;0;111;85;92;86;98;56;82;80;63;97
642,9;0;103;105;124;96;100;109;98;91;112;93
645,0;0;58;94;94;84;99;123;109;49;98;75
647,0;0;46;60;34;80;76;61;68;63;67;66
649,1;0;73;49;67;62;29;37;64;60;30;36
651,1;0;72;56;71;64;64;41;61;60;63;71
653,1;0;53;43;57;47;40;52;45;43;30;40
655,1;0;35;30;27;42;59;35;45;46;27;51
657,1;0;82;71;72;81;80;76;88;60;73;92
659,2;0;56;56;83;91;61;69;75;92;82;95
661,2;0;46;56;25;24;36;25;38;41;49;40
663,1;0;23;43;19;51;18;34;46;45;27;45
665,1;0;77;46;17;63;35;33;78;41;33;54
667,1;0;35;18;12;51;28;17;55;48;35;36
669,1;0;36;63;24;37;52;50;53;36;62;35
671,1;0;94;42;56;61;70;55;69;57;28;28
673,0;0;33;13;10;0;17;16;45;27;17;4
675,0;0;29;19;4;4;0;44;7;6;14;20
676,9;0;39;32;12;31;39;25;18;8;25;30
678,9;0;23;36;54;51;48;46;52;27;40;24
680,8;0;25;42;73;75;52;70;53;35;33;33
682,7;0;12;27;0;43;15;0;27;14;5;0
684,7;0;35;51;44;40;65;61;22;30;69;16
686,6;0;41;43;45;56;51;43;59;39;40;47
688,5;0;2;39;15;0;28;0;1;9;0;19
690,4;0;4;0;0;0;0;8;0;11;9;0
692,3;0;21;38;30;72;1;50;76;32;46;11
694,2;0;0;4;40;7;3;26;24;0;10;47
696,1;0;23;50;10;48;4;3;43;33;18;56
697,9;0;6;28;35;35;7;12;58;14;23;30
699,8;0;0;4;16;4;0;0;0;0;5;0
701,7;0;18;49;46;32;17;40;13;12;14;15
703,5;0;5;0;0;10;9;0;2;8;0;0
705,4;0;35;19;21;15;2;32;47;0;0;1
707,2;0;0;15;13;0;29;26;0;28;4;0
709,1;0;31;4;20;11;13;10;16;4;34;27
710,9;0;43;28;41;9;6;54;33;30;36;46
712,7;0;32;22;40;16;28;20;22;14;14;14
714,6;0;25;51;52;0;40;12;9;16;12;23
716,4;0;0;7;32;6;9;8;6;0;0;16
718,2;0;36;69;60;33;9;55;53;17;33;62
720,0;0;17;27;0;0;0;0;27;0;0;0
721,8;0;13;59;24;47;24;26;47;6;12;42
723,6;0;0;0;0;0;0;0;0;0;2;0
725,4;0;0;5;18;0;15;0;0;0;0;0
727,1;0;8;5;6;0;0;23;14;19;0;22
728,9;0;0;0;4;0;0;0;0;0;11;0
730,7;0;0;19;6;0;29;22;37;4;27;12
732,4;0;29;31;27;32;34;14;50;2;58;25
734,2;0;32;0;47;27;17;10;22;3;0;29
735,9;0;0;9;3;0;4;0;0;0;0;1
737,7;0;0;20;4;0;7;3;35;0;20;0
739,4;0;0;0;5;28;17;35;0;9;0;0
741,1;0;0;0;0;0;8;0;0;0;0;0
742,8;0;0;0;6;12;0;0;10;0;0;0
744,5;0;0;1;0;0;0;10;0;0;0;0
746,3;0;16;10;15;0;11;0;16;1;11;15
748,0;0;1;20;13;0;0;18;16;18;13;0
749,6;0;6;0;0;0;0;0;0;0;0;0
751,3;0;0;16;0;4;0;25;7;0;0;0
753,0;0;2;3;0;0;0;0;15;0;11;4
754,7;0;0;0;0;0;0;12;0;15;0;0
756,4;0;13;0;16;13;8;0;45;3;0;0
758,0;0;0;20;11;36;22;0;13;0;11;18
759,7;0;18;23;18;41;16;0;12;11;33;6
761,3;0;0;0;0;0;0;0;12;0;0;0
763,0;0;19;42;15;22;35;22;22;17;33;26
764,6;0;12;24;11;9;0;4;42;21;14;15
766,2;0;15;25;27;46;16;22;27;0;24;17
767,9;0;0;0;47;0;6;5;6;0;0;0
769,5;0;45;12;6;0;13;42;25;0;14;7
771,1;0;13;1;0;2;0;33;8;0;4;5
772,7;0;0;0;0;0;0;0;0;0;0;0
774,3;0;34;29;13;17;0;0;0;2;24;18
775,9;0;0;6;7;11;0;11;43;38;0;24
777,5;0;24;0;14;0;0;0;25;0;0;15
779,1;0;37;2;19;26;31;15;31;12;3;8
780,6;0;23;24;28;20;37;2;26;36;28;46
782,2;0;1;6;10;6;0;0;0;0;0;4
783,8;0;57;11;27;8;0;1;9;26;41;33
785,3;0;0;27;12;0;1;0;25;0;16;18
786,9;0;3;6;19;10;0;0;37;0;30;0
788,4;0;21;15;14;5;0;7;32;7;11;23
790,0;0;23;0;18;22;7;25;21;0;28;15
791,5;0;9;0;9;0;0;0;4;3;0;0
793,0;0;0;0;0;23;0;0;0;0;0;0
794,5;0;41;8;0;27;0;1;17;0;3;0
796,0;0;17;36;33;14;8;6;20;0;5;0
797,6;0;10;8;0;19;0;2;0;0;5;0
799,1;0;0;3;2;0;0;0;0;0;0;1
800,6;0;0;0;0;0;0;5;0;0;0;0
802,1;0;0;0;0;3;10;0;0;0;0;0
803,5;0;0;5;0;0;0;0;4;0;0;0
805,0;0;16;16;0;0;4;0;17;28;7;0
806,5;0;2;38;30;44;12;54;51;43;28;21
808,0;0;0;0;0;0;0;0;0;0;0;0
809,4;0;36;41;9;0;11;0;7;0;22;5
810,9;0;0;7;0;0;0;0;0;0;0;0
812,3;0;0;0;0;0;0;0;0;0;5;0
813,8;0;0;0;0;0;0;0;0;0;0;0
815,2;0;0;21;6;9;16;3;13;0;0;15
816,7;0;0;2;0;0;0;0;0;0;16;0
818,1;0;32;21;15;0;0;0;34;0;0;9
819,5;0;18;0;0;4;20;1;14;0;0;8
820,9;0;0;0;0;0;0;0;0;0;0;0
822,3;0;3;0;13;0;8;0;2;37;0;0
823,7;0;0;0;0;0;0;0;0;0;0;0
825,1;0;0;0;0;0;0;0;0;0;0;11
826,5;0;0;0;0;0;0;1;0;0;0;0
827,9;0;0;16;32;2;0;0;0;0;0;0
829,3;0;5;2;0;8;11;0;17;0;4;6
830,7;0;0;0;0;0;0;0;18;0;0;0
832,1;0;24;28;20;16;1;21;12;0;17;31
833,4;0;10;11;1;45;0;0;35;0;0;0
834,8;0;0;0;3;0;0;0;33;0;0;1
836,2;0;0;9;11;0;10;0;0;0;0;0
837,5;0;0;0;0;0;0;0;0;0;0;0
838,9;0;35;15;0;10;32;5;0;0;14;9
840,2;0;18;3;0;0;0;0;19;0;0;3
841,5;0;6;38;25;15;28;26;26;19;29;26
842,9;0;24;33;31;45;0;38;40;24;47;2
844,2;0;0;6;0;0;19;0;6;13;4;0
845,5;0;0;3;15;0;0;0;0;0;0;0
846,9;0;0;23;0;0;0;0;20;0;23;0
848,2;0;0;10;12;0;5;17;32;1;10;0
849,5;0;13;0;13;11;1;0;0;4;20;9
850,8;0;13;10;12;0;0;4;20;0;13;0
852,1;0;0;21;14;20;9;0;0;0;0;0
853,4;0;10;0;18;1;0;32;3;1;47;15
854,7;0;6;15;8;8;41;0;20;16;0;12
856,0;0;0;0;36;0;0;0;30;0;0;0
857,2;0;0;0;0;0;0;0;0;0;0;0
858,5;0;0;0;19;17;10;0;13;0;0;0
859,8;0;0;0;0;0;0;0;7;0;0;0
861,0;0;2;19;26;24;17;0;18;19;0;15
862,3;0;0;0;0;13;0;0;39;26;0;0
863,6;0;0;0;0;0;0;0;0;0;0;0
864,8;0;0;16;0;27;29;14;28;2;0;29
866,1;0;45;45;55;28;58;30;18;17;22;8
867,3;0;0;0;0;0;0;0;0;4;0;0
868,6;0;0;0;0;0;0;0;6;0;4;19
869,8;0;0;2;29;0;18;0;13;0;0;4
871,0;0;19;38;26;51;7;24;21;26;30;23
872,3;0;0;0;0;3;13;25;5;0;4;0
873,5;0;0;33;40;33;38;4;16;7;43;34
874,7;0;25;0;0;0;0;0;0;0;0;0
875,9;0;0;0;0;0;0;0;11;0;0;0
877,1;0;19;1;5;0;26;27;7;15;6;30
878,3;0;16;39;48;32;48;50;16;5;7;9
879,6;0;15;0;0;10;0;0;0;4;19;8
880,8;0;0;0;0;0;0;0;0;0;0;0
882,0;0;18;2;0;0;0;0;9;0;30;0
883,1;0;0;0;0;0;0;5;47;0;0;19
