Description
h3_2

Time;11:44:15.744;11:44:16.525;11:44:17.037;11:44:17.705;11:44:18.725;11:44:19.718;11:44:20.726;11:44:21.706;11:44:23.006;11:44:23.715;11:44:24.774
537,4;781;767;762;829;756;758;788;784;733;755;776
539,8;507;485;526;516;518;492;518;503;495;444;521
542,1;424;378;428;428;417;431;438;421;403;439;422
544,4;406;393;391;476;389;406;398;399;413;393;412
546,7;442;432;456;508;446;437;443;455;474;466;428
549,1;528;522;514;617;505;493;527;512;466;489;475
551,4;509;529;544;647;520;496;503;529;506;495;504
553,7;547;541;550;701;542;523;531;505;501;527;547
556,0;613;598;589;699;533;521;529;547;532;534;548
558,2;542;541;511;652;531;512;497;489;504;480;455
560,5;510;521;501;614;505;486;441;466;451;440;470
562,8;460;481;462;555;454;417;444;424;433;446;454
565,1;443;413;440;509;443;388;430;401;381;411;363
567,3;431;423;452;496;422;439;447;426;383;369;398
569,6;371;415;385;429;430;342;338;351;348;355;384
571,8;322;319;336;345;335;323;298;295;304;310;320
574,1;315;298;305;327;325;287;278;300;304;302;269
576,3;264;273;264;326;313;255;244;277;254;248;264
578,6;230;192;254;238;243;202;192;201;209;203;219
580,8;202;192;187;203;196;184;173;196;177;157;168
583,0;190;177;201;209;200;188;214;191;180;194;184
585,3;192;153;178;158;200;163;163;198;198;159;185
587,5;133;129;115;149;128;99;102;137;122;127;143
589,7;193;148;141;149;163;161;172;148;170;127;158
591,9;159;165;148;159;161;157;170;158;180;133;178
594,1;211;184;180;227;208;185;178;211;201;182;207
596,3;251;215;217;243;235;243;243;236;264;236;232
598,4;292;307;282;278;276;282;297;272;279;305;260
600,6;341;331;360;352;332;321;336;342;342;349;335
602,8;414;384;389;460;404;396;382;397;370;392;396
605,0;464;442;457;435;481;410;436;456;483;437;470
607,1;539;473;494;500;490;511;486;475;492;475;452
609,3;512;482;479;501;482;490;491;477;481;458;489
611,4;566;493;582;537;517;528;532;490;526;514;516
613,6;499;537;518;522;533;508;549;547;499;483;553
615,7;481;468;467;462;488;465;501;460;453;468;478
617,8;517;444;461;465;446;442;447;448;449;444;459
620,0;477;467;442;411;450;448;421;403;480;430;420
622,1;424;421;417;425;373;421;406;342;363;377;363
624,2;375;356;348;355;344;350;323;333;322;326;328
626,3;388;371;354;332;371;361;336;328;339;335;344
628,4;370;326;312;334;331;286;298;313;289;301;301
630,5;351;295;309;294;306;300;306;301;275;289;288
632,6;306;284;291;260;309;276;277;276;284;261;259
634,7;292;284;268;282;274;273;268;261;251;299;226
636,7;303;260;271;249;238;239;255;222;228;248;223
638,8;235;221;220;201;211;197;217;191;221;208;205
640,9;251;235;196;247;240;237;245;187;197;221;195
642,9;240;235;245;224;224;210;187;207;192;181;205
645,0;220;190;206;177;185;177;153;186;163;130;168
647,0;170;185;187;145;193;158;184;153;152;147;140
649,1;146;141;130;133;114;123;131;98;125;113;113
651,1;187;173;152;176;163;155;156;143;165;151;169
653,1;152;120;126;93;166;108;115;106;93;115;137
655,1;108;91;91;61;114;80;76;64;78;67;63
657,1;126;106;90;84;87;79;103;116;110;90;77
659,2;66;94;70;86;119;76;95;109;69;82;68
661,2;98;88;120;105;117;95;126;101;71;66;97
663,1;86;54;54;60;52;32;63;70;70;41;45
665,1;71;60;58;27;44;67;61;56;24;57;38
667,1;31;20;60;22;60;62;34;43;46;14;38
669,1;34;32;42;58;72;47;74;23;34;32;58
671,1;98;62;81;80;53;76;62;78;53;68;71
673,0;34;61;52;40;31;30;38;24;6;43;35
675,0;54;42;69;41;40;0;20;44;51;9;41
676,9;36;23;18;25;29;37;24;22;41;33;59
678,9;29;32;38;30;23;52;58;15;30;53;50
680,8;43;21;31;22;0;4;17;26;19;27;40
682,7;35;38;22;28;0;2;0;27;10;29;46
684,7;38;22;15;0;14;4;32;7;39;18;11
686,6;59;35;37;35;55;39;38;27;28;32;44
688,5;20;19;0;4;0;0;18;0;3;0;24
690,4;15;28;27;16;11;23;23;0;17;9;28
692,3;22;68;26;42;33;36;48;31;43;18;45
694,2;71;70;62;30;39;53;56;68;50;45;46
696,1;57;29;49;69;42;10;41;48;34;28;66
697,9;10;31;62;23;39;24;63;21;23;38;34
699,8;59;34;21;23;44;26;79;43;41;36;30
701,7;74;66;66;62;47;46;19;69;55;72;56
703,5;47;43;55;19;36;32;53;72;54;68;48
705,4;45;19;33;31;35;41;43;36;30;19;16
707,2;45;4;20;41;38;17;12;17;14;0;14
709,1;50;16;42;43;34;39;34;35;0;14;39
710,9;44;7;44;33;50;42;9;36;16;20;26
712,7;0;0;14;0;0;0;16;10;3;0;0
714,6;25;21;23;49;39;20;24;27;14;17;47
716,4;67;43;52;23;51;0;53;34;53;23;40
718,2;45;22;42;13;53;31;32;29;26;30;21
720,0;27;0;13;25;0;0;52;7;3;0;16
721,8;8;17;1;41;2;42;32;33;9;14;0
723,6;5;13;13;28;17;14;23;30;1;0;22
725,4;42;9;23;10;10;2;30;4;23;26;0
727,1;21;35;14;34;47;20;10;22;26;27;19
728,9;19;28;11;12;13;26;37;9;0;12;0
730,7;0;0;25;30;4;12;0;0;0;0;0
732,4;3;0;3;28;30;0;2;3;16;9;19
734,2;15;3;2;3;16;6;12;26;5;0;25
735,9;5;35;42;36;13;26;25;5;54;22;29
737,7;0;0;18;4;21;25;0;21;26;12;21
739,4;49;18;12;10;47;19;24;43;5;2;19
741,1;2;0;4;0;0;5;2;0;2;0;0
742,8;2;4;41;22;5;16;33;8;39;19;0
744,5;17;36;31;10;0;22;0;14;5;15;33
746,3;0;7;5;0;0;0;0;0;0;2;0
748,0;28;55;30;44;17;17;15;30;24;19;39
749,6;1;0;13;4;0;0;0;0;0;0;4
751,3;45;28;6;26;6;5;41;0;39;0;15
753,0;9;23;22;0;0;19;10;24;20;12;0
754,7;13;33;19;56;57;37;21;13;32;60;66
756,4;0;0;0;0;0;0;0;0;0;0;0
758,0;36;5;30;35;0;21;26;20;19;16;38
759,7;0;0;0;0;0;0;4;0;0;0;0
761,3;34;20;45;25;15;29;30;26;30;30;10
763,0;15;37;34;34;37;0;24;19;38;26;29
764,6;34;0;0;0;18;16;17;5;19;9;20
766,2;30;5;30;40;12;14;47;60;24;68;26
767,9;15;40;43;21;39;41;67;9;29;45;17
769,5;9;20;12;46;29;5;33;12;29;7;7
771,1;35;0;11;0;16;15;26;0;17;0;12
772,7;17;1;7;0;38;0;0;0;0;8;0
774,3;14;8;0;0;22;8;28;1;14;0;16
775,9;32;37;21;20;30;27;53;62;28;0;9
777,5;13;0;21;31;10;19;13;0;0;0;0
779,1;11;0;41;0;10;9;21;3;1;2;22
780,6;32;18;13;2;10;15;12;3;27;0;0
782,2;22;2;19;27;9;29;35;0;26;16;3
783,8;5;33;22;31;39;14;19;0;17;0;24
785,3;6;1;17;9;4;0;19;0;0;14;3
786,9;9;0;2;0;6;0;0;0;0;0;0
788,4;31;22;36;9;32;17;14;8;0;0;0
790,0;0;0;0;0;0;0;0;0;0;0;0
791,5;0;0;11;0;0;0;0;19;12;8;6
793,0;0;2;25;22;0;0;0;0;22;5;10
794,5;29;27;26;38;4;18;22;24;19;0;14
796,0;0;4;21;25;0;27;13;8;0;0;4
797,6;0;26;15;0;11;2;13;8;0;0;11
799,1;29;0;0;14;9;0;12;14;0;8;13
800,6;12;0;12;3;8;7;9;0;0;0;0
802,1;28;0;34;43;55;0;28;16;19;41;16
803,5;23;3;0;31;19;15;26;0;0;27;20
805,0;0;0;0;0;0;0;0;0;0;0;0
806,5;5;0;0;0;0;0;0;0;0;0;0
808,0;4;0;0;15;8;0;0;4;0;0;0
809,4;1;4;31;1;20;35;0;30;0;9;23
810,9;15;0;10;1;10;5;8;0;0;0;0
812,3;0;0;0;0;0;0;11;0;0;2;0
813,8;1;39;48;26;23;0;27;10;31;5;14
815,2;4;13;28;33;36;32;27;21;18;0;9
816,7;31;17;27;11;33;25;36;17;15;25;7
818,1;6;11;20;26;34;0;18;14;26;53;55
819,5;20;0;0;0;21;15;0;10;36;0;0
820,9;0;0;0;0;20;0;0;0;0;0;0
822,3;0;0;0;0;24;0;9;6;8;3;0
823,7;0;0;0;0;0;0;0;0;0;0;8
825,1;0;0;0;13;8;1;0;0;0;0;8
826,5;0;7;8;0;0;0;0;0;0;7;0
827,9;0;0;12;0;0;0;0;0;0;0;3
829,3;0;0;11;0;13;0;21;20;13;8;0
830,7;24;0;0;0;0;0;1;0;8;0;12
832,1;20;10;25;0;0;25;0;20;19;0;0
833,4;3;0;0;0;0;0;0;0;0;0;0
834,8;20;35;0;11;60;18;7;16;19;40;34
836,2;28;32;57;33;42;18;32;11;46;14;37
837,5;4;0;11;29;22;0;1;9;3;0;0
838,9;0;0;0;0;0;0;0;0;0;0;0
840,2;0;0;12;0;19;2;12;28;0;0;0
841,5;21;12;0;0;0;7;2;0;0;0;8
842,9;0;0;11;0;9;14;11;12;0;0;32
844,2;5;0;4;0;0;28;5;6;0;7;8
845,5;17;0;15;15;1;0;0;0;7;4;2
846,9;7;0;7;0;11;11;13;8;0;0;0
848,2;21;0;0;13;0;3;13;13;15;0;20
849,5;9;0;14;0;13;26;16;0;0;0;26
850,8;33;0;44;23;21;10;26;0;25;0;8
852,1;25;23;31;17;6;0;46;22;11;36;0
853,4;25;9;27;2;7;0;3;0;0;7;24
854,7;0;0;0;0;0;0;0;0;0;0;0
856,0;2;0;12;26;8;0;8;24;3;0;25
857,2;0;0;11;0;0;0;0;16;0;0;0
858,5;35;20;28;59;33;30;40;23;18;0;44
859,8;0;7;3;21;0;0;2;0;0;0;0
861,0;43;0;9;0;41;17;4;45;23;0;10
862,3;37;13;29;12;28;8;29;14;17;16;6
863,6;4;23;10;2;0;0;14;0;0;4;2
864,8;7;13;31;19;19;28;26;20;16;25;0
866,1;0;0;0;0;0;0;15;0;0;0;0
867,3;50;27;39;6;13;13;14;0;31;0;17
868,6;10;36;18;11;22;26;15;0;20;0;7
869,8;9;14;26;27;28;3;42;11;12;6;24
871,0;16;3;0;22;0;5;8;21;8;0;40
872,3;11;5;3;0;17;0;35;4;1;14;3
873,5;3;6;2;0;19;9;0;1;30;0;21
874,7;10;23;0;0;16;0;20;9;0;19;0
875,9;26;2;31;45;8;18;3;0;0;0;20
877,1;0;0;0;0;0;0;0;0;0;0;0
878,3;0;0;0;0;20;0;10;0;0;0;0
879,6;0;13;4;0;0;0;4;0;0;0;0
880,8;0;0;0;0;0;0;0;0;0;0;0
882,0;18;0;60;29;0;21;22;24;31;5;20
883,1;9;0;13;0;60;0;17;12;8;0;10
