Description
h3_1

Time;11:49:01.801;11:49:02.494;11:49:03.857;11:49:04.514;11:49:05.539;11:49:06.622;11:49:07.560;11:49:08.549;11:49:09.539;11:49:10.542;11:49:11.518
556,0;0;349;394;433;391;413;391;414;418;424;406
558,2;0;361;370;382;384;378;379;388;418;376;375
560,5;0;368;370;378;395;382;374;382;393;409;362
562,8;0;302;337;347;329;313;357;351;353;370;337
565,1;0;255;272;317;284;264;299;300;296;296;294
567,3;0;290;301;346;291;309;330;335;295;304;302
569,6;0;238;268;314;255;260;233;300;297;288;253
571,8;0;242;269;270;257;286;261;269;278;253;252
574,1;0;171;191;261;202;223;196;207;191;198;178
576,3;0;192;199;229;194;196;211;223;221;199;220
578,6;0;124;150;142;140;145;133;194;151;126;135
580,8;0;146;165;194;207;187;213;185;189;180;198
583,0;0;121;158;172;137;148;172;146;121;145;139
585,3;0;104;162;174;134;136;133;133;139;147;158
587,5;0;118;153;150;127;146;116;153;108;115;139
589,7;0;104;149;163;129;140;136;134;119;143;159
591,9;0;129;162;178;211;169;130;166;114;131;161
594,1;0;123;194;215;207;204;191;185;163;172;178
596,3;0;229;243;231;242;263;216;254;258;245;228
598,4;0;283;268;284;298;285;308;278;265;294;250
600,6;0;326;337;324;346;362;333;317;313;324;321
602,8;0;371;394;405;400;395;410;400;386;351;394
605,0;0;418;393;400;398;404;351;424;378;388;408
607,1;0;460;471;440;481;470;470;478;475;449;446
609,3;0;507;500;491;524;484;509;494;498;463;483
611,4;0;450;489;494;474;486;471;519;484;468;476
613,6;0;445;424;448;456;435;416;421;479;429;446
615,7;0;462;490;463;472;483;481;468;450;488;446
617,8;0;405;472;440;448;478;453;458;465;440;437
620,0;0;436;443;447;425;438;443;431;405;423;447
622,1;0;392;370;413;376;361;345;385;360;391;354
624,2;0;313;320;357;343;344;337;303;325;293;338
626,3;0;322;272;292;323;305;321;297;284;287;292
628,4;0;289;324;318;286;298;289;323;321;319;337
630,5;0;217;248;260;265;227;217;230;215;238;263
632,6;0;223;217;269;275;276;262;265;215;257;250
634,7;0;229;287;236;220;255;259;246;230;252;215
636,7;0;204;182;228;183;212;192;194;186;213;190
638,8;0;182;175;177;191;189;205;201;149;178;168
640,9;0;151;217;150;191;150;190;184;151;171;198
642,9;0;163;170;168;163;188;177;157;148;169;179
645,0;0;163;154;184;150;133;142;136;112;157;145
647,0;0;126;124;155;130;135;185;136;137;176;158
649,1;0;135;123;117;125;125;126;149;130;109;145
651,1;0;114;123;148;125;128;150;134;146;137;117
653,1;0;85;81;94;78;87;78;80;76;107;81
655,1;0;77;74;100;111;77;90;90;100;83;72
657,1;0;74;78;79;68;98;127;84;80;110;103
659,2;0;67;84;110;112;110;100;81;118;93;114
661,2;0;80;66;57;63;68;66;84;80;60;36
663,1;0;17;35;26;56;30;41;46;29;53;47
665,1;0;20;33;31;39;27;0;35;17;0;25
667,1;0;30;36;33;51;38;0;45;47;48;37
669,1;0;48;20;46;13;72;49;32;34;35;5
671,1;0;33;63;54;60;37;58;51;70;79;54
673,0;0;34;20;64;62;55;53;8;22;27;33
675,0;0;47;69;42;56;46;48;46;33;45;48
676,9;0;22;19;29;30;28;35;26;45;28;46
678,9;0;37;22;64;85;37;32;39;39;21;59
680,8;0;36;49;36;35;39;31;42;31;30;0
682,7;0;28;51;66;29;29;38;31;24;34;48
684,7;0;40;34;2;51;51;11;33;20;20;35
686,6;0;21;35;16;24;21;10;32;24;9;45
688,5;0;34;22;36;32;41;27;43;4;29;36
690,4;0;1;46;22;60;31;18;55;11;34;39
692,3;0;20;23;44;32;8;26;43;39;21;31
694,2;0;62;29;55;16;35;9;50;72;27;29
696,1;0;10;0;30;31;0;19;26;29;11;16
697,9;0;40;20;19;3;18;0;16;3;5;8
699,8;0;24;25;54;18;19;11;20;4;0;20
701,7;0;27;9;22;37;35;16;0;30;35;26
703,5;0;35;42;68;28;32;37;30;65;35;41
705,4;0;0;34;44;24;36;66;27;50;23;54
707,2;0;52;43;24;28;45;71;42;28;45;29
709,1;0;8;34;2;28;0;22;29;20;0;36
710,9;0;0;0;0;0;6;1;0;7;3;0
712,7;0;0;0;0;0;0;0;0;0;0;0
714,6;0;3;25;47;20;16;26;23;17;26;24
716,4;0;20;25;35;14;24;11;23;0;9;6
718,2;0;0;0;0;9;38;9;9;23;15;45
720,0;0;27;29;28;15;64;52;44;61;31;48
721,8;0;29;18;22;33;35;1;56;25;34;23
723,6;0;10;34;0;4;7;37;24;55;15;20
725,4;0;20;3;16;18;30;17;0;42;27;14
727,1;0;6;4;12;0;0;29;25;9;5;1
728,9;0;29;15;32;21;0;50;22;16;27;9
730,7;0;5;30;44;32;44;28;39;0;26;16
732,4;0;0;0;0;0;0;0;0;0;0;0
734,2;0;13;23;0;0;10;9;0;0;14;3
735,9;0;0;0;5;0;5;0;0;0;0;0
737,7;0;0;30;0;1;18;13;0;0;14;8
739,4;0;28;10;16;26;6;15;12;12;0;0
741,1;0;5;29;28;19;42;49;25;21;4;0
742,8;0;0;0;0;0;24;0;0;1;0;0
744,5;0;0;14;2;12;0;7;12;25;0;24
746,3;0;30;22;52;9;17;14;26;10;40;40
748,0;0;39;19;40;58;5;50;21;0;41;23
749,6;0;1;0;0;21;0;9;0;21;0;0
751,3;0;13;0;23;25;6;29;0;0;7;4
753,0;0;0;0;27;18;36;44;28;8;63;21
754,7;0;17;17;9;9;8;0;20;10;0;21
756,4;0;8;17;27;11;33;45;52;19;18;17
758,0;0;0;0;9;0;0;0;21;0;19;0
759,7;0;0;8;27;25;26;37;17;24;0;10
761,3;0;30;4;23;28;46;10;37;0;20;26
763,0;0;0;16;7;0;6;0;9;0;0;0
764,6;0;39;28;8;29;26;0;17;49;34;18
766,2;0;23;30;7;24;24;51;29;28;28;19
767,9;0;7;0;18;0;0;27;4;0;0;0
769,5;0;28;26;42;48;63;52;55;31;48;77
771,1;0;42;14;24;40;56;46;25;11;9;13
772,7;0;60;6;22;41;36;10;35;6;0;7
774,3;0;0;15;28;28;48;12;38;10;5;4
775,9;0;5;0;32;6;18;45;22;0;15;0
777,5;0;0;0;2;4;14;19;7;11;0;12
779,1;0;0;15;28;21;8;37;21;0;26;1
780,6;0;0;2;18;22;0;14;19;0;23;9
782,2;0;15;0;9;0;0;0;6;0;0;8
783,8;0;19;5;24;0;0;0;35;0;22;0
785,3;0;0;0;0;0;0;0;0;0;0;0
786,9;0;0;0;10;12;0;14;9;0;0;6
788,4;0;13;10;26;20;17;8;0;0;27;30
790,0;0;3;11;23;15;16;0;0;4;8;18
791,5;0;18;0;3;25;16;6;7;6;0;0
793,0;0;1;29;23;24;17;21;40;14;4;37
794,5;0;0;0;3;24;8;1;16;0;0;0
796,0;0;0;0;5;0;13;4;0;9;0;10
797,6;0;0;0;0;5;1;23;22;0;0;0
799,1;0;31;47;29;51;32;22;29;0;43;38
800,6;0;19;0;0;0;4;0;0;23;0;0
802,1;0;22;8;0;25;0;1;0;13;5;0
803,5;0;48;22;40;23;47;51;48;18;22;28
805,0;0;1;0;16;0;0;0;0;7;0;0
806,5;0;8;25;0;22;4;19;13;0;10;0
808,0;0;0;0;11;0;7;0;0;0;0;8
809,4;0;0;0;10;22;0;29;3;0;7;0
810,9;0;12;60;13;35;25;52;41;43;44;31
812,3;0;1;0;0;6;0;4;2;0;0;3
813,8;0;0;0;14;0;10;0;0;0;0;0
815,2;0;11;0;23;0;0;0;0;0;6;0
816,7;0;25;20;20;21;34;6;30;0;0;23
818,1;0;0;0;0;0;0;0;0;0;2;0
819,5;0;0;0;0;0;4;0;15;10;0;3
820,9;0;13;0;0;0;0;0;7;2;0;8
822,3;0;6;35;23;15;3;21;14;0;0;18
823,7;0;8;19;32;15;47;30;24;13;39;19
825,1;0;13;61;20;16;33;28;14;23;30;18
826,5;0;0;0;0;0;0;0;0;0;0;0
827,9;0;0;0;2;0;0;0;33;0;0;5
829,3;0;5;27;3;18;6;22;19;11;18;30
830,7;0;0;4;10;0;28;0;15;0;15;10
832,1;0;0;0;0;0;12;0;23;9;22;11
833,4;0;0;0;3;5;33;24;0;0;20;1
834,8;0;8;19;36;0;24;20;31;21;23;33
836,2;0;6;0;0;11;14;0;0;10;0;22
837,5;0;0;0;12;6;0;12;0;0;0;0
838,9;0;46;19;0;11;36;35;29;11;36;12
840,2;0;2;5;0;0;0;0;0;10;0;0
841,5;0;7;32;15;14;12;15;37;0;19;6
842,9;0;0;0;4;9;0;18;17;0;0;19
844,2;0;2;0;3;23;26;26;21;24;5;15
845,5;0;0;0;0;0;0;0;0;0;0;0
846,9;0;6;0;16;0;7;16;44;36;11;15
848,2;0;9;20;1;19;10;4;35;30;0;46
849,5;0;18;13;0;1;20;14;10;23;0;0
850,8;0;0;19;0;14;22;58;30;0;14;14
852,1;0;13;11;15;26;37;20;27;26;0;26
853,4;0;0;2;30;2;0;13;31;5;0;0
854,7;0;0;0;0;0;9;0;34;0;6;0
856,0;0;11;26;18;21;54;18;3;0;9;0
857,2;0;0;0;0;0;26;10;14;0;0;18
858,5;0;0;7;9;18;2;23;27;0;17;0
859,8;0;18;1;47;0;4;26;2;17;20;0
861,0;0;0;38;25;35;41;46;36;13;16;46
862,3;0;0;11;0;30;16;0;19;0;12;6
863,6;0;10;0;4;5;0;7;0;0;7;0
864,8;0;24;21;12;8;9;27;46;37;23;32
866,1;0;0;0;4;0;0;0;0;0;0;0
867,3;0;0;0;4;15;0;0;0;0;10;0
868,6;0;1;21;36;6;39;34;25;3;27;36
869,8;0;0;0;0;5;0;34;16;6;14;7
871,0;0;11;1;0;38;26;4;5;10;0;0
872,3;0;0;8;0;1;0;0;1;15;30;15
873,5;0;45;69;28;57;33;67;34;49;56;33
874,7;0;38;23;40;20;28;35;54;29;27;41
875,9;0;1;2;26;19;4;7;24;34;11;14
877,1;0;0;0;1;20;10;7;10;0;0;0
878,3;0;0;0;2;35;38;44;26;1;10;0
879,6;0;46;17;24;10;32;0;18;32;7;13
880,8;0;9;8;0;0;2;10;0;0;14;0
882,0;0;3;0;0;14;16;6;0;2;0;0
883,1;0;35;0;8;0;0;2;0;0;0;1
