Description
RL_1

Time;11:40:49.097;11:40:49.826;11:40:50.825;11:40:51.844;11:40:52.923;11:40:54.012;11:40:54.873;11:40:55.864;11:40:57.033;11:40:57.854;11:40:58.836
583,0;0;94;102;77;72;91;93;89;120;79;86
585,3;0;30;76;70;98;62;72;65;65;89;69
587,5;0;48;62;45;35;48;47;42;56;65;58
589,7;0;67;114;77;78;89;87;70;117;107;90
591,9;0;131;120;116;127;130;129;90;82;142;129
594,1;0;130;147;157;169;137;114;180;132;127;131
596,3;0;145;168;145;168;154;165;174;150;177;138
598,4;0;157;171;180;176;157;179;202;181;171;169
600,6;0;224;229;238;250;236;209;208;219;223;241
602,8;0;256;254;244;234;242;234;252;214;257;264
605,0;0;243;296;271;268;260;301;274;300;280;289
607,1;0;323;309;317;328;316;324;319;306;319;341
609,3;0;329;358;323;336;314;338;327;315;313;309
611,4;0;374;349;360;348;333;365;352;366;355;345
613,6;0;372;343;389;372;348;377;378;328;337;342
615,7;0;324;327;321;325;342;331;351;323;317;299
617,8;0;281;270;298;293;305;275;290;302;322;306
620,0;0;250;263;258;262;247;272;260;232;289;305
622,1;0;192;221;224;213;239;224;238;251;220;210
624,2;0;223;217;218;226;189;221;193;208;218;215
626,3;0;183;195;187;208;198;169;201;174;175;191
628,4;0;163;142;143;128;164;161;141;130;133;144
630,5;0;150;142;175;163;173;169;145;148;149;171
632,6;0;78;98;88;97;86;101;90;92;72;46
634,7;0;102;155;133;119;117;160;121;123;108;156
636,7;0;71;100;59;95;88;92;67;94;91;74
638,8;0;99;83;88;108;104;129;104;114;119;111
640,9;0;78;83;82;89;82;102;76;89;99;85
642,9;0;93;91;86;101;49;83;101;58;86;83
645,0;0;77;109;82;85;121;110;70;74;35;78
647,0;0;66;65;65;72;93;100;100;79;64;89
649,1;0;59;60;47;46;75;44;60;59;63;55
651,1;0;28;66;51;51;53;60;49;52;49;77
653,1;0;76;44;53;64;49;61;48;47;49;61
655,1;0;44;84;80;31;91;76;71;76;100;78
657,1;0;53;56;53;43;26;54;54;40;59;51
659,2;0;68;64;55;64;69;43;68;51;27;71
661,2;0;27;6;43;32;38;65;35;56;59;48
663,1;0;25;66;23;22;25;61;43;45;34;48
665,1;0;23;42;33;43;20;20;12;55;19;6
667,1;0;61;39;56;83;99;67;57;91;52;79
669,1;0;31;35;23;24;24;21;22;39;38;53
671,1;0;14;46;7;0;13;38;35;18;13;28
673,0;0;43;55;13;39;42;49;30;57;12;33
675,0;0;32;59;83;41;59;47;66;67;75;55
676,9;0;36;7;30;35;27;22;29;40;22;19
678,9;0;14;41;38;36;43;33;25;26;35;31
680,8;0;22;37;0;23;49;15;5;27;2;0
682,7;0;61;32;27;47;83;68;64;40;41;35
684,7;0;47;16;18;34;45;22;28;6;5;20
686,6;0;31;51;39;22;39;43;30;37;45;32
688,5;0;42;55;39;13;16;20;50;63;20;16
690,4;0;10;0;39;29;18;40;20;51;12;25
692,3;0;33;25;27;35;25;27;44;43;40;2
694,2;0;24;61;38;28;46;19;24;23;0;36
696,1;0;27;20;13;25;47;16;0;0;9;15
697,9;0;60;26;40;29;26;56;14;63;56;58
699,8;0;13;37;40;62;43;55;15;32;26;20
701,7;0;36;24;56;51;68;51;59;58;58;31
703,5;0;0;7;0;0;0;15;0;0;0;10
705,4;0;4;52;16;0;39;19;50;0;2;26
707,2;0;1;8;3;10;20;19;4;0;6;17
709,1;0;26;26;34;22;32;1;11;19;45;0
710,9;0;10;7;0;0;9;0;0;27;11;0
712,7;0;17;8;29;0;15;0;19;0;0;16
714,6;0;23;13;40;0;41;24;38;32;18;32
716,4;0;0;0;0;0;0;0;0;2;0;0
718,2;0;22;0;3;9;0;21;3;15;5;35
720,0;0;17;0;15;3;0;0;21;27;20;0
721,8;0;4;0;0;21;0;0;0;16;7;6
723,6;0;0;0;0;0;4;8;0;0;0;0
725,4;0;26;0;0;8;13;0;0;4;4;0
727,1;0;7;56;26;4;49;40;8;49;1;20
728,9;0;22;0;31;31;22;12;0;15;4;30
730,7;0;3;7;11;15;3;4;24;5;5;0
732,4;0;22;1;18;0;23;19;22;22;21;3
734,2;0;0;13;5;35;0;32;0;0;20;11
735,9;0;0;16;0;15;1;14;0;40;14;3
737,7;0;0;0;13;11;25;18;19;13;36;7
739,4;0;25;25;12;1;10;5;1;0;8;0
741,1;0;0;25;0;16;0;10;0;0;14;18
742,8;0;14;0;0;0;2;0;0;0;0;0
744,5;0;0;0;25;21;1;1;17;0;24;18
746,3;0;0;23;15;24;11;19;10;46;12;0
748,0;0;6;0;0;0;0;0;0;0;0;0
749,6;0;2;0;0;0;0;0;3;4;0;2
751,3;0;0;0;0;0;5;0;2;0;0;0
753,0;0;0;0;7;0;0;0;0;0;0;0
754,7;0;12;7;27;0;16;17;40;24;31;31
756,4;0;0;0;0;1;4;11;0;1;0;0
758,0;0;5;0;28;16;24;14;28;23;32;19
759,7;0;0;35;8;9;0;33;19;1;2;0
761,3;0;0;0;0;0;5;0;18;28;11;22
763,0;0;24;25;41;29;27;47;37;43;17;16
764,6;0;19;0;10;0;0;16;0;11;5;0
766,2;0;1;3;23;0;20;17;0;0;50;2
767,9;0;0;0;0;11;0;13;0;0;0;0
769,5;0;0;0;0;0;3;0;0;8;12;0
771,1;0;5;16;22;22;0;10;16;32;5;0
772,7;0;0;0;3;0;2;0;8;12;0;0
774,3;0;36;23;54;33;0;5;13;18;22;22
775,9;0;23;3;19;0;7;0;0;6;0;28
777,5;0;0;1;16;21;1;18;0;0;0;0
779,1;0;0;0;0;0;0;0;0;0;9;0
780,6;0;0;18;49;20;1;8;9;5;7;0
782,2;0;5;0;36;21;4;34;10;10;49;3
783,8;0;18;6;12;9;28;0;40;0;34;42
785,3;0;0;0;0;0;0;0;0;0;0;0
786,9;0;0;0;0;0;0;0;0;0;0;0
788,4;0;28;45;37;50;10;37;44;24;50;25
790,0;0;0;0;0;0;10;0;3;0;0;2
791,5;0;0;14;0;3;7;13;27;2;0;0
793,0;0;15;21;34;43;10;15;35;13;13;27
794,5;0;27;17;0;0;28;1;21;20;15;10
796,0;0;9;0;23;10;35;24;16;13;38;28
797,6;0;8;0;0;18;0;0;3;0;0;7
799,1;0;0;0;7;0;0;0;0;0;24;0
800,6;0;0;0;0;7;0;0;10;23;0;0
802,1;0;12;0;0;0;4;29;24;6;0;0
803,5;0;2;0;1;5;32;16;17;21;0;23
805,0;0;14;0;23;5;9;0;0;11;31;12
806,5;0;0;0;0;0;0;0;0;0;0;0
808,0;0;0;0;27;15;28;26;0;0;0;9
809,4;0;47;55;37;56;22;51;49;38;47;34
810,9;0;0;0;1;14;0;0;0;14;0;0
812,3;0;0;9;0;0;5;15;0;11;7;0
813,8;0;0;0;0;1;0;0;0;0;11;0
815,2;0;3;0;31;0;0;0;0;5;0;0
816,7;0;0;37;6;0;29;14;0;1;9;28
818,1;0;0;0;32;0;13;0;8;3;0;0
819,5;0;16;0;0;31;15;7;4;15;0;0
820,9;0;0;10;13;17;35;11;19;28;10;2
822,3;0;0;0;0;5;0;17;0;0;0;0
823,7;0;0;0;0;21;5;11;0;0;0;5
825,1;0;42;30;68;61;70;27;52;46;39;34
826,5;0;31;16;19;25;9;14;12;18;28;13
827,9;0;19;0;27;22;29;6;14;0;15;0
829,3;0;7;41;20;0;10;25;14;30;12;0
830,7;0;10;11;43;32;45;55;24;23;9;26
832,1;0;21;4;9;1;25;0;0;0;0;2
833,4;0;13;4;11;20;36;38;21;22;21;9
834,8;0;0;0;0;0;2;0;0;16;0;0
836,2;0;0;0;6;0;12;0;2;25;0;8
837,5;0;0;0;0;13;0;0;0;0;21;0
838,9;0;0;0;7;0;0;0;0;14;0;0
840,2;0;0;0;0;0;0;0;0;0;0;0
841,5;0;0;18;29;0;19;25;19;0;25;27
842,9;0;0;0;17;0;12;0;0;0;0;0
844,2;0;27;24;17;21;40;22;14;11;6;14
845,5;0;10;0;7;35;22;3;16;25;7;28
846,9;0;0;5;11;0;17;0;0;0;0;0
848,2;0;0;0;0;0;12;0;0;0;0;0
849,5;0;8;15;19;28;25;42;27;27;5;36
850,8;0;29;35;15;39;49;12;0;38;4;0
852,1;0;0;0;0;17;8;0;20;0;0;3
853,4;0;0;19;0;17;0;0;17;12;0;0
854,7;0;23;16;22;18;3;0;0;0;3;3
856,0;0;5;39;26;25;0;29;0;9;0;8
857,2;0;13;18;25;22;26;22;30;52;51;10
858,5;0;0;15;6;7;0;19;0;0;10;4
859,8;0;0;0;0;0;0;0;0;0;0;0
861,0;0;0;0;0;19;0;5;0;11;0;4
862,3;0;22;0;0;3;0;8;0;0;0;3
863,6;0;18;3;0;24;16;23;36;37;10;29
864,8;0;0;0;0;19;13;1;9;7;13;22
866,1;0;27;32;15;34;5;0;33;0;20;0
867,3;0;0;2;0;0;0;0;0;0;0;0
868,6;0;0;0;0;0;0;8;0;0;21;0
869,8;0;42;33;40;15;37;21;38;32;33;16
871,0;0;17;17;21;0;27;6;0;29;17;36
872,3;0;0;0;0;0;0;0;0;0;0;0
873,5;0;0;0;13;54;19;0;11;27;0;0
874,7;0;22;8;2;31;30;27;35;32;31;3
875,9;0;0;0;0;0;0;0;0;9;0;0
877,1;0;10;15;7;13;0;24;24;9;23;12
878,3;0;0;0;0;0;0;0;0;0;0;0
879,6;0;26;4;5;34;7;6;32;2;7;0
880,8;0;0;0;0;0;0;0;0;0;0;3
882,0;0;4;18;7;7;13;9;0;2;36;12
883,1;0;27;25;15;16;22;0;36;34;11;22
