Description
h6_1

Time;12:11:31.990;12:11:32.637;12:11:33.596;12:11:34.663;12:11:35.599;12:11:36.626;12:11:37.615;12:11:38.613;12:11:39.603;12:11:40.895;12:11:41.662
560,5;0;330;361;358;336;342;373;340;368;337;356
562,8;0;280;305;287;309;310;305;287;312;302;296
565,1;0;260;296;305;287;296;308;286;326;293;277
567,3;0;226;246;267;274;235;235;262;227;231;218
569,6;0;212;231;250;261;230;243;219;235;265;271
571,8;0;213;207;213;195;212;221;197;233;206;227
574,1;0;132;185;184;211;179;172;190;179;123;134
576,3;0;132;125;172;158;178;158;152;142;166;145
578,6;0;147;136;135;138;136;162;115;134;123;136
580,8;0;112;139;135;134;134;122;121;116;144;126
583,0;0;104;113;93;115;98;97;91;121;94;111
585,3;0;105;123;112;91;107;126;104;142;95;116
587,5;0;100;151;122;114;135;141;151;131;114;119
589,7;0;135;145;118;116;124;140;124;124;135;82
591,9;0;119;171;142;153;160;138;150;134;168;110
594,1;0;187;159;166;185;188;136;178;165;176;159
596,3;0;192;211;222;243;231;237;219;233;216;213
598,4;0;254;261;266;289;298;236;254;239;243;249
600,6;0;297;306;326;298;308;309;276;302;315;312
602,8;0;344;338;325;351;327;376;341;334;317;333
605,0;0;376;404;387;397;383;365;374;390;360;366
607,1;0;461;454;427;425;467;405;438;407;398;406
609,3;0;428;446;473;461;456;471;492;463;457;426
611,4;0;482;510;481;478;461;473;450;486;446;447
613,6;0;461;466;424;480;428;464;425;452;448;442
615,7;0;445;434;445;456;455;440;452;417;420;437
617,8;0;417;404;451;409;469;423;378;427;417;390
620,0;0;400;430;415;435;409;450;430;380;377;397
622,1;0;402;393;367;391;370;386;368;356;386;358
624,2;0;344;338;322;350;340;336;340;321;323;323
626,3;0;302;317;325;282;282;301;304;321;309;299
628,4;0;269;276;275;288;252;268;264;259;275;286
630,5;0;229;244;226;219;242;199;233;239;233;205
632,6;0;202;190;212;244;198;225;207;205;205;197
634,7;0;240;212;231;195;221;191;221;215;221;214
636,7;0;190;201;192;169;194;190;155;171;229;146
638,8;0;189;168;171;197;171;191;157;207;168;202
640,9;0;187;173;140;164;170;188;174;149;174;151
642,9;0;135;127;146;153;181;133;127;138;171;134
645,0;0;125;144;148;140;130;132;112;108;100;110
647,0;0;86;70;71;99;75;85;104;61;81;75
649,1;0;107;99;127;130;90;138;108;108;92;121
651,1;0;95;131;78;90;113;103;119;111;103;100
653,1;0;63;100;75;69;77;79;83;83;75;50
655,1;0;46;64;60;47;48;60;36;64;59;73
657,1;0;35;59;59;95;57;56;56;70;48;61
659,2;0;60;60;80;46;63;69;51;45;71;64
661,2;0;61;88;43;69;68;80;109;96;57;89
663,1;0;96;61;67;91;92;86;72;70;69;31
665,1;0;45;27;42;40;32;44;50;48;42;11
667,1;0;28;60;32;36;26;28;50;23;42;38
669,1;0;50;68;35;35;29;66;51;56;49;25
671,1;0;29;76;64;65;55;56;74;56;47;31
673,0;0;19;14;21;37;43;19;30;51;55;18
675,0;0;31;29;20;12;0;12;17;24;39;0
676,9;0;67;56;48;42;60;46;54;87;42;24
678,9;0;18;12;24;3;38;20;0;17;20;47
680,8;0;46;42;63;57;24;52;58;55;73;44
682,7;0;13;13;28;44;9;33;16;5;42;4
684,7;0;56;30;51;72;65;63;39;51;58;41
686,6;0;48;81;55;63;76;59;52;41;88;84
688,5;0;28;33;33;3;0;16;15;43;12;0
690,4;0;44;62;28;45;28;43;35;64;39;57
692,3;0;62;47;84;59;67;33;43;20;64;15
694,2;0;7;0;0;0;0;6;0;0;0;5
696,1;0;51;40;35;8;15;43;0;54;54;48
697,9;0;42;51;22;15;26;54;30;78;25;29
699,8;0;9;21;34;16;10;9;14;38;1;29
701,7;0;32;58;6;51;21;25;49;50;14;22
703,5;0;30;46;27;58;58;40;21;18;42;58
705,4;0;42;5;12;28;24;8;24;23;0;0
707,2;0;0;0;0;0;0;0;0;0;0;1
709,1;0;84;39;46;32;38;45;42;42;38;43
710,9;0;49;54;24;63;63;50;45;41;46;37
712,7;0;30;16;23;34;41;35;20;34;50;21
714,6;0;0;0;5;0;17;0;0;0;0;0
716,4;0;7;0;0;0;1;0;2;0;1;0
718,2;0;10;21;5;46;52;22;16;48;18;36
720,0;0;43;33;23;65;30;50;28;29;29;27
721,8;0;0;26;35;18;0;19;14;5;55;17
723,6;0;0;0;3;17;0;7;0;0;9;3
725,4;0;0;0;4;7;17;4;0;13;0;16
727,1;0;26;23;22;43;22;37;28;16;18;0
728,9;0;25;20;12;11;0;3;0;10;7;0
730,7;0;30;3;3;19;0;0;0;8;0;11
732,4;0;0;0;0;0;0;0;0;0;0;0
734,2;0;34;30;0;0;19;6;6;48;8;0
735,9;0;0;0;0;0;18;1;0;0;1;0
737,7;0;9;18;27;31;43;18;40;4;7;18
739,4;0;16;2;0;0;0;35;17;15;0;6
741,1;0;8;0;0;15;0;18;0;6;0;0
742,8;0;51;61;17;33;0;35;11;10;24;11
744,5;0;21;8;6;21;9;41;3;13;22;11
746,3;0;68;14;27;44;34;28;32;25;45;18
748,0;0;11;0;9;0;0;0;0;0;14;23
749,6;0;0;9;0;20;10;0;0;6;0;2
751,3;0;35;23;8;0;8;49;39;30;22;16
753,0;0;82;28;32;15;13;33;26;31;37;14
754,7;0;0;34;0;0;23;0;0;15;5;0
756,4;0;0;0;0;0;11;0;0;0;2;36
758,0;0;20;24;0;10;9;0;23;0;1;24
759,7;0;2;0;0;0;22;34;28;0;0;7
761,3;0;0;20;1;8;46;0;32;13;0;1
763,0;0;0;0;0;0;0;0;0;0;0;0
764,6;0;0;0;0;0;0;0;0;0;0;0
766,2;0;4;8;0;0;0;0;0;0;0;0
767,9;0;15;0;0;3;4;25;0;8;0;0
769,5;0;21;0;27;0;0;21;4;0;0;4
771,1;0;0;12;0;11;28;0;0;0;0;0
772,7;0;14;0;26;13;21;43;6;11;0;22
774,3;0;26;28;20;43;33;21;20;35;23;0
775,9;0;0;0;14;15;4;15;7;0;16;46
777,5;0;0;31;11;27;23;4;0;4;0;0
779,1;0;0;13;0;0;0;0;0;0;20;0
780,6;0;0;0;0;0;0;0;0;25;0;12
782,2;0;2;0;9;0;15;19;0;0;0;8
783,8;0;0;6;3;11;0;8;0;0;0;0
785,3;0;6;19;4;27;20;20;0;10;8;17
786,9;0;38;0;31;28;11;46;14;15;10;24
788,4;0;2;10;1;11;0;23;0;1;12;4
790,0;0;23;14;31;0;32;39;0;19;36;24
791,5;0;0;0;0;0;0;0;0;0;0;0
793,0;0;2;0;31;4;21;7;0;15;17;0
794,5;0;26;18;0;23;22;0;23;0;34;14
796,0;0;0;0;0;0;0;0;0;0;0;0
797,6;0;0;10;0;0;5;26;0;0;0;35
799,1;0;2;16;0;11;0;17;20;5;12;40
800,6;0;17;47;21;38;20;0;22;29;24;9
802,1;0;5;25;10;33;14;14;3;15;2;22
803,5;0;13;31;3;0;5;15;12;4;15;12
805,0;0;0;0;3;14;0;0;26;20;9;0
806,5;0;0;13;0;0;0;0;9;0;0;0
808,0;0;24;38;39;9;12;24;33;16;22;45
809,4;0;4;27;10;0;42;10;27;27;35;0
810,9;0;10;0;21;2;5;33;28;49;32;7
812,3;0;0;0;0;10;0;0;0;3;0;0
813,8;0;2;0;0;15;1;6;0;0;13;0
815,2;0;91;68;52;78;36;56;51;53;48;43
816,7;0;0;0;0;0;1;0;0;0;0;0
818,1;0;18;22;7;34;27;3;55;22;0;32
819,5;0;6;14;16;23;16;16;26;22;31;0
820,9;0;22;32;10;42;17;5;0;4;60;6
822,3;0;23;22;14;20;0;19;24;1;19;0
823,7;0;20;12;8;0;0;0;0;0;6;1
825,1;0;63;54;58;91;72;79;67;72;54;62
826,5;0;20;21;0;19;8;8;9;14;5;0
827,9;0;8;43;0;0;0;32;50;19;19;9
829,3;0;2;23;0;27;18;0;22;0;6;22
830,7;0;0;0;10;0;4;2;0;0;0;0
832,1;0;28;30;9;2;15;22;0;10;7;0
833,4;0;0;0;11;0;6;0;0;3;0;0
834,8;0;11;7;1;9;35;55;34;6;22;0
836,2;0;0;12;0;1;16;0;0;0;0;0
837,5;0;4;19;4;0;7;0;0;0;2;17
838,9;0;11;16;34;24;17;19;17;41;26;23
840,2;0;14;8;7;0;17;14;0;6;21;28
841,5;0;20;10;12;17;21;43;24;1;12;26
842,9;0;0;0;0;0;0;0;0;0;0;1
844,2;0;21;15;15;8;41;8;0;4;21;9
845,5;0;13;20;43;22;25;35;44;23;36;47
846,9;0;19;22;4;4;2;10;11;0;26;0
848,2;0;38;34;48;37;71;26;49;0;46;24
849,5;0;12;19;2;0;36;29;15;8;40;0
850,8;0;11;32;51;31;27;48;7;33;0;22
852,1;0;6;48;0;33;5;5;0;13;25;0
853,4;0;31;18;1;37;25;21;21;25;45;16
854,7;0;0;0;0;0;0;6;0;10;2;0
856,0;0;0;11;0;6;22;0;11;22;5;0
857,2;0;16;12;12;23;14;11;0;9;0;29
858,5;0;0;4;0;0;0;0;14;0;0;0
859,8;0;30;24;0;45;27;28;43;14;0;16
861,0;0;0;9;0;0;0;0;0;0;25;0
862,3;0;0;0;0;0;0;0;0;15;6;0
863,6;0;0;31;0;17;0;0;0;0;0;0
864,8;0;0;24;9;0;11;10;6;11;28;18
866,1;0;15;41;0;0;0;9;0;0;0;0
867,3;0;0;0;0;0;0;0;0;0;0;0
868,6;0;41;14;0;7;27;23;6;26;0;0
869,8;0;41;47;15;29;14;28;27;38;0;8
871,0;0;25;32;0;9;60;33;41;62;2;4
872,3;0;17;0;19;22;20;0;0;0;16;0
873,5;0;47;27;39;22;46;27;59;52;42;38
874,7;0;14;0;3;0;0;0;8;28;23;0
875,9;0;17;11;19;17;19;23;23;6;29;19
877,1;0;40;35;37;48;68;53;44;47;39;44
878,3;0;50;26;4;14;28;34;0;17;22;43
879,6;0;27;28;7;15;31;53;46;53;16;24
880,8;0;0;29;0;0;0;7;0;0;2;0
882,0;0;0;0;0;0;0;0;0;25;0;0
883,1;0;15;0;0;0;37;0;18;0;10;2
