Description
h6_3

Time;12:15:30.029;12:15:30.968;12:15:32.648;12:15:33.902;12:15:34.408;12:15:34.921;12:15:35.757;12:15:36.780;12:15:37.761;12:15:38.752;12:15:39.749
571,8;0;195;197;224;199;184;217;194;196;202;172
574,1;0;162;210;174;159;152;160;180;165;178;146
576,3;0;169;171;147;176;170;151;148;129;153;158
578,6;0;171;176;152;132;153;163;129;131;177;88
580,8;0;109;82;115;116;78;91;110;110;104;79
583,0;0;68;106;99;86;80;68;63;78;79;83
585,3;0;71;83;78;37;89;56;62;74;72;48
587,5;0;62;108;57;65;64;66;73;58;72;54
589,7;0;138;114;142;143;121;134;118;114;143;134
591,9;0;127;79;121;111;123;133;89;70;80;107
594,1;0;141;114;147;121;125;126;112;144;123;91
596,3;0;198;162;172;156;178;173;182;190;165;171
598,4;0;273;249;267;257;238;285;282;273;265;223
600,6;0;285;265;295;275;321;273;292;283;264;285
602,8;0;288;318;346;313;330;319;303;308;332;309
605,0;0;406;355;401;385;410;401;387;397;376;361
607,1;0;439;416;444;427;450;402;410;443;412;391
609,3;0;421;436;449;450;447;406;458;437;449;417
611,4;0;443;448;475;459;445;419;467;452;438;438
613,6;0;401;423;436;454;426;444;412;409;444;421
615,7;0;440;380;407;425;429;409;401;410;422;398
617,8;0;370;434;413;389;384;393;388;400;398;369
620,0;0;381;386;389;393;406;370;335;359;360;359
622,1;0;333;369;358;360;349;311;339;356;340;331
624,2;0;319;345;317;317;306;308;297;324;319;273
626,3;0;266;257;269;280;294;254;277;223;236;264
628,4;0;262;250;274;235;218;255;251;244;239;243
630,5;0;230;248;275;279;265;201;233;251;241;230
632,6;0;231;208;189;229;211;222;197;193;219;194
634,7;0;170;129;181;178;177;205;171;166;174;155
636,7;0;197;179;182;211;183;171;166;213;174;172
638,8;0;154;171;188;202;208;192;151;207;181;161
640,9;0;124;166;134;172;197;162;154;149;151;168
642,9;0;137;127;151;133;130;158;119;166;135;150
645,0;0;133;134;133;132;124;151;117;134;154;127
647,0;0;125;135;122;138;155;116;147;130;171;126
649,1;0;110;135;105;112;100;95;101;99;137;116
651,1;0;110;53;128;135;108;115;123;111;107;87
653,1;0;57;54;49;58;79;61;41;77;61;49
655,1;0;61;37;61;70;78;57;60;65;43;48
657,1;0;61;40;82;58;74;74;91;75;79;90
659,2;0;56;31;19;52;35;34;35;74;35;68
661,2;0;40;54;53;45;50;11;82;64;66;41
663,1;0;59;52;30;57;67;43;42;54;54;40
665,1;0;34;36;55;55;52;37;72;40;19;54
667,1;0;26;24;0;9;28;11;42;36;48;18
669,1;0;23;66;53;72;47;69;44;82;63;42
671,1;0;55;22;30;40;1;33;43;47;30;15
673,0;0;12;4;1;33;14;27;32;40;24;12
675,0;0;68;49;61;30;49;45;47;40;79;4
676,9;0;14;0;19;22;47;45;43;43;22;27
678,9;0;13;60;69;27;41;17;51;16;54;52
680,8;0;42;26;26;14;32;28;27;20;32;23
682,7;0;37;41;11;13;36;13;24;43;28;58
684,7;0;35;40;22;32;28;34;3;19;33;22
686,6;0;19;30;50;2;13;20;1;8;20;5
688,5;0;40;28;38;19;26;36;26;24;48;32
690,4;0;52;44;40;18;50;22;43;26;50;13
692,3;0;23;7;38;53;26;20;20;26;32;56
694,2;0;34;33;21;19;32;27;36;38;21;37
696,1;0;18;31;13;35;7;27;32;40;23;24
697,9;0;0;11;27;0;14;4;0;15;25;0
699,8;0;53;40;4;32;10;42;18;0;33;10
701,7;0;0;27;14;0;29;0;36;0;4;0
703,5;0;0;5;12;12;6;0;0;10;0;0
705,4;0;0;0;0;0;0;0;0;0;0;0
707,2;0;11;8;13;17;1;0;0;13;0;8
709,1;0;7;0;5;0;33;0;33;0;14;13
710,9;0;2;0;22;21;17;21;28;34;29;14
712,7;0;5;0;28;15;13;0;0;21;0;4
714,6;0;34;14;15;33;22;0;32;0;10;16
716,4;0;14;16;0;0;5;0;0;8;0;5
718,2;0;12;28;35;35;41;16;37;17;10;44
720,0;0;0;9;0;0;0;0;0;0;0;0
721,8;0;3;0;0;2;0;25;0;1;30;6
723,6;0;38;42;2;43;41;39;19;47;52;46
725,4;0;19;1;23;0;0;0;20;0;0;2
727,1;0;20;5;47;35;4;24;31;6;63;36
728,9;0;0;0;0;0;0;0;0;0;6;0
730,7;0;0;0;0;14;5;0;11;0;3;0
732,4;0;3;0;17;0;9;35;17;12;36;0
734,2;0;43;4;15;18;0;26;21;21;0;21
735,9;0;1;26;21;2;0;11;0;28;15;16
737,7;0;25;29;0;42;34;42;19;50;45;41
739,4;0;11;29;15;0;11;0;15;0;26;0
741,1;0;41;9;31;0;41;21;16;28;33;45
742,8;0;0;37;0;0;1;0;4;16;25;0
744,5;0;0;31;28;40;11;25;35;24;22;4
746,3;0;49;0;0;0;22;40;12;18;0;10
748,0;0;33;0;35;0;15;0;21;8;26;22
749,6;0;0;28;0;0;0;0;0;0;0;0
751,3;0;13;9;0;0;0;1;0;14;24;0
753,0;0;38;14;45;0;27;13;10;0;8;0
754,7;0;6;54;23;32;11;12;12;15;40;37
756,4;0;3;0;0;48;19;0;3;7;0;0
758,0;0;7;0;11;12;12;3;0;16;9;0
759,7;0;48;35;39;48;15;9;27;54;32;10
761,3;0;7;0;0;7;32;7;17;0;1;1
763,0;0;0;0;0;0;0;0;0;2;6;0
764,6;0;0;0;0;0;0;16;12;20;0;0
766,2;0;8;0;7;0;0;0;0;0;14;0
767,9;0;40;25;9;15;7;14;4;29;0;18
769,5;0;0;0;0;0;0;7;0;0;16;2
771,1;0;0;20;17;10;0;0;1;20;3;0
772,7;0;38;1;34;26;15;36;1;14;43;44
774,3;0;28;8;27;0;0;0;23;37;0;13
775,9;0;13;0;32;14;36;0;0;13;21;0
777,5;0;47;20;29;21;1;16;50;45;29;49
779,1;0;0;25;0;0;4;6;22;18;7;0
780,6;0;0;0;0;0;0;0;0;0;12;0
782,2;0;0;0;0;0;10;0;0;0;0;0
783,8;0;0;1;0;0;0;0;0;0;0;0
785,3;0;2;0;1;5;0;7;0;12;36;13
786,9;0;0;0;2;0;14;0;0;3;15;3
788,4;0;63;32;40;54;33;45;34;24;47;34
790,0;0;10;4;0;7;0;0;6;0;0;4
791,5;0;0;0;0;0;0;0;0;0;5;0
793,0;0;19;7;13;0;19;14;4;0;12;17
794,5;0;0;0;0;0;0;0;0;1;0;1
796,0;0;10;24;21;35;20;32;33;36;66;28
797,6;0;0;4;0;15;0;0;0;0;0;0
799,1;0;28;15;43;10;40;16;0;18;0;45
800,6;0;0;10;0;0;2;5;3;5;0;0
802,1;0;0;0;0;0;0;0;0;0;13;1
803,5;0;37;19;0;12;30;16;10;11;17;0
805,0;0;0;0;0;0;0;0;0;0;0;0
806,5;0;14;16;7;14;23;0;0;0;0;0
808,0;0;0;19;0;0;11;0;0;0;19;0
809,4;0;16;39;45;28;42;32;23;30;24;19
810,9;0;8;49;6;14;49;24;19;51;43;9
812,3;0;0;0;0;0;0;0;0;0;0;0
813,8;0;22;35;50;0;24;32;46;0;49;30
815,2;0;36;18;26;0;29;0;0;4;8;6
816,7;0;36;38;39;37;38;37;38;44;35;0
818,1;0;0;7;0;0;0;0;0;12;0;0
819,5;0;17;21;37;4;20;10;0;5;6;29
820,9;0;24;11;18;22;30;8;41;11;26;12
822,3;0;30;18;7;1;0;0;12;0;19;0
823,7;0;0;0;7;0;17;0;4;5;0;0
825,1;0;0;0;0;0;12;0;0;0;0;0
826,5;0;36;37;14;15;55;30;37;42;33;0
827,9;0;0;0;0;0;0;0;0;0;0;0
829,3;0;11;0;5;0;0;10;0;14;1;0
830,7;0;0;0;5;0;0;0;1;0;0;0
832,1;0;19;37;9;53;44;36;21;14;32;27
833,4;0;16;26;29;49;23;20;14;37;22;12
834,8;0;26;15;4;31;4;16;38;17;10;38
836,2;0;0;6;16;0;11;0;0;0;14;0
837,5;0;0;0;0;0;19;0;0;12;10;0
838,9;0;16;0;1;8;0;25;0;36;0;0
840,2;0;0;30;80;37;11;11;49;37;36;22
841,5;0;27;16;18;0;2;0;0;11;0;0
842,9;0;21;0;29;0;3;0;10;13;0;0
844,2;0;0;0;0;0;0;0;7;20;0;2
845,5;0;9;0;0;0;0;0;0;4;0;0
846,9;0;28;28;21;7;5;0;19;0;0;0
848,2;0;0;0;0;0;14;0;0;0;6;0
849,5;0;31;33;20;15;25;4;0;26;33;34
850,8;0;21;36;41;13;43;17;23;0;41;13
852,1;0;10;0;0;20;0;7;12;0;13;0
853,4;0;18;23;25;7;0;32;7;10;10;22
854,7;0;0;0;0;0;0;0;0;0;0;0
856,0;0;0;0;2;3;11;17;0;2;22;10
857,2;0;0;0;0;1;0;0;0;0;0;0
858,5;0;2;0;3;8;0;0;1;0;0;0
859,8;0;0;16;23;25;0;24;6;25;19;0
861,0;0;9;0;0;16;0;0;0;19;24;8
862,3;0;0;0;0;0;0;0;0;0;0;0
863,6;0;32;19;14;17;36;43;47;24;25;33
864,8;0;1;5;0;24;2;23;12;0;0;0
866,1;0;0;0;0;0;0;3;0;1;0;0
867,3;0;0;0;0;14;4;0;9;0;25;10
868,6;0;0;0;0;25;32;16;2;25;0;0
869,8;0;22;0;0;0;12;0;0;0;0;2
871,0;0;2;0;11;20;43;22;14;0;31;9
872,3;0;0;0;0;0;0;3;0;0;1;0
873,5;0;0;0;0;0;0;0;0;9;22;0
874,7;0;0;30;29;0;23;5;16;0;19;12
875,9;0;16;0;21;0;24;7;15;0;13;0
877,1;0;0;18;0;0;0;16;3;30;0;0
878,3;0;0;0;0;0;0;0;0;0;0;0
879,6;0;19;15;0;13;10;4;28;10;15;1
880,8;0;0;0;0;0;0;0;0;0;0;0
882,0;0;0;0;0;24;5;0;38;0;4;11
883,1;0;36;0;0;0;0;0;0;9;36;0
