Description
h3_1

Time;11:42:48.305;11:42:49.126;11:42:50.567;11:42:51.005;11:42:52.006;11:42:53.090;11:42:54.020;11:42:54.991;11:42:55.988;11:42:57.036;11:42:58.023
539,8;30;539;555;549;519;543;555;539;567;560;556
542,1;0;401;399;395;396;401;406;439;445;444;438
544,4;0;402;399;458;427;430;428;443;428;482;438
546,7;0;467;433;499;468;457;504;495;467;472;479
549,1;24;513;492;496;509;520;485;500;481;500;510
551,4;0;509;526;532;524;507;527;583;557;555;552
553,7;26;604;565;546;549;594;576;606;605;568;575
556,0;43;564;560;599;552;616;622;625;575;601;587
558,2;0;543;522;498;499;510;558;548;536;518;540
560,5;6;476;491;486;517;465;534;571;574;515;508
562,8;11;445;432;471;466;475;527;500;503;471;488
565,1;12;447;463;430;448;461;489;457;453;487;481
567,3;0;417;366;369;394;384;396;406;364;381;406
569,6;0;348;320;340;361;345;372;373;375;390;369
571,8;62;365;353;337;330;383;370;383;384;346;377
574,1;0;266;253;278;280;296;281;252;292;323;284
576,3;0;253;240;216;235;209;234;227;244;220;233
578,6;22;235;249;256;237;258;248;271;228;259;259
580,8;4;208;221;193;196;203;194;208;224;207;206
583,0;31;184;190;211;171;204;205;222;199;205;200
585,3;22;195;207;182;180;195;166;226;204;169;199
587,5;0;154;138;136;161;179;159;164;168;159;159
589,7;40;178;180;189;230;202;163;225;187;213;206
591,9;23;188;204;197;196;189;215;213;230;192;228
594,1;0;205;207;224;197;195;220;198;199;231;228
596,3;6;266;267;248;272;263;274;256;223;259;279
598,4;0;316;304;297;280;310;316;277;301;290;282
600,6;0;315;352;343;340;336;352;342;317;355;339
602,8;18;411;420;415;428;423;423;406;429;402;392
605,0;11;448;516;514;474;488;486;497;491;485;465
607,1;0;522;469;472;449;463;501;470;485;461;489
609,3;0;519;479;483;489;551;486;525;512;500;510
611,4;0;575;570;553;584;528;563;552;549;581;556
613,6;11;582;579;504;514;549;523;534;501;544;520
615,7;0;520;503;492;484;518;493;513;501;479;502
617,8;18;486;480;499;473;454;501;481;474;470;485
620,0;3;439;472;455;433;453;433;447;444;414;427
622,1;0;451;442;380;409;408;390;369;403;417;423
624,2;0;382;395;339;362;362;355;363;339;330;368
626,3;0;337;374;389;362;375;355;341;346;375;367
628,4;0;359;362;322;315;320;335;319;321;302;329
630,5;2;345;321;301;298;305;285;320;339;295;295
632,6;0;339;324;301;271;322;280;299;291;260;283
634,7;24;325;291;283;273;287;262;275;250;243;252
636,7;24;264;292;306;267;263;249;251;236;249;257
638,8;13;267;276;277;256;256;234;287;237;278;284
640,9;28;291;248;233;214;247;234;257;245;215;231
642,9;0;270;237;198;193;194;205;187;201;184;208
645,0;15;216;234;203;211;199;226;191;203;160;215
647,0;0;176;172;172;189;175;172;195;169;169;156
649,1;0;187;162;175;187;166;166;134;134;157;152
651,1;0;138;133;120;113;148;97;137;121;109;130
653,1;61;200;162;144;127;171;113;156;109;149;138
655,1;23;135;153;115;136;113;123;126;110;102;129
657,1;0;107;90;98;90;106;118;126;109;104;109
659,2;24;128;123;97;110;129;127;80;86;104;100
661,2;35;111;80;91;129;111;61;146;107;72;90
663,1;0;52;60;81;60;99;65;86;68;55;67
665,1;22;40;64;42;69;85;67;66;66;67;61
667,1;19;74;67;37;56;48;51;78;53;85;53
669,1;12;70;85;51;83;49;69;64;68;60;48
671,1;0;42;70;31;40;60;55;63;58;70;70
673,0;20;60;73;46;58;27;32;14;78;60;38
675,0;0;33;32;29;63;54;43;44;61;70;21
676,9;0;32;46;76;45;18;58;48;37;54;48
678,9;2;29;47;29;34;45;11;33;62;52;31
680,8;0;47;64;31;20;42;41;54;51;40;67
682,7;0;33;52;25;9;40;45;38;19;44;48
684,7;18;38;25;21;66;70;26;55;39;60;41
686,6;0;0;4;12;11;26;43;30;18;44;60
688,5;22;23;30;49;33;42;35;57;60;44;25
690,4;7;35;30;13;19;29;24;26;18;7;38
692,3;0;12;11;24;27;31;9;31;45;40;24
694,2;14;101;61;21;74;69;55;67;46;84;57
696,1;0;19;6;44;49;71;43;45;24;19;54
697,9;47;71;47;55;64;48;69;62;48;77;67
699,8;0;15;0;0;5;20;25;20;15;29;37
701,7;36;31;55;44;44;49;28;2;16;48;53
703,5;34;37;53;35;48;29;40;55;39;43;23
705,4;7;16;11;32;25;23;0;19;26;10;25
707,2;26;50;0;37;26;10;37;48;51;11;13
709,1;24;56;31;34;44;56;48;40;59;44;12
710,9;9;45;17;44;30;45;14;65;39;47;42
712,7;5;11;21;6;13;17;34;16;23;38;31
714,6;0;2;19;0;10;38;39;0;0;8;21
716,4;0;0;0;3;9;4;6;13;48;0;4
718,2;0;34;26;23;1;0;38;40;16;19;25
720,0;26;1;41;20;17;11;29;0;20;16;33
721,8;0;0;2;0;20;0;17;0;0;0;3
723,6;0;0;3;22;32;4;0;0;7;10;40
725,4;3;0;13;0;14;1;19;36;0;0;3
727,1;0;0;30;41;27;46;14;29;39;44;36
728,9;0;13;22;23;19;14;45;22;26;13;25
730,7;0;14;0;0;7;0;2;34;1;16;7
732,4;0;0;0;0;23;11;0;0;0;0;0
734,2;2;19;34;0;30;43;31;33;42;17;6
735,9;20;48;10;22;1;42;0;42;38;12;8
737,7;4;45;8;26;59;10;14;66;57;37;37
739,4;18;3;0;0;2;14;15;31;39;0;2
741,1;0;3;7;0;0;0;17;0;0;0;0
742,8;8;6;6;15;34;0;15;31;0;16;23
744,5;27;54;30;28;44;38;34;53;21;16;23
746,3;0;0;8;0;15;24;0;0;16;26;4
748,0;0;0;0;0;0;0;0;0;0;0;0
749,6;21;0;21;0;9;2;0;0;1;41;10
751,3;0;0;0;0;0;0;0;12;0;0;8
753,0;0;17;3;0;12;12;14;22;6;8;18
754,7;19;0;12;0;4;0;24;41;18;18;28
756,4;0;3;36;0;26;13;18;30;11;0;1
758,0;1;17;9;0;26;33;31;7;5;9;31
759,7;0;0;0;0;19;22;0;20;8;0;13
761,3;0;20;5;9;0;0;7;3;0;17;0
763,0;0;46;23;0;20;22;19;15;0;21;9
764,6;0;21;27;6;15;38;31;0;14;46;12
766,2;0;0;12;2;0;0;8;8;0;3;0
767,9;25;10;22;24;19;2;29;4;28;32;4
769,5;0;5;16;55;0;28;36;14;28;30;36
771,1;13;0;39;11;8;2;16;0;19;17;35
772,7;9;12;17;7;27;16;0;7;0;18;7
774,3;16;27;45;0;26;15;17;0;8;40;24
775,9;39;38;27;57;42;45;41;47;22;27;49
777,5;0;0;0;0;0;0;0;0;0;0;0
779,1;2;6;0;26;21;36;32;17;27;43;20
780,6;0;0;13;0;8;18;0;26;0;0;3
782,2;27;21;0;7;16;3;10;46;17;12;21
783,8;28;30;8;9;10;30;0;26;21;40;24
785,3;0;28;0;15;2;6;0;0;0;0;0
786,9;0;0;0;0;0;0;0;2;0;0;0
788,4;20;0;0;29;33;40;0;41;24;30;11
790,0;0;0;0;0;0;0;0;0;0;0;11
791,5;9;0;7;0;8;0;32;0;0;0;4
793,0;30;38;30;30;27;43;19;61;46;40;24
794,5;0;0;10;0;0;0;0;9;0;0;0
796,0;0;28;16;26;33;45;18;6;32;13;16
797,6;48;39;57;53;67;47;52;57;43;44;19
799,1;0;21;36;0;0;18;20;35;11;17;25
800,6;15;16;38;62;63;63;42;42;49;23;53
802,1;26;27;19;0;0;7;17;25;0;0;12
803,5;0;0;0;0;0;28;0;0;0;0;0
805,0;9;5;47;17;27;45;19;24;29;16;17
806,5;27;0;21;0;37;18;0;6;0;18;20
808,0;26;26;0;0;0;11;26;13;0;17;0
809,4;0;0;22;0;0;25;0;12;0;0;15
810,9;0;6;10;0;0;0;0;11;0;17;8
812,3;20;0;25;0;0;0;0;0;4;0;9
813,8;0;20;12;0;3;34;15;22;31;0;17
815,2;18;24;1;8;0;0;16;24;23;44;35
816,7;2;1;16;1;20;0;31;0;13;0;29
818,1;0;0;0;0;0;14;0;0;8;8;0
819,5;19;53;3;20;0;0;12;0;0;0;23
820,9;22;31;18;4;8;2;8;17;26;15;15
822,3;0;8;0;0;16;0;0;43;0;19;0
823,7;25;17;18;21;45;49;11;28;24;8;61
825,1;21;38;13;6;19;24;18;19;8;11;18
826,5;17;0;16;0;0;0;1;3;2;0;0
827,9;10;36;23;40;22;43;23;21;21;32;2
829,3;0;2;24;0;0;13;3;0;1;5;13
830,7;0;9;12;3;30;47;20;21;46;27;18
832,1;0;14;0;0;2;20;27;40;0;20;32
833,4;0;0;0;0;0;0;34;0;0;4;0
834,8;9;13;34;18;5;8;8;0;25;39;23
836,2;0;24;33;24;28;0;12;3;39;22;16
837,5;0;23;0;2;12;0;0;11;0;28;17
838,9;0;0;1;0;7;26;22;22;0;0;0
840,2;12;18;3;0;0;0;0;18;0;0;0
841,5;0;0;3;14;14;27;20;11;14;3;0
842,9;15;23;9;0;0;0;2;34;19;0;33
844,2;0;43;59;26;17;13;26;0;20;22;26
845,5;0;0;0;0;0;30;0;0;0;0;0
846,9;8;0;32;0;0;24;16;22;4;9;0
848,2;16;24;0;16;31;35;10;41;0;22;16
849,5;0;0;0;0;0;0;0;0;0;0;4
850,8;35;27;54;26;24;7;33;46;26;3;7
852,1;0;0;0;0;0;0;9;10;0;0;0
853,4;15;0;13;19;22;35;59;54;20;29;35
854,7;0;7;0;0;0;4;0;1;0;0;5
856,0;17;0;28;5;38;40;0;27;0;13;7
857,2;1;0;0;0;0;5;0;7;3;0;0
858,5;0;0;0;0;0;0;0;0;0;0;0
859,8;4;0;7;0;0;0;16;0;0;0;16
861,0;14;17;20;28;0;0;22;36;33;34;18
862,3;0;34;0;13;20;17;32;19;18;24;18
863,6;0;3;4;0;0;1;0;2;27;9;0
864,8;0;26;19;45;8;40;36;27;15;3;16
866,1;0;9;16;0;0;9;20;0;0;5;9
867,3;0;0;9;12;0;0;0;0;0;1;0
868,6;0;14;6;16;11;24;23;7;18;17;4
869,8;0;0;0;0;0;0;0;0;7;3;0
871,0;21;0;0;0;0;0;0;10;0;0;0
872,3;41;12;47;19;43;38;36;40;32;49;26
873,5;11;4;0;28;0;0;40;18;0;40;24
874,7;0;0;0;0;0;0;0;0;0;0;0
875,9;21;0;34;10;0;9;0;41;28;0;0
877,1;0;0;0;0;0;0;0;0;0;0;0
878,3;16;0;16;9;0;39;7;0;36;18;24
879,6;20;21;40;24;40;36;18;26;46;25;6
880,8;0;0;0;0;0;17;0;6;0;0;0
882,0;0;0;4;0;0;0;0;0;0;19;0
883,1;0;4;0;0;0;3;0;14;8;19;0
