Description
h6_2

Time;12:13:56.745;12:13:57.238;12:13:58.303;12:13:59.573;12:14:00.932;12:14:01.990;12:14:02.520;12:14:03.232;12:14:04.236;12:14:05.337;12:14:06.245
558,2;0;370;380;394;398;380;390;381;401;371;387
560,5;0;362;374;385;362;388;387;372;403;381;380
562,8;0;326;327;335;339;363;347;365;356;369;355
565,1;0;269;298;301;320;296;307;296;303;308;304
567,3;0;275;264;285;305;281;280;299;308;281;295
569,6;0;250;294;292;250;265;288;262;246;276;246
571,8;0;256;256;262;236;258;265;230;215;248;264
574,1;0;207;214;231;209;198;198;215;213;229;204
576,3;0;168;215;162;200;186;163;170;173;187;189
578,6;0;165;195;183;170;183;188;157;178;176;168
580,8;0;160;165;218;165;159;186;172;166;140;200
583,0;0;137;143;155;120;146;148;141;115;164;138
585,3;0;111;134;129;114;145;124;145;123;118;127
587,5;0;131;146;139;140;137;155;127;133;126;183
589,7;0;170;154;144;153;177;188;177;182;151;165
591,9;0;148;199;179;199;213;159;180;171;155;202
594,1;0;186;227;196;205;199;209;185;181;192;215
596,3;0;205;220;206;225;238;205;215;209;248;199
598,4;0;251;246;242;257;284;257;254;223;258;260
600,6;0;299;304;296;278;307;289;315;303;341;323
602,8;0;447;411;430;384;436;445;420;412;366;389
605,0;0;395;425;386;400;409;417;396;414;418;406
607,1;0;464;468;460;424;476;458;450;456;489;470
609,3;0;490;492;500;499;472;470;473;477;496;454
611,4;0;477;495;489;481;464;492;498;501;485;476
613,6;0;458;487;468;475;440;460;506;512;472;467
615,7;0;463;502;431;434;451;447;461;456;459;420
617,8;0;438;377;418;426;413;388;424;421;419;428
620,0;0;394;407;414;363;399;377;416;401;366;398
622,1;0;345;365;365;367;397;376;359;380;347;362
624,2;0;349;340;349;337;383;370;311;359;338;322
626,3;0;323;353;340;301;331;330;313;314;334;310
628,4;0;252;231;267;238;229;278;275;255;255;272
630,5;0;223;214;226;240;220;253;231;259;232;240
632,6;0;249;204;235;227;245;259;241;259;224;282
634,7;0;190;223;201;181;215;226;210;227;216;218
636,7;0;216;208;204;215;226;231;183;186;206;219
638,8;0;168;134;171;174;165;149;139;176;154;150
640,9;0;153;199;192;159;183;174;158;189;183;202
642,9;0;163;126;161;141;134;177;168;134;148;142
645,0;0;137;160;142;138;154;142;183;158;138;149
647,0;0;103;109;134;104;119;118;93;103;124;90
649,1;0;118;134;127;114;150;93;106;113;124;117
651,1;0;137;130;118;144;132;143;125;124;128;103
653,1;0;95;95;76;90;76;100;80;82;91;85
655,1;0;102;98;130;104;126;100;120;102;104;115
657,1;0;55;78;41;45;68;89;56;56;53;59
659,2;0;52;48;45;61;39;46;30;37;25;43
661,2;0;39;59;44;75;56;74;72;69;73;74
663,1;0;46;57;99;13;72;49;71;72;24;64
665,1;0;52;45;66;47;73;59;58;35;49;53
667,1;0;24;54;66;40;52;62;45;40;58;39
669,1;0;0;34;16;10;20;42;37;22;38;32
671,1;0;26;52;27;13;50;66;42;38;44;51
673,0;0;24;0;18;24;27;52;27;13;12;13
675,0;0;56;52;63;34;61;47;68;61;46;56
676,9;0;32;12;15;0;27;0;24;9;0;20
678,9;0;54;25;49;58;79;64;62;46;50;0
680,8;0;15;17;29;13;20;8;15;16;33;14
682,7;0;0;18;37;0;2;19;0;4;2;11
684,7;0;57;39;53;47;49;22;58;28;40;44
686,6;0;21;44;36;13;35;21;0;43;29;46
688,5;0;3;30;0;36;41;8;0;18;11;38
690,4;0;0;30;32;24;16;40;41;44;10;6
692,3;0;48;15;32;66;12;39;40;48;23;46
694,2;0;0;32;0;0;13;0;1;0;0;18
696,1;0;0;35;0;19;24;24;27;12;17;0
697,9;0;4;53;33;39;23;27;0;18;64;25
699,8;0;26;38;0;15;3;23;13;26;14;63
701,7;0;22;14;9;31;27;19;11;26;27;14
703,5;0;0;0;4;0;16;0;0;0;0;0
705,4;0;51;42;41;31;46;49;26;18;26;46
707,2;0;26;1;0;11;9;11;3;9;22;26
709,1;0;30;30;0;5;26;29;23;0;0;0
710,9;0;14;4;1;0;13;17;4;19;22;50
712,7;0;20;12;9;0;0;16;16;37;24;1
714,6;0;22;6;0;14;31;24;3;1;16;44
716,4;0;24;39;37;24;27;49;70;40;35;16
718,2;0;10;0;35;29;14;33;3;0;11;14
720,0;0;0;20;8;10;8;38;0;19;21;70
721,8;0;71;37;31;19;28;20;42;27;37;21
723,6;0;30;33;29;17;36;22;6;35;19;22
725,4;0;0;10;10;0;19;0;11;45;0;24
727,1;0;17;26;8;27;19;22;5;4;40;8
728,9;0;5;0;0;0;0;0;0;1;0;0
730,7;0;0;0;0;0;0;0;0;0;0;17
732,4;0;0;0;5;0;0;0;28;0;4;3
734,2;0;28;0;0;0;0;0;5;6;0;30
735,9;0;15;36;0;18;9;27;24;54;26;49
737,7;0;24;0;19;37;19;0;0;3;25;21
739,4;0;4;0;0;0;0;0;0;12;0;0
741,1;0;15;31;14;0;6;23;36;35;48;9
742,8;0;18;10;21;22;19;23;0;0;16;22
744,5;0;4;0;10;5;18;4;0;38;0;0
746,3;0;2;9;10;0;0;0;0;9;3;9
748,0;0;0;12;10;0;0;37;0;6;11;29
749,6;0;18;10;0;0;38;48;30;32;5;7
751,3;0;5;22;3;0;15;0;0;1;6;17
753,0;0;0;8;0;0;0;3;0;7;0;0
754,7;0;37;38;40;19;63;52;39;37;12;19
756,4;0;36;17;20;3;36;19;10;24;39;41
758,0;0;0;15;0;0;9;0;0;0;4;9
759,7;0;35;36;44;28;40;16;23;49;10;52
761,3;0;10;13;0;7;0;24;5;0;1;5
763,0;0;0;0;7;17;15;6;22;0;23;19
764,6;0;18;49;18;18;0;10;20;25;5;22
766,2;0;0;0;16;15;26;47;10;6;24;13
767,9;0;0;0;8;0;0;0;0;0;0;0
769,5;0;0;0;0;0;0;0;0;9;0;9
771,1;0;3;7;0;0;0;0;0;7;13;20
772,7;0;56;16;17;12;0;13;8;6;14;32
774,3;0;34;44;45;11;51;46;52;50;76;52
775,9;0;23;24;38;5;43;23;0;30;10;28
777,5;0;11;9;0;9;10;12;19;5;20;42
779,1;0;0;3;0;0;5;19;15;4;0;33
780,6;0;4;0;32;3;5;38;14;9;28;0
782,2;0;0;0;23;0;5;2;0;0;16;19
783,8;0;0;0;0;0;0;8;0;0;0;22
785,3;0;0;9;23;6;11;18;0;8;7;0
786,9;0;22;13;4;14;0;15;0;1;26;0
788,4;0;0;0;10;5;7;0;0;19;12;0
790,0;0;0;0;0;0;0;0;0;0;0;0
791,5;0;0;0;0;0;28;11;14;0;24;7
793,0;0;30;8;25;16;52;35;41;45;11;39
794,5;0;39;17;39;6;37;0;21;30;0;0
796,0;0;28;3;10;13;0;24;15;13;40;11
797,6;0;0;13;0;7;12;40;50;26;12;0
799,1;0;39;7;46;12;27;0;29;31;1;37
800,6;0;20;0;0;5;0;35;6;14;9;15
802,1;0;21;7;0;0;2;10;0;23;0;0
803,5;0;0;0;2;0;1;0;0;16;0;14
805,0;0;3;1;32;0;29;32;0;4;14;25
806,5;0;0;0;0;0;0;0;0;0;0;0
808,0;0;3;1;2;0;2;9;0;8;14;16
809,4;0;16;8;44;11;30;3;25;20;20;46
810,9;0;39;32;11;10;13;12;2;4;9;0
812,3;0;8;0;47;0;10;0;20;19;15;38
813,8;0;8;9;8;0;5;10;22;16;0;13
815,2;0;59;31;55;9;55;43;11;23;32;43
816,7;0;3;9;0;9;13;0;33;29;0;24
818,1;0;0;0;0;6;0;25;19;12;4;22
819,5;0;1;36;40;7;26;36;58;23;48;55
820,9;0;2;9;15;0;4;12;2;1;0;0
822,3;0;4;6;0;0;0;16;0;17;0;13
823,7;0;14;0;0;0;0;12;0;1;0;14
825,1;0;0;41;12;0;13;0;0;0;4;4
826,5;0;0;0;5;0;19;27;0;23;0;16
827,9;0;0;5;0;0;0;0;0;0;0;0
829,3;0;6;0;18;12;5;0;29;0;9;24
830,7;0;30;37;5;0;21;24;23;0;0;13
832,1;0;8;12;7;24;0;34;19;39;28;25
833,4;0;0;0;20;0;0;9;1;0;0;0
834,8;0;3;28;0;0;0;16;23;14;0;0
836,2;0;4;18;25;20;28;0;11;40;0;29
837,5;0;0;0;16;26;0;17;9;0;18;39
838,9;0;21;12;21;5;12;22;5;1;23;13
840,2;0;0;0;10;0;10;4;0;0;0;0
841,5;0;0;0;0;0;0;0;0;0;0;0
842,9;0;0;0;6;0;2;19;0;0;4;0
844,2;0;64;9;11;0;24;33;31;28;38;17
845,5;0;4;6;0;6;5;16;19;25;7;27
846,9;0;0;0;43;0;29;41;17;6;1;0
848,2;0;0;0;0;0;0;5;0;0;12;0
849,5;0;0;6;0;0;0;0;0;7;0;0
850,8;0;0;0;1;0;5;0;0;0;24;32
852,1;0;0;0;22;0;10;9;7;0;16;4
853,4;0;8;15;14;7;5;19;22;32;1;0
854,7;0;15;0;0;15;18;23;15;0;11;0
856,0;0;0;13;0;0;27;0;0;8;0;0
857,2;0;0;0;0;0;0;0;0;0;0;0
858,5;0;31;0;12;13;32;21;12;0;10;1
859,8;0;26;47;28;53;34;30;13;0;36;45
861,0;0;5;6;20;6;23;3;0;0;9;14
862,3;0;0;0;0;0;0;3;2;6;6;0
863,6;0;0;0;0;0;0;0;0;11;0;4
864,8;0;0;10;0;0;12;7;0;0;0;0
866,1;0;28;4;1;0;0;9;0;0;0;0
867,3;0;0;15;0;0;0;0;0;0;13;0
868,6;0;0;0;14;15;0;18;0;29;36;9
869,8;0;27;42;23;20;29;24;45;45;40;33
871,0;0;0;6;8;42;17;17;22;6;29;53
872,3;0;0;0;3;5;28;8;0;0;0;0
873,5;0;20;0;0;0;0;0;0;30;0;0
874,7;0;15;0;46;20;13;52;33;29;44;42
875,9;0;13;9;18;0;1;5;0;3;24;21
877,1;0;0;6;11;0;0;0;0;1;0;1
878,3;0;0;0;0;0;2;14;0;0;0;2
879,6;0;13;22;22;13;3;21;0;0;3;35
880,8;0;0;9;0;15;6;0;19;11;14;1
882,0;0;1;0;32;0;13;0;20;1;0;37
883,1;0;0;0;0;0;0;0;0;0;0;0
