Description
h5_3

Time;12:09:17.502;12:09:18.218;12:09:19.591;12:09:20.266;12:09:21.242;12:09:22.433;12:09:23.349;12:09:24.232;12:09:25.300;12:09:26.448;12:09:27.425
571,8;0;217;187;204;227;234;206;238;209;212;236
574,1;0;175;177;165;190;181;128;150;182;175;187
576,3;0;162;221;177;179;166;179;176;189;187;192
578,6;0;136;121;150;138;164;161;138;140;153;142
580,8;0;146;157;181;151;145;162;146;168;153;157
583,0;0;106;129;130;171;101;138;144;116;151;137
585,3;0;114;138;113;140;113;153;101;126;120;117
587,5;0;106;145;114;118;146;134;136;136;126;131
589,7;0;125;133;120;111;129;120;117;143;127;129
591,9;0;174;167;136;145;75;134;138;182;119;149
594,1;0;142;140;142;133;176;115;142;145;132;174
596,3;0;205;169;192;178;173;188;193;232;182;209
598,4;0;262;267;267;260;241;252;231;260;246;253
600,6;0;306;290;324;306;306;319;316;330;300;323
602,8;0;341;368;346;356;382;363;360;360;347;346
605,0;0;379;405;384;377;388;381;414;372;372;378
607,1;0;472;469;443;457;412;453;445;448;446;438
609,3;0;453;465;460;468;433;481;462;441;448;413
611,4;0;475;464;498;523;481;472;483;475;489;488
613,6;0;453;425;497;435;439;424;457;417;423;417
615,7;0;453;464;457;487;465;439;485;473;475;468
617,8;0;417;404;414;419;415;409;449;451;428;439
620,0;0;400;380;406;388;353;391;397;398;390;382
622,1;0;331;372;347;342;347;350;336;351;329;358
624,2;0;292;310;305;293;260;288;284;285;285;270
626,3;0;290;320;262;274;320;304;287;287;265;262
628,4;0;297;294;283;254;279;270;283;269;240;306
630,5;0;264;249;234;254;240;251;269;253;230;234
632,6;0;229;204;222;213;199;195;194;204;188;210
634,7;0;229;232;204;247;234;244;246;258;243;208
636,7;0;210;177;203;220;182;209;204;194;199;185
638,8;0;151;124;147;150;139;115;144;146;138;135
640,9;0;166;161;169;141;157;149;183;165;114;143
642,9;0;167;166;203;171;144;170;166;159;161;164
645,0;0;150;130;134;139;143;160;135;155;129;100
647,0;0;118;116;88;136;92;106;77;125;105;91
649,1;0;142;117;116;123;142;118;165;116;92;114
651,1;0;72;48;95;80;70;76;87;66;47;72
653,1;0;101;103;54;63;65;78;79;62;61;84
655,1;0;75;60;54;79;59;102;62;74;57;43
657,1;0;52;79;56;71;57;66;69;54;65;63
659,2;0;66;42;59;41;45;31;60;56;71;27
661,2;0;72;72;49;60;47;70;97;84;65;75
663,1;0;30;36;25;59;16;22;19;28;19;41
665,1;0;82;60;82;74;40;59;49;56;30;55
667,1;0;41;45;49;27;20;51;46;28;17;10
669,1;0;33;19;45;54;17;20;46;37;23;20
671,1;0;52;60;44;68;70;53;61;26;42;39
673,0;0;70;52;74;68;75;101;61;72;81;61
675,0;0;58;59;37;32;34;42;74;59;70;44
676,9;0;70;37;35;29;24;54;0;85;49;41
678,9;0;44;59;40;35;56;52;36;67;44;39
680,8;0;31;28;40;31;35;32;3;38;26;39
682,7;0;43;18;53;51;38;48;33;52;44;28
684,7;0;48;37;53;46;36;40;61;61;31;56
686,6;0;25;23;14;12;36;33;37;34;34;16
688,5;0;36;16;17;18;22;22;41;49;60;48
690,4;0;24;24;17;14;22;10;12;3;10;4
692,3;0;28;3;15;0;18;30;26;16;31;40
694,2;0;43;11;23;0;21;41;42;23;27;12
696,1;0;12;40;15;33;18;9;42;14;10;13
697,9;0;0;8;11;8;27;39;0;2;21;0
699,8;0;53;49;57;49;43;20;28;33;31;42
701,7;0;11;16;24;15;29;11;22;26;39;19
703,5;0;32;28;16;42;25;31;6;7;53;31
705,4;0;0;0;0;0;0;0;0;0;0;0
707,2;0;33;16;6;10;15;20;6;53;31;15
709,1;0;9;16;0;0;0;0;0;0;9;0
710,9;0;0;7;18;31;53;42;38;53;13;11
712,7;0;28;0;28;36;18;13;36;25;0;0
714,6;0;41;30;44;33;55;46;22;49;27;5
716,4;0;0;10;10;0;9;0;10;0;16;0
718,2;0;0;0;0;0;0;0;0;4;0;0
720,0;0;23;23;37;70;59;17;27;14;1;26
721,8;0;20;22;6;3;16;16;0;24;50;29
723,6;0;28;14;31;3;4;25;17;7;6;27
725,4;0;25;20;30;34;41;42;31;14;47;45
727,1;0;18;11;1;0;1;1;13;24;0;7
728,9;0;24;0;0;24;59;1;30;13;29;18
730,7;0;45;37;50;0;28;13;50;42;13;33
732,4;0;41;44;20;61;49;37;36;40;33;26
734,2;0;71;57;45;64;44;28;38;63;59;54
735,9;0;18;5;16;49;33;23;21;29;55;23
737,7;0;44;12;25;0;5;0;29;31;1;10
739,4;0;0;0;0;0;0;2;2;3;22;30
741,1;0;27;10;16;5;1;0;0;3;3;0
742,8;0;7;24;9;35;20;4;37;0;22;8
744,5;0;27;16;3;43;20;19;31;40;26;21
746,3;0;0;15;0;13;1;6;0;22;3;0
748,0;0;0;0;0;0;0;0;0;0;0;0
749,6;0;0;17;22;7;7;3;4;10;0;16
751,3;0;2;0;0;4;6;12;4;16;0;0
753,0;0;22;0;6;0;10;0;11;0;5;0
754,7;0;0;14;7;0;18;5;0;9;2;20
756,4;0;21;27;12;0;13;0;0;19;17;0
758,0;0;0;0;0;0;0;0;0;0;0;0
759,7;0;7;9;21;0;15;0;1;5;0;0
761,3;0;36;8;19;23;7;19;10;3;8;17
763,0;0;13;0;0;0;0;0;0;2;0;0
764,6;0;13;0;19;37;0;11;8;1;0;14
766,2;0;18;46;18;0;42;0;23;0;23;33
767,9;0;0;0;0;37;0;28;7;0;22;43
769,5;0;4;10;0;7;0;0;17;0;13;0
771,1;0;8;0;18;15;4;14;0;8;8;31
772,7;0;3;0;0;0;0;0;0;0;0;0
774,3;0;61;78;70;58;69;80;53;63;71;42
775,9;0;0;10;10;0;11;18;26;2;20;13
777,5;0;27;15;4;0;0;14;16;13;30;30
779,1;0;0;3;37;2;15;43;24;15;24;32
780,6;0;23;25;12;19;0;0;33;0;0;37
782,2;0;52;30;40;47;26;32;66;50;30;64
783,8;0;16;0;16;0;4;18;13;7;0;0
785,3;0;12;0;0;11;0;3;0;9;0;15
786,9;0;12;0;1;14;0;0;0;0;0;0
788,4;0;31;36;4;38;27;0;23;38;33;26
790,0;0;5;0;17;4;0;0;0;0;16;2
791,5;0;22;13;0;0;10;8;4;6;19;0
793,0;0;6;17;29;22;0;8;4;0;4;0
794,5;0;0;2;0;0;4;0;21;9;6;16
796,0;0;0;21;17;14;9;40;0;7;0;32
797,6;0;25;16;0;16;0;10;0;7;10;33
799,1;0;0;11;10;12;0;9;0;9;4;20
800,6;0;0;0;0;0;0;4;0;0;0;0
802,1;0;0;1;20;0;0;0;0;8;0;0
803,5;0;16;0;0;0;0;24;0;11;23;0
805,0;0;9;0;11;0;0;0;4;13;0;15
806,5;0;14;41;5;14;7;29;49;48;11;0
808,0;0;0;0;0;0;0;0;0;0;0;0
809,4;0;11;16;10;25;0;0;0;21;2;21
810,9;0;2;20;4;18;12;11;24;0;14;0
812,3;0;0;0;0;0;0;0;0;1;4;0
813,8;0;18;22;2;54;7;29;17;35;17;5
815,2;0;0;26;0;7;1;0;0;7;19;0
816,7;0;0;7;15;0;0;0;5;22;0;0
818,1;0;0;0;10;0;0;0;0;0;0;0
819,5;0;0;23;25;16;13;0;15;11;20;25
820,9;0;0;0;32;34;9;6;0;0;7;24
822,3;0;0;4;0;0;0;0;0;0;0;0
823,7;0;1;40;4;12;13;5;4;0;13;0
825,1;0;12;0;0;0;18;15;3;0;18;4
826,5;0;0;0;12;2;0;0;0;0;0;0
827,9;0;0;31;46;38;25;10;27;19;38;25
829,3;0;12;8;12;0;17;9;10;18;0;23
830,7;0;18;0;10;15;24;11;12;58;22;7
832,1;0;33;0;48;30;18;24;37;54;10;12
833,4;0;21;13;27;24;0;19;0;29;26;45
834,8;0;0;6;0;9;18;5;3;0;0;44
836,2;0;51;45;50;49;16;16;66;33;52;29
837,5;0;0;0;14;0;0;6;19;0;0;0
838,9;0;20;26;36;27;17;41;12;21;8;0
840,2;0;0;22;0;0;8;0;0;0;0;0
841,5;0;0;12;22;22;0;0;0;6;0;0
842,9;0;0;0;2;0;1;9;3;0;3;26
844,2;0;0;3;0;28;24;0;10;0;4;0
845,5;0;0;0;0;0;0;0;0;0;0;0
846,9;0;12;0;0;0;0;0;17;0;0;0
848,2;0;2;0;0;1;0;0;0;0;0;0
849,5;0;9;30;0;34;3;6;20;28;0;9
850,8;0;20;4;16;1;1;9;17;0;6;13
852,1;0;8;0;0;0;0;0;0;0;0;0
853,4;0;0;0;0;5;0;6;0;24;1;0
854,7;0;0;26;39;50;8;17;0;12;3;4
856,0;0;0;0;0;0;0;18;8;0;13;0
857,2;0;0;0;0;0;0;0;0;0;0;0
858,5;0;4;0;26;0;21;0;5;0;1;24
859,8;0;32;0;5;0;32;0;0;14;0;0
861,0;0;32;0;14;0;22;51;58;0;0;15
862,3;0;6;0;0;5;0;25;3;37;24;0
863,6;0;6;0;13;0;0;0;30;0;0;0
864,8;0;4;15;0;0;0;0;0;0;0;0
866,1;0;16;22;0;16;19;16;0;15;12;7
867,3;0;23;1;31;40;17;22;6;33;34;13
868,6;0;41;0;0;15;13;0;0;2;10;10
869,8;0;21;6;0;4;8;4;30;2;0;17
871,0;0;0;42;34;0;18;32;40;3;1;20
872,3;0;0;8;0;0;11;6;0;0;0;0
873,5;0;0;0;0;0;0;0;0;0;0;0
874,7;0;25;29;64;34;34;49;36;28;39;35
875,9;0;31;1;28;26;20;0;0;30;0;7
877,1;0;0;0;0;0;0;0;6;0;0;0
878,3;0;22;9;16;22;27;0;16;54;23;32
879,6;0;5;0;6;0;40;15;24;47;7;36
880,8;0;1;3;35;5;3;12;11;0;9;11
882,0;0;20;33;8;0;8;12;2;29;0;0
883,1;0;31;4;15;19;0;29;0;24;15;29
