Description
h7_2

Time;12:18:51.204;12:18:51.831;12:18:53.387;12:18:53.836;12:18:54.919;12:18:55.869;12:18:56.971;12:18:57.818;12:18:58.814;12:19:00.201;12:19:02.170
571,8;0;208;219;187;184;185;217;201;191;190;210
574,1;0;227;236;203;221;187;201;201;213;201;194
576,3;0;150;126;121;117;144;127;163;167;149;174
578,6;0;146;139;134;119;119;134;124;168;112;153
580,8;0;157;162;167;154;147;172;142;159;170;163
583,0;0;73;71;77;95;67;93;73;90;88;100
585,3;0;144;112;95;111;138;118;122;106;136;108
587,5;0;67;94;87;57;91;76;95;57;76;116
589,7;0;122;116;117;105;104;137;100;110;111;107
591,9;0;126;111;144;122;122;107;148;146;126;137
594,1;0;134;159;140;157;151;167;144;134;141;160
596,3;0;173;147;170;151;166;196;192;153;158;153
598,4;0;264;258;245;234;253;277;266;259;250;256
600,6;0;315;293;290;328;295;319;300;284;318;293
602,8;0;335;316;329;289;341;310;316;313;303;306
605,0;0;404;420;364;401;396;379;404;362;369;388
607,1;0;447;429;458;426;473;453;437;397;404;462
609,3;0;419;441;416;464;446;450;470;441;437;431
611,4;0;482;475;446;451;469;463;459;464;457;464
613,6;0;465;442;443;430;434;424;455;470;439;446
615,7;0;395;419;409;426;434;419;413;385;408;441
617,8;0;389;409;376;375;436;413;400;395;397;414
620,0;0;368;364;372;360;350;346;368;366;389;401
622,1;0;362;363;352;320;337;308;318;336;329;322
624,2;0;266;298;303;305;297;304;336;317;307;292
626,3;0;295;286;261;258;263;253;285;258;272;270
628,4;0;237;228;219;204;239;244;243;251;240;202
630,5;0;239;249;249;232;240;245;235;228;259;230
632,6;0;195;220;182;153;223;209;232;204;199;218
634,7;0;204;213;204;198;214;206;185;183;185;221
636,7;0;172;176;181;184;195;186;176;182;186;170
638,8;0;147;185;147;161;161;142;145;158;164;159
640,9;0;131;119;104;154;149;122;139;160;137;126
642,9;0;115;154;131;111;179;118;142;152;168;163
645,0;0;137;119;124;91;146;134;121;105;138;129
647,0;0;105;131;118;109;119;118;149;94;104;124
649,1;0;92;107;77;98;139;117;92;81;85;118
651,1;0;157;72;103;89;70;85;103;87;91;88
653,1;0;59;70;10;38;23;60;52;61;51;64
655,1;0;65;85;70;66;62;79;81;55;55;60
657,1;0;80;82;77;80;66;73;68;82;102;101
659,2;0;51;32;41;46;73;45;44;15;29;73
661,2;0;58;24;44;41;40;82;22;66;28;37
663,1;0;75;88;84;59;63;71;91;83;95;93
665,1;0;34;56;33;53;56;61;79;50;72;83
667,1;0;30;45;48;41;53;55;54;66;66;48
669,1;0;41;36;49;45;35;77;28;35;48;31
671,1;0;69;84;75;65;74;66;51;70;64;97
673,0;0;21;55;8;22;26;50;27;42;56;38
675,0;0;54;44;22;42;31;31;34;31;38;50
676,9;0;43;52;33;22;57;73;42;50;38;69
678,9;0;0;8;20;18;32;14;19;25;0;20
680,8;0;0;16;9;0;7;45;25;0;27;13
682,7;0;71;53;42;43;78;65;103;57;76;57
684,7;0;24;12;0;27;33;25;3;19;39;3
686,6;0;20;39;0;8;30;36;30;40;26;53
688,5;0;47;64;60;45;51;42;63;45;34;57
690,4;0;40;35;40;54;38;27;20;31;26;27
692,3;0;2;28;51;33;34;30;57;40;38;25
694,2;0;25;60;0;11;32;33;55;8;0;37
696,1;0;19;63;69;26;58;36;67;79;29;68
697,9;0;22;21;11;23;29;26;12;38;35;24
699,8;0;5;10;0;21;12;4;18;33;24;0
701,7;0;16;28;30;3;7;16;19;15;32;29
703,5;0;26;1;44;29;30;9;31;15;17;29
705,4;0;31;19;39;17;35;36;2;36;42;21
707,2;0;51;40;38;37;47;24;59;12;49;24
709,1;0;54;52;0;19;16;37;47;36;2;18
710,9;0;14;33;30;0;21;13;43;35;2;15
712,7;0;0;9;0;0;11;0;0;0;0;0
714,6;0;0;2;0;0;4;0;2;14;0;11
716,4;0;11;0;0;14;0;12;0;8;0;0
718,2;0;5;16;4;0;6;0;0;0;0;11
720,0;0;0;4;0;13;5;10;20;29;0;19
721,8;0;11;27;22;26;28;56;44;44;28;24
723,6;0;1;46;23;7;12;17;37;8;0;48
725,4;0;0;47;19;4;0;0;0;23;6;17
727,1;0;54;39;50;58;70;71;59;58;37;73
728,9;0;20;0;0;0;15;0;0;14;11;0
730,7;0;0;0;0;0;0;14;8;2;7;0
732,4;0;33;45;22;32;29;42;55;42;50;56
734,2;0;60;42;0;0;12;29;3;16;23;30
735,9;0;12;0;0;23;0;24;16;50;2;37
737,7;0;36;70;43;49;9;18;71;45;42;29
739,4;0;0;0;0;14;14;0;0;8;18;0
741,1;0;19;18;1;0;7;4;20;12;5;15
742,8;0;5;4;0;0;0;19;4;36;6;38
744,5;0;0;5;11;0;27;1;30;10;37;18
746,3;0;0;17;0;11;0;0;2;4;0;20
748,0;0;41;25;19;6;5;33;27;25;7;28
749,6;0;17;4;1;24;22;20;20;0;26;25
751,3;0;26;34;38;22;18;54;28;59;59;61
753,0;0;0;4;0;0;0;6;0;0;11;5
754,7;0;46;64;29;68;59;75;62;51;36;38
756,4;0;6;38;27;0;28;36;25;62;20;62
758,0;0;17;2;0;7;0;0;0;20;5;0
759,7;0;5;2;12;0;23;4;11;15;15;11
761,3;0;19;16;5;27;15;0;19;20;22;25
763,0;0;0;0;0;10;22;0;33;27;3;0
764,6;0;35;4;44;35;52;11;32;36;13;5
766,2;0;5;15;11;0;37;42;1;40;0;17
767,9;0;0;0;0;0;0;0;8;0;3;0
769,5;0;19;18;12;0;47;0;4;0;6;27
771,1;0;0;0;0;0;0;8;0;0;0;0
772,7;0;2;0;0;0;24;0;0;0;10;0
774,3;0;0;0;0;0;0;0;0;0;0;20
775,9;0;60;52;38;23;50;23;30;44;44;61
777,5;0;5;0;13;0;16;29;6;3;0;17
779,1;0;0;0;0;0;0;0;0;0;0;0
780,6;0;0;0;0;0;1;0;0;0;18;20
782,2;0;7;13;9;27;28;35;20;23;26;8
783,8;0;0;27;0;0;14;12;0;28;17;13
785,3;0;7;17;7;38;0;29;0;28;22;24
786,9;0;5;23;26;13;26;12;21;47;28;21
788,4;0;2;18;0;0;7;13;28;0;28;13
790,0;0;4;0;22;3;8;9;13;13;8;12
791,5;0;11;13;3;0;0;0;12;3;0;31
793,0;0;0;8;0;0;0;5;0;4;0;0
794,5;0;0;6;0;0;0;0;0;19;0;0
796,0;0;47;54;31;38;51;45;49;31;23;42
797,6;0;0;46;16;17;12;20;11;0;10;38
799,1;0;0;0;0;0;0;0;0;0;0;0
800,6;0;27;36;21;0;0;21;4;8;2;29
802,1;0;0;0;0;0;0;0;0;0;0;0
803,5;0;5;9;0;5;14;0;31;19;19;13
805,0;0;2;1;0;0;6;0;0;20;7;7
806,5;0;0;0;0;0;0;0;0;18;0;0
808,0;0;16;7;23;0;0;19;17;15;0;22
809,4;0;0;38;0;21;6;1;1;4;23;14
810,9;0;2;22;0;15;32;30;52;48;53;28
812,3;0;2;13;4;25;0;0;15;0;2;12
813,8;0;0;0;0;0;0;0;0;0;0;0
815,2;0;0;0;0;0;0;0;0;0;0;0
816,7;0;19;10;9;9;15;0;4;9;5;29
818,1;0;0;33;0;5;3;0;28;0;0;1
819,5;0;0;0;0;0;0;0;5;0;0;0
820,9;0;0;10;0;16;0;4;0;0;0;19
822,3;0;0;0;0;0;10;0;0;0;0;0
823,7;0;45;0;0;0;40;17;7;30;20;17
825,1;0;19;20;0;10;0;0;22;15;29;51
826,5;0;59;39;10;62;49;52;25;63;54;52
827,9;0;10;42;2;0;0;0;1;4;0;36
829,3;0;24;44;12;32;31;23;36;44;13;16
830,7;0;1;0;1;0;0;35;0;0;0;0
832,1;0;28;5;10;0;0;0;30;7;1;3
833,4;0;14;14;1;0;11;22;0;0;0;28
834,8;0;11;0;11;0;0;2;1;0;0;0
836,2;0;17;0;1;11;29;27;20;29;35;6
837,5;0;3;8;0;0;33;17;0;8;11;0
838,9;0;0;0;11;3;9;0;8;0;15;29
840,2;0;10;0;0;0;0;0;0;0;0;0
841,5;0;3;6;37;21;42;40;31;1;22;12
842,9;0;0;0;0;0;0;0;0;0;0;0
844,2;0;33;24;5;0;25;0;36;0;27;28
845,5;0;0;48;37;0;42;19;21;52;25;19
846,9;0;28;18;22;16;33;29;35;20;21;26
848,2;0;0;5;22;0;33;0;0;19;0;6
849,5;0;0;0;0;2;1;0;0;0;10;4
850,8;0;0;11;0;7;0;0;0;0;0;2
852,1;0;19;38;27;5;34;0;2;0;13;14
853,4;0;0;0;0;9;19;12;34;0;0;13
854,7;0;0;6;0;0;26;2;9;22;0;17
856,0;0;11;3;0;0;0;18;0;0;8;0
857,2;0;3;0;21;0;2;0;0;5;0;7
858,5;0;22;33;21;5;28;37;17;0;29;25
859,8;0;25;30;39;63;27;25;33;66;46;40
861,0;0;0;0;0;0;9;0;0;0;1;2
862,3;0;3;16;17;22;29;11;8;21;5;16
863,6;0;16;23;0;41;25;24;18;2;4;30
864,8;0;0;0;0;0;25;0;0;0;0;1
866,1;0;0;0;0;1;4;7;27;0;0;0
867,3;0;0;0;0;0;0;0;0;0;0;0
868,6;0;28;35;47;23;69;42;6;53;31;52
869,8;0;14;40;0;0;0;0;7;0;26;42
871,0;0;26;35;21;54;39;26;24;6;30;38
872,3;0;23;39;32;52;63;49;35;16;74;30
873,5;0;0;5;14;0;6;9;0;23;0;7
874,7;0;0;0;0;0;43;24;0;0;8;12
875,9;0;0;32;0;0;8;0;0;22;0;0
877,1;0;7;41;32;31;28;39;8;0;40;21
878,3;0;17;39;3;8;5;0;0;4;0;28
879,6;0;34;0;25;12;0;11;43;32;51;30
880,8;0;0;6;0;0;0;0;0;0;0;15
882,0;0;46;43;17;40;37;30;26;35;52;39
883,1;0;0;16;12;0;13;10;0;41;16;0
