Description
h5_2

Time;12:07:20.940;12:07:21.583;12:07:22.266;12:07:23.306;12:07:24.283;12:07:25.281;12:07:26.273;12:07:27.456;12:07:28.504;12:07:29.506;12:07:30.490
571,8;0;277;294;267;290;279;260;244;275;294;263
574,1;0;176;199;155;196;178;179;217;215;173;204
576,3;0;185;168;171;209;170;183;210;204;187;174
578,6;0;137;176;164;138;169;162;157;171;145;173
580,8;0;91;77;117;137;131;96;118;127;115;149
583,0;0;171;155;173;170;147;173;173;192;173;143
585,3;0;161;137;186;151;145;150;166;163;135;158
587,5;0;141;137;133;162;137;130;131;142;128;148
589,7;0;121;139;117;134;138;124;140;172;119;144
591,9;0;139;179;181;186;169;166;178;229;192;204
594,1;0;195;201;198;209;167;205;181;216;220;206
596,3;0;213;176;179;168;192;195;189;191;180;180
598,4;0;299;287;291;297;314;318;294;285;310;310
600,6;0;312;302;315;308;269;332;297;283;321;323
602,8;0;369;355;367;338;355;314;313;352;330;360
605,0;0;443;452;436;442;474;426;441;437;417;448
607,1;0;492;466;482;478;479;474;479;464;442;477
609,3;0;497;496;472;492;494;473;469;491;482;488
611,4;0;463;510;463;476;497;462;476;448;446;456
613,6;0;492;475;471;494;511;474;502;498;478;449
615,7;0;487;458;472;472;476;501;439;473;466;470
617,8;0;403;430;419;426;413;416;390;412;411;432
620,0;0;405;380;386;382;394;376;392;417;397;417
622,1;0;372;355;366;358;343;400;335;338;346;348
624,2;0;353;354;365;342;328;324;325;336;325;348
626,3;0;270;284;303;341;289;316;321;329;338;297
628,4;0;327;299;301;313;285;312;282;258;266;272
630,5;0;263;290;273;259;267;259;263;239;288;276
632,6;0;241;235;209;210;195;201;239;209;212;219
634,7;0;192;201;203;218;206;203;208;204;218;207
636,7;0;221;231;201;227;225;188;208;204;224;241
638,8;0;189;206;198;173;182;182;179;205;188;201
640,9;0;157;161;165;173;128;141;136;176;179;161
642,9;0;168;177;208;172;161;150;158;185;167;196
645,0;0;114;117;151;138;117;108;127;129;140;141
647,0;0;140;95;129;116;125;89;97;114;100;142
649,1;0;101;120;134;68;118;89;79;105;91;114
651,1;0;90;87;97;104;98;114;97;150;90;140
653,1;0;92;106;83;83;99;95;85;80;106;102
655,1;0;111;98;73;61;69;71;78;91;83;91
657,1;0;57;45;31;57;64;59;49;47;42;38
659,2;0;26;48;46;73;74;36;18;32;31;40
661,2;0;16;39;34;10;39;29;23;50;9;64
663,1;0;53;0;65;35;0;26;8;43;37;25
665,1;0;25;53;19;26;45;10;40;13;35;47
667,1;0;94;49;52;61;56;39;53;32;47;60
669,1;0;21;42;58;43;36;44;2;36;39;31
671,1;0;79;58;24;66;66;77;37;56;61;53
673,0;0;47;36;25;39;41;30;81;38;48;63
675,0;0;63;62;77;46;44;26;39;70;42;69
676,9;0;35;29;40;45;41;60;47;38;54;13
678,9;0;47;44;15;38;44;16;26;13;3;3
680,8;0;39;28;35;49;36;49;25;42;29;56
682,7;0;14;0;6;12;0;0;13;24;8;47
684,7;0;7;42;59;12;19;54;34;4;41;37
686,6;0;12;0;6;0;0;0;26;0;9;13
688,5;0;20;9;37;12;35;52;51;53;31;31
690,4;0;37;53;28;46;50;61;54;27;67;42
692,3;0;12;5;58;11;24;0;6;9;24;23
694,2;0;13;0;0;8;51;0;19;38;0;23
696,1;0;0;19;31;41;10;25;0;37;29;31
697,9;0;66;20;63;35;51;33;29;67;27;51
699,8;0;30;30;8;66;0;20;50;41;48;49
701,7;0;12;3;5;15;2;0;13;0;5;22
703,5;0;0;4;30;25;14;9;35;0;0;0
705,4;0;52;13;49;41;47;25;45;22;45;49
707,2;0;5;14;0;0;18;0;10;14;0;16
709,1;0;14;8;19;44;17;18;19;30;22;16
710,9;0;29;0;0;0;3;0;0;15;0;25
712,7;0;41;45;24;21;41;36;35;55;53;59
714,6;0;0;12;0;0;0;0;0;0;0;0
716,4;0;8;0;0;0;0;0;10;0;1;0
718,2;0;32;28;19;0;41;16;40;27;23;0
720,0;0;24;56;39;65;29;42;56;50;65;59
721,8;0;31;35;0;14;9;4;13;8;0;38
723,6;0;18;22;12;3;0;40;32;29;12;11
725,4;0;0;8;13;0;0;0;0;12;0;0
727,1;0;7;28;0;0;0;0;17;21;10;20
728,9;0;0;9;12;15;8;0;0;0;9;27
730,7;0;14;22;0;65;0;13;26;49;44;17
732,4;0;0;0;0;22;0;0;3;0;0;21
734,2;0;0;0;0;0;0;0;0;0;0;0
735,9;0;18;0;13;7;3;10;0;7;0;17
737,7;0;0;0;0;9;0;6;4;0;0;0
739,4;0;53;10;0;14;38;9;11;39;1;42
741,1;0;18;1;0;0;0;13;7;31;20;11
742,8;0;19;27;0;38;25;4;3;0;31;4
744,5;0;4;0;11;17;0;1;0;10;13;23
746,3;0;39;9;16;44;27;21;6;34;12;31
748,0;0;0;6;0;2;16;25;0;7;26;28
749,6;0;0;0;4;0;0;0;0;0;0;16
751,3;0;22;16;33;17;17;37;18;42;38;23
753,0;0;15;0;27;67;43;15;21;23;29;38
754,7;0;8;22;14;9;34;23;10;20;4;40
756,4;0;1;34;15;29;21;33;15;0;45;24
758,0;0;28;15;27;68;0;0;37;12;18;34
759,7;0;8;0;0;1;0;0;8;0;27;0
761,3;0;11;0;28;36;16;9;0;34;0;0
763,0;0;0;0;4;0;0;0;0;0;0;29
764,6;0;50;33;35;17;53;54;21;4;46;35
766,2;0;8;35;21;7;42;28;43;35;19;21
767,9;0;11;50;29;46;29;42;64;37;61;44
769,5;0;0;0;0;9;0;0;0;0;0;0
771,1;0;7;0;0;0;0;0;0;0;2;0
772,7;0;9;0;14;34;17;22;0;11;9;5
774,3;0;28;0;16;26;35;14;0;14;37;6
775,9;0;2;0;4;13;24;5;8;9;17;30
777,5;0;0;9;2;10;17;16;0;0;40;0
779,1;0;12;25;0;0;14;2;0;12;17;27
780,6;0;21;8;7;19;13;0;0;0;15;27
782,2;0;22;25;23;24;24;9;42;33;24;27
783,8;0;7;7;0;0;0;0;22;14;18;16
785,3;0;0;0;0;0;0;0;18;11;0;1
786,9;0;0;0;0;0;0;0;0;0;0;0
788,4;0;10;3;0;9;6;0;0;33;18;34
790,0;0;0;17;4;11;0;0;10;18;15;46
791,5;0;0;9;0;6;0;0;0;2;8;4
793,0;0;16;30;11;25;25;28;39;0;55;20
794,5;0;26;4;29;11;0;9;0;0;22;35
796,0;0;0;18;21;19;24;1;12;0;15;1
797,6;0;0;0;0;4;0;0;20;0;3;16
799,1;0;0;0;0;4;0;0;0;16;13;0
800,6;0;0;0;26;0;9;0;0;0;11;0
802,1;0;0;7;0;48;0;11;6;12;5;29
803,5;0;17;33;0;26;0;50;15;23;17;31
805,0;0;0;0;0;1;0;14;0;0;26;17
806,5;0;20;28;0;9;3;32;0;22;45;0
808,0;0;30;3;0;0;3;27;0;4;2;0
809,4;0;0;0;0;0;0;0;2;3;1;0
810,9;0;61;38;24;15;41;58;22;33;40;42
812,3;0;0;0;0;0;0;0;0;8;0;29
813,8;0;0;0;24;0;5;0;0;22;5;0
815,2;0;17;0;5;0;0;0;0;11;0;0
816,7;0;25;0;7;0;0;0;14;1;0;0
818,1;0;0;17;22;15;0;16;4;0;13;0
819,5;0;8;16;21;18;14;23;17;10;2;10
820,9;0;0;0;0;24;0;0;0;4;2;16
822,3;0;0;0;0;0;0;0;0;0;0;6
823,7;0;0;26;0;0;0;0;0;0;0;11
825,1;0;0;15;0;18;11;18;27;31;40;0
826,5;0;0;2;20;0;11;26;22;36;0;0
827,9;0;1;24;0;11;6;0;15;10;28;25
829,3;0;0;3;13;10;0;33;1;38;0;8
830,7;0;14;0;20;8;10;0;0;22;11;11
832,1;0;0;0;3;0;0;6;0;5;0;0
833,4;0;0;0;0;0;0;0;0;0;0;0
834,8;0;15;16;27;13;22;0;29;42;31;30
836,2;0;3;22;3;4;5;21;19;0;33;0
837,5;0;0;16;0;6;0;0;15;0;18;58
838,9;0;0;16;26;14;3;22;0;8;25;0
840,2;0;24;29;17;27;20;42;11;29;0;49
841,5;0;0;4;0;0;0;3;0;27;0;0
842,9;0;15;0;0;0;10;0;0;41;9;17
844,2;0;44;0;29;0;29;43;36;29;0;13
845,5;0;23;40;5;17;30;17;47;25;41;37
846,9;0;0;0;0;12;0;5;38;35;2;22
848,2;0;7;0;0;0;0;0;0;0;0;0
849,5;0;0;28;6;0;0;0;6;36;27;3
850,8;0;0;0;0;0;0;0;0;0;0;0
852,1;0;25;36;11;53;21;8;30;0;15;15
853,4;0;14;10;0;0;15;4;52;10;25;27
854,7;0;19;24;20;10;25;23;10;19;22;41
856,0;0;4;0;0;0;0;0;0;8;0;0
857,2;0;18;0;0;0;0;0;0;0;8;0
858,5;0;0;0;1;6;0;2;7;0;0;0
859,8;0;0;0;0;0;0;0;0;0;0;0
861,0;0;0;19;10;3;6;10;10;5;9;2
862,3;0;4;8;0;0;0;0;7;0;25;14
863,6;0;0;0;0;0;0;0;1;0;0;0
864,8;0;0;21;7;31;0;0;0;2;12;22
866,1;0;18;0;0;0;0;28;8;6;8;0
867,3;0;0;0;0;0;0;0;0;0;0;0
868,6;0;2;0;0;0;1;0;6;0;0;8
869,8;0;0;0;8;0;4;0;19;2;0;16
871,0;0;0;0;0;0;1;25;0;33;24;11
872,3;0;6;21;0;7;0;0;0;0;0;6
873,5;0;11;0;0;35;14;0;6;8;17;33
874,7;0;0;25;0;1;12;1;0;17;43;18
875,9;0;5;50;26;32;39;12;24;0;21;33
877,1;0;1;26;0;0;0;0;0;0;22;0
878,3;0;0;0;0;0;0;0;0;0;0;0
879,6;0;2;20;20;0;0;0;4;8;13;20
880,8;0;0;0;0;0;3;0;0;0;0;0
882,0;0;26;36;0;2;1;26;0;12;7;11
883,1;0;7;20;27;0;21;5;4;38;7;0
