Description
h4_1

Time;11:53:44.375;11:53:45.105;11:53:46.344;11:53:47.113;11:53:48.113;11:53:49.166;11:53:50.126;11:53:51.127;11:53:52.117;11:53:53.181;11:53:54.176
562,8;0;305;286;275;269;289;293;309;296;303;280
565,1;0;257;250;275;258;245;275;247;261;243;267
567,3;0;207;223;228;233;242;211;216;220;224;206
569,6;0;214;228;249;234;231;204;202;235;209;195
571,8;0;163;205;217;209;217;215;170;195;203;210
574,1;0;192;195;217;184;162;181;186;209;177;199
576,3;0;141;129;157;152;152;146;140;142;162;127
578,6;0;129;131;140;132;131;142;121;113;128;116
580,8;0;123;147;153;130;134;144;140;108;137;137
583,0;0;112;118;119;138;128;122;138;111;124;135
585,3;0;98;106;99;122;108;77;109;136;102;90
587,5;0;84;104;116;125;116;112;105;114;119;102
589,7;0;109;143;132;146;136;166;127;110;121;124
591,9;0;178;152;172;166;158;141;136;137;135;171
594,1;0;182;178;211;177;208;170;184;202;217;165
596,3;0;204;194;237;215;205;208;219;197;236;216
598,4;0;205;271;268;271;271;245;263;266;301;265
600,6;0;282;309;286;310;266;273;301;293;305;290
602,8;0;342;360;336;354;359;335;343;351;311;310
605,0;0;415;433;432;437;444;371;417;422;425;420
607,1;0;464;424;431;445;449;443;422;438;433;419
609,3;0;453;470;499;490;434;462;473;473;444;455
611,4;0;475;498;482;474;495;488;470;456;468;489
613,6;0;463;480;495;460;473;454;469;453;466;429
615,7;0;449;484;472;463;472;493;471;465;478;449
617,8;0;414;453;438;382;421;407;418;395;410;403
620,0;0;405;431;438;390;388;390;375;407;390;365
622,1;0;391;385;371;392;362;382;347;371;368;375
624,2;0;315;308;346;324;349;297;286;297;314;317
626,3;0;268;306;290;328;295;290;304;293;281;268
628,4;0;229;251;250;234;230;197;253;241;256;240
630,5;0;231;235;247;242;224;220;242;218;229;241
632,6;0;183;223;225;187;247;219;210;229;222;236
634,7;0;210;226;228;200;197;191;181;217;191;215
636,7;0;176;212;182;167;196;184;151;188;169;173
638,8;0;138;212;174;158;167;156;153;175;156;119
640,9;0;145;167;144;167;156;157;146;121;145;149
642,9;0;158;166;165;137;166;162;158;156;162;148
645,0;0;182;156;151;161;169;141;143;117;157;126
647,0;0;115;110;131;124;113;131;122;147;116;137
649,1;0;106;90;123;122;99;112;114;117;93;132
651,1;0;59;60;107;71;78;64;62;97;77;83
653,1;0;142;117;88;123;118;132;140;87;111;100
655,1;0;40;50;39;63;63;61;65;47;37;49
657,1;0;60;74;76;83;53;73;54;53;42;75
659,2;0;67;71;95;74;59;68;73;54;78;88
661,2;0;27;39;31;31;38;63;44;45;52;51
663,1;0;49;33;92;45;77;34;50;48;34;72
665,1;0;59;21;14;34;42;34;49;41;28;42
667,1;0;36;64;43;39;81;44;43;51;62;75
669,1;0;58;84;53;54;49;33;65;29;56;53
671,1;0;61;73;64;93;76;68;59;96;45;61
673,0;0;41;28;46;46;26;40;50;40;36;68
675,0;0;13;0;20;53;44;41;17;23;26;52
676,9;0;78;73;46;64;61;36;63;49;35;51
678,9;0;21;24;73;48;35;53;14;32;36;28
680,8;0;50;34;42;37;37;26;51;7;25;10
682,7;0;53;45;44;93;78;54;71;31;45;59
684,7;0;21;34;44;53;50;33;66;52;42;63
686,6;0;7;15;29;31;41;59;40;7;42;43
688,5;0;36;71;25;65;58;41;56;58;45;70
690,4;0;14;54;82;63;46;74;41;68;56;88
692,3;0;32;31;54;31;66;41;47;25;52;40
694,2;0;0;17;0;0;0;0;0;0;0;0
696,1;0;37;43;57;55;39;28;40;46;36;30
697,9;0;7;33;0;16;43;26;27;1;11;9
699,8;0;22;30;15;0;9;16;2;11;7;19
701,7;0;11;61;13;16;46;34;13;36;34;27
703,5;0;17;38;21;34;42;43;41;46;33;24
705,4;0;17;19;13;15;0;0;8;12;8;3
707,2;0;21;49;16;21;0;16;19;5;24;30
709,1;0;0;31;23;34;20;9;4;8;36;24
710,9;0;39;17;25;34;17;51;47;28;45;17
712,7;0;12;25;36;0;67;24;8;16;41;44
714,6;0;10;33;0;4;6;0;0;0;0;20
716,4;0;0;0;22;26;1;0;0;0;0;6
718,2;0;6;21;2;2;0;54;13;30;12;41
720,0;0;23;15;18;7;0;14;8;0;19;1
721,8;0;0;0;22;4;4;18;0;25;18;0
723,6;0;8;32;15;15;0;27;0;12;53;0
725,4;0;0;22;2;40;47;20;48;19;25;69
727,1;0;0;0;0;1;14;0;0;31;0;32
728,9;0;29;22;55;25;40;29;26;36;0;14
730,7;0;33;33;44;17;17;7;16;27;35;9
732,4;0;13;24;17;35;20;56;33;21;36;30
734,2;0;36;25;28;0;45;40;50;18;10;65
735,9;0;18;25;8;10;45;7;33;8;43;0
737,7;0;13;16;33;11;8;29;7;19;0;7
739,4;0;18;56;26;12;11;4;22;52;10;38
741,1;0;0;0;0;0;0;17;15;20;21;0
742,8;0;6;22;25;17;17;24;31;1;44;13
744,5;0;3;43;18;28;16;0;24;29;0;19
746,3;0;0;0;28;1;0;4;30;16;0;9
748,0;0;0;44;36;42;43;40;32;19;16;54
749,6;0;19;30;48;18;9;29;21;23;20;48
751,3;0;12;0;8;35;0;15;0;43;6;16
753,0;0;0;0;7;0;0;0;0;0;0;8
754,7;0;0;0;0;0;0;0;0;0;0;0
756,4;0;0;0;0;0;5;0;0;4;3;0
758,0;0;0;36;35;16;21;52;42;28;10;29
759,7;0;4;31;10;19;17;17;45;21;41;27
761,3;0;14;0;0;12;0;0;6;15;17;8
763,0;0;11;25;27;0;23;32;0;20;14;12
764,6;0;2;3;3;16;2;0;30;0;9;3
766,2;0;0;31;10;17;0;10;33;25;33;17
767,9;0;1;6;6;34;0;0;16;3;0;0
769,5;0;25;45;45;29;23;34;39;19;26;39
771,1;0;39;30;32;8;26;10;19;31;0;32
772,7;0;0;20;16;45;5;24;49;25;14;14
774,3;0;45;30;40;60;58;40;36;46;43;72
775,9;0;22;34;33;42;51;8;25;17;20;29
777,5;0;0;0;0;23;0;0;0;5;0;20
779,1;0;18;23;22;9;38;30;9;13;33;53
780,6;0;28;20;0;7;5;0;0;0;0;0
782,2;0;0;6;26;17;3;0;8;24;0;4
783,8;0;0;4;17;0;9;0;0;0;0;5
785,3;0;33;29;44;35;42;23;28;36;58;26
786,9;0;10;26;48;15;46;0;22;13;0;28
788,4;0;0;0;35;0;0;0;0;0;0;0
790,0;0;0;0;0;0;0;0;0;0;0;0
791,5;0;30;3;50;14;7;32;24;36;43;11
793,0;0;39;19;16;2;25;0;5;0;7;10
794,5;0;20;0;26;25;63;36;32;41;32;9
796,0;0;0;0;28;28;1;4;2;0;13;10
797,6;0;0;13;10;0;22;0;0;13;24;6
799,1;0;0;0;2;1;4;10;33;6;6;0
800,6;0;0;0;0;0;20;0;0;0;2;0
802,1;0;4;0;6;3;1;35;28;10;15;24
803,5;0;0;0;0;6;11;0;1;0;30;0
805,0;0;0;0;0;0;6;8;16;6;17;0
806,5;0;49;0;0;32;15;4;21;25;12;7
808,0;0;13;2;22;1;5;50;12;18;29;24
809,4;0;35;15;0;9;40;27;40;0;7;10
810,9;0;25;0;4;0;0;0;0;0;0;0
812,3;0;37;20;28;13;11;16;23;49;7;24
813,8;0;1;0;0;0;5;0;6;6;0;15
815,2;0;15;12;54;32;38;29;14;33;20;27
816,7;0;47;32;36;47;30;59;0;44;39;35
818,1;0;0;26;17;8;11;0;0;0;4;0
819,5;0;35;1;1;0;2;34;46;12;0;0
820,9;0;12;10;0;9;27;0;0;0;21;7
822,3;0;7;22;0;20;23;8;12;9;0;19
823,7;0;0;31;25;36;38;18;33;13;0;41
825,1;0;0;10;34;10;0;0;22;19;3;17
826,5;0;18;50;36;20;19;18;25;42;16;30
827,9;0;19;33;20;24;8;9;58;47;34;32
829,3;0;19;6;0;0;14;0;4;11;11;4
830,7;0;0;26;5;25;26;8;7;0;5;15
832,1;0;13;24;30;43;29;17;48;9;63;0
833,4;0;16;55;40;31;51;69;36;53;53;48
834,8;0;0;0;0;12;0;6;0;0;7;0
836,2;0;42;11;14;22;0;0;1;0;0;22
837,5;0;0;0;0;32;8;0;1;27;8;8
838,9;0;0;0;0;0;0;0;4;0;11;0
840,2;0;33;22;2;27;15;47;0;1;19;23
841,5;0;0;0;0;0;0;22;14;8;0;28
842,9;0;35;44;34;3;53;43;38;0;25;37
844,2;0;3;0;11;18;29;8;29;25;0;41
845,5;0;55;50;34;23;51;12;40;65;40;69
846,9;0;0;5;15;0;0;6;20;0;2;0
848,2;0;0;0;4;0;2;2;0;0;0;0
849,5;0;0;0;0;0;0;0;0;8;0;36
850,8;0;5;26;37;31;20;19;21;0;14;15
852,1;0;1;3;18;20;20;45;16;28;12;30
853,4;0;0;0;16;0;20;0;0;22;17;0
854,7;0;23;5;18;0;5;11;0;0;2;0
856,0;0;24;9;15;19;11;29;57;7;15;0
857,2;0;13;22;47;28;16;34;49;27;41;47
858,5;0;16;56;34;47;42;10;16;25;44;13
859,8;0;0;35;0;0;29;0;0;4;28;13
861,0;0;0;0;10;0;0;10;0;0;0;0
862,3;0;37;56;34;20;23;26;16;55;22;23
863,6;0;0;0;0;0;0;0;0;0;0;13
864,8;0;22;4;31;8;13;16;16;0;20;34
866,1;0;0;0;25;0;11;13;0;19;2;0
867,3;0;3;45;44;15;12;17;22;8;8;0
868,6;0;0;36;13;29;41;25;36;44;24;32
869,8;0;15;0;0;21;29;10;1;0;9;27
871,0;0;0;8;17;0;26;28;0;0;17;35
872,3;0;0;0;13;0;0;11;0;8;12;0
873,5;0;0;29;17;8;0;18;9;28;45;16
874,7;0;0;0;7;0;28;0;0;0;0;0
875,9;0;13;12;35;28;0;11;21;19;9;10
877,1;0;0;0;0;0;2;0;0;0;0;0
878,3;0;3;0;0;3;9;0;0;17;16;32
879,6;0;0;0;3;33;12;18;0;0;0;0
880,8;0;1;30;0;0;0;0;0;20;0;0
882,0;0;0;0;21;27;36;23;10;14;29;0
883,1;0;5;26;39;30;9;30;42;0;48;34
