Description
rl_3

Time;12:24:08.933;12:24:09.865;12:24:10.879;12:24:11.987;12:24:12.910;12:24:13.908;12:24:14.906;12:24:16.039;12:24:16.892;12:24:17.874;12:24:18.941
571,8;184;206;224;222;202;189;232;193;194;211;224
574,1;147;158;132;159;171;181;159;157;165;200;153
576,3;161;149;162;145;150;186;204;180;156;166;140
578,6;143;120;132;92;136;116;114;138;109;111;150
580,8;52;89;69;96;93;73;91;71;72;95;77
583,0;95;127;156;128;137;149;169;123;131;124;141
585,3;77;98;82;83;82;85;123;79;74;92;119
587,5;88;83;85;68;90;105;99;68;120;103;88
589,7;116;103;115;120;106;96;146;122;84;133;126
591,9;154;131;144;136;138;118;147;155;124;168;159
594,1;186;139;118;167;167;141;160;151;152;148;153
596,3;189;202;186;190;183;185;182;202;194;196;200
598,4;220;229;236;244;241;246;268;243;222;233;259
600,6;244;211;232;268;246;251;231;241;253;222;247
602,8;290;295;239;273;266;261;291;289;263;305;301
605,0;286;326;333;324;322;305;332;331;299;312;344
607,1;367;357;360;342;369;364;359;337;334;321;350
609,3;355;355;325;369;363;351;363;336;338;307;359
611,4;342;352;348;380;387;392;379;372;327;383;384
613,6;362;373;388;372;374;402;400;369;374;374;342
615,7;367;374;371;379;376;404;374;394;409;408;382
617,8;338;310;326;287;298;300;314;312;332;329;303
620,0;253;289;310;267;291;298;274;272;276;257;267
622,1;288;318;267;305;280;326;265;280;286;295;304
624,2;226;251;230;242;209;208;246;214;241;209;208
626,3;211;212;195;201;216;199;215;202;207;204;207
628,4;169;182;179;174;151;143;144;189;169;178;164
630,5;157;174;149;136;173;143;170;151;128;152;162
632,6;105;135;94;122;105;96;101;102;114;106;117
634,7;147;130;167;127;163;138;154;144;166;140;148
636,7;124;127;99;91;89;101;101;90;85;118;91
638,8;123;160;115;153;130;121;139;120;144;112;127
640,9;100;78;95;112;92;104;98;95;121;94;102
642,9;59;91;71;56;63;75;98;59;73;90;95
645,0;94;72;69;89;76;67;103;95;84;75;101
647,0;77;62;70;54;79;72;63;83;94;62;97
649,1;79;86;107;80;102;90;90;85;69;95;95
651,1;67;65;31;55;54;58;59;48;70;71;59
653,1;83;91;100;68;78;87;94;85;79;103;86
655,1;80;70;73;63;92;90;77;95;85;126;107
657,1;86;77;47;83;87;67;100;100;61;72;75
659,2;74;67;62;18;52;71;50;57;62;65;23
661,2;14;48;24;41;45;57;73;50;51;94;66
663,1;0;57;23;41;38;13;41;8;3;20;40
665,1;17;47;15;25;43;46;34;28;38;66;29
667,1;43;39;76;36;70;54;76;19;50;85;57
669,1;44;69;77;59;33;76;83;47;53;59;51
671,1;25;29;16;25;0;28;31;37;18;20;0
673,0;54;36;23;3;27;41;27;50;37;39;51
675,0;39;40;49;49;2;24;57;32;50;30;25
676,9;23;20;56;27;37;46;54;40;18;15;37
678,9;31;34;1;46;36;41;43;20;41;42;49
680,8;41;38;0;0;24;16;1;0;13;3;8
682,7;0;38;3;11;34;0;29;36;20;2;32
684,7;22;20;41;36;20;25;35;28;12;33;41
686,6;45;49;53;66;46;78;66;39;35;39;61
688,5;9;45;33;47;37;33;39;3;64;44;0
690,4;28;0;48;12;20;62;20;16;29;35;26
692,3;4;21;31;34;29;1;1;22;0;15;2
694,2;0;36;4;0;0;0;6;2;0;0;0
696,1;24;32;44;21;30;23;0;19;17;32;24
697,9;7;28;13;20;43;7;11;23;12;23;39
699,8;15;55;11;38;28;26;33;47;38;20;28
701,7;63;14;30;38;26;59;39;39;24;22;39
703,5;31;35;4;31;37;29;48;34;47;47;28
705,4;25;21;25;25;41;38;36;39;32;36;20
707,2;29;9;15;11;0;0;0;0;19;11;0
709,1;0;12;0;0;22;33;0;0;17;0;14
710,9;47;32;20;4;18;12;57;57;35;57;42
712,7;49;29;29;7;32;52;2;34;45;0;37
714,6;37;33;40;35;58;20;10;53;63;60;37
716,4;24;16;23;0;18;12;0;3;0;0;22
718,2;17;16;0;18;0;2;0;24;7;0;3
720,0;0;0;0;0;0;0;6;0;28;0;0
721,8;5;19;0;0;0;0;1;0;13;0;0
723,6;24;39;37;0;4;32;0;2;20;13;11
725,4;21;29;0;33;2;0;12;13;28;37;26
727,1;0;27;0;0;5;0;0;7;0;0;14
728,9;14;0;0;15;0;9;0;10;17;4;0
730,7;27;9;0;0;9;0;0;14;11;20;10
732,4;26;27;9;0;33;0;20;0;0;5;15
734,2;8;10;6;3;11;25;14;29;19;38;22
735,9;28;29;8;10;12;4;12;21;19;5;43
737,7;9;14;31;15;0;13;25;19;17;19;18
739,4;0;0;19;5;0;0;3;0;7;0;0
741,1;0;6;25;11;0;0;25;0;10;23;30
742,8;31;5;0;3;3;0;25;0;21;0;6
744,5;0;0;0;0;9;0;6;0;0;0;0
746,3;0;10;0;0;0;0;0;0;0;1;0
748,0;0;1;0;0;0;13;0;12;26;0;0
749,6;22;47;0;39;35;17;49;31;27;25;22
751,3;35;13;18;3;3;14;17;20;5;14;13
753,0;0;0;0;0;0;0;0;0;0;0;0
754,7;0;0;0;0;0;3;0;0;0;0;0
756,4;30;33;4;40;22;11;17;8;0;12;41
758,0;13;14;0;0;0;0;0;0;0;6;16
759,7;0;0;0;16;0;36;21;0;0;0;0
761,3;0;5;17;1;15;0;31;34;14;9;30
763,0;15;51;6;20;28;37;23;24;16;47;59
764,6;10;0;0;0;4;0;0;0;7;0;0
766,2;0;20;5;25;0;37;0;14;10;0;16
767,9;15;36;30;44;34;46;5;10;32;48;47
769,5;6;12;0;0;0;0;0;0;0;19;14
771,1;0;16;2;0;1;3;0;0;0;13;2
772,7;0;20;49;4;22;0;0;5;39;11;0
774,3;0;22;0;0;0;0;0;0;0;0;0
775,9;37;30;15;0;18;22;12;0;10;19;27
777,5;4;7;0;2;4;29;4;0;11;24;0
779,1;0;11;0;27;0;27;4;40;27;25;34
780,6;38;20;27;40;3;4;34;42;31;35;16
782,2;0;0;0;0;0;0;0;0;0;0;0
783,8;0;0;0;0;0;0;0;0;38;0;24
785,3;17;6;0;0;0;0;33;26;8;24;0
786,9;1;0;0;0;0;0;0;0;0;0;0
788,4;0;0;0;0;0;0;0;0;9;0;0
790,0;16;34;18;0;19;24;17;20;0;18;3
791,5;0;0;11;0;3;0;0;1;2;0;22
793,0;26;35;0;0;30;17;15;0;49;13;0
794,5;0;4;23;0;21;0;0;0;0;0;9
796,0;0;4;18;2;12;24;21;31;39;45;13
797,6;10;0;0;0;0;0;0;0;0;0;1
799,1;3;0;3;10;0;0;6;5;0;0;17
800,6;11;12;0;0;0;0;0;0;0;0;0
802,1;0;7;0;8;0;0;0;0;0;0;0
803,5;0;6;0;0;0;13;0;0;0;7;0
805,0;37;28;13;37;22;33;26;37;29;36;19
806,5;59;51;38;26;0;53;50;27;48;33;8
808,0;0;30;8;0;0;4;21;0;5;14;0
809,4;27;15;5;2;19;20;21;4;0;19;20
810,9;0;3;0;0;0;0;0;0;9;0;0
812,3;10;64;24;39;21;0;41;45;21;1;27
813,8;14;24;8;20;0;5;26;28;10;16;25
815,2;0;16;3;13;0;21;27;14;4;15;40
816,7;0;0;7;0;0;11;1;0;4;0;15
818,1;0;0;0;10;0;0;0;0;0;2;12
819,5;56;32;12;25;23;44;12;3;25;53;36
820,9;16;12;23;0;39;3;28;0;30;36;25
822,3;18;12;5;0;0;0;2;32;3;31;20
823,7;0;19;12;0;0;0;0;2;0;0;10
825,1;55;3;52;44;28;41;25;34;41;21;15
826,5;29;2;18;9;23;50;46;40;43;32;61
827,9;23;0;0;0;0;0;0;5;0;27;0
829,3;0;46;15;23;12;0;24;23;0;0;7
830,7;0;0;0;0;6;18;25;0;5;17;8
832,1;0;12;0;0;18;10;28;11;33;0;27
833,4;42;0;14;31;2;11;24;26;0;0;0
834,8;0;15;18;4;12;0;4;1;22;4;17
836,2;20;11;4;2;17;1;21;2;13;25;11
837,5;5;13;0;0;28;0;36;4;0;57;11
838,9;0;23;6;15;14;29;18;19;7;15;0
840,2;68;56;39;20;43;31;24;56;57;51;51
841,5;0;0;0;0;32;0;8;0;0;4;11
842,9;0;5;0;5;0;4;3;0;0;19;14
844,2;0;0;0;0;0;0;0;0;0;0;1
845,5;11;11;7;0;0;14;36;15;16;16;1
846,9;0;0;22;6;0;0;4;0;0;0;0
848,2;14;0;14;19;14;7;0;12;0;38;0
849,5;0;44;22;10;0;7;44;29;2;22;8
850,8;11;9;1;0;0;9;45;36;12;21;18
852,1;0;0;0;7;0;8;0;31;0;0;15
853,4;19;0;17;4;3;9;27;9;12;14;0
854,7;0;20;0;0;2;6;26;0;0;0;9
856,0;7;26;35;24;41;21;51;10;46;30;23
857,2;0;24;0;4;24;17;0;4;0;28;12
858,5;0;11;33;12;28;23;29;0;11;6;15
859,8;0;3;22;25;13;60;24;38;0;24;19
861,0;7;13;0;9;0;8;0;0;0;0;17
862,3;7;27;7;18;14;9;0;20;27;21;34
863,6;8;17;12;0;0;0;2;6;5;26;30
864,8;66;45;61;40;39;37;34;16;17;39;29
866,1;0;0;0;0;0;0;14;1;0;7;10
867,3;0;0;24;7;0;0;33;0;18;0;2
868,6;22;6;23;10;4;15;7;31;21;46;14
869,8;7;6;21;4;31;7;13;15;36;15;0
871,0;33;26;20;45;31;13;26;16;42;34;0
872,3;50;84;69;68;47;73;58;52;56;45;48
873,5;19;14;1;0;41;9;31;13;6;0;0
874,7;0;28;0;0;7;0;0;0;0;4;11
875,9;0;34;16;0;35;5;0;7;22;28;28
877,1;21;10;0;0;20;0;0;0;2;0;0
878,3;0;0;0;0;0;0;0;0;12;0;0
879,6;22;12;3;0;0;14;14;2;0;18;0
880,8;47;48;29;43;29;36;37;50;38;44;29
882,0;5;0;4;30;18;12;13;16;0;9;8
883,1;26;13;4;0;3;0;0;20;6;11;0
